"Time"	nadR	nadB	pnuC	nadA	pncB	crp	rhaR	rhaS	zraR	melR	feaR	malI	mtlR	prpR	ascG	marR	rbsR	chbR	nagC	fucR	chbC	chbB	chbG	chbA	chbF	nagB	prpC	fucO	fucI	fucK	rbsD	prpD	zraS	nagD	malY	rhaD	nagE	rhaA	ascF	melA	rbsB	fucP	ascB	melB	rbsK	prpB	rbsC	fucU	rhaB	malX	fucA	prpE	rbsA	nagA	nanM	nanC	rhaT	manX	mtlD	manZ	mtlA	manY	galP	marB
620	1,0000000	0,3069503	0,2919587	0,0380507	0,4883572	0,8425389	0,9916585	0,8691314	0,8875286	0,9998154	0,9830206	0,2432442	0,9646862	0,6916647	0,1090902	0,5682346	0,3098556	0,5975874	0,2425545	0,6786220	0,7237236	0,3104465	0,7270302	0,9374406	0,8308509	0,8113762	0,8535830	0,9947965	0,7828842	0,9337693	0,7049622	0,7119432	0,9341443	0,9942262	0,5744425	0,9208681	0,8206399	0,8634572	0,9902235	0,2938983	0,9878651	0,7616432	0,7311075	0,9595553	0,9639793	0,9856368	0,7333770	0,9363803	0,9964047	0,4917264	0,2257733	0,7489507	0,1803838	0,9959797	0,6762454	0,7022912	0,7688333	0,8545411	0,9363001	0,9940586	0,6035744	0,7492477	0,9670365	0,3423721
640	1,0000000	0,3069503	0,2919587	0,0380507	0,5306011	0,8218463	0,9912051	0,8685779	0,8751365	0,9997992	0,9826434	0,2273970	0,9637552	0,6811589	0,1090902	0,5639843	0,3053320	0,5884191	0,2458853	0,6748969	0,7106182	0,3710253	0,7313125	0,9095526	0,8956708	0,8599018	0,8475317	0,9948530	0,7806785	0,9292379	0,6936236	0,7109838	0,9221925	0,9941446	0,6089898	0,9166288	0,8219350	0,8620722	0,9899843	0,2890387	0,9879849	0,7561006	0,7143014	0,9592101	0,9628365	0,9852331	0,7123696	0,9357589	0,9962465	0,4574326	0,2266986	0,7302338	0,1795181	0,9959902	0,6826578	0,6960474	0,7617016	0,8474254	0,9671348	0,9938410	0,6446940	0,7496392	0,9643546	0,3110019
660	1,0000000	0,3069503	0,2919587	0,0380507	0,5649659	0,8056826	0,9906696	0,8678916	0,8649655	0,9997787	0,9821814	0,2126720	0,9626780	0,6697759	0,1090902	0,5582827	0,3006202	0,5709468	0,2493558	0,6699507	0,7020708	0,4191555	0,7314125	0,8853718	0,9348224	0,8884536	0,8409874	0,9948756	0,7778039	0,9237785	0,6813481	0,7093837	0,9117587	0,9940084	0,6323718	0,9118758	0,8231162	0,8604977	0,9897123	0,2834754	0,9881987	0,7500041	0,6959178	0,9588201	0,9616825	0,9846581	0,6973997	0,9348287	0,9960599	0,4340308	0,2265048	0,7065263	0,1792841	0,9959666	0,6841096	0,6889903	0,7545210	0,8389503	0,9822937	0,9935462	0,6632324	0,7459273	0,9609723	0,2866213
680	1,0000000	0,3069503	0,2919587	0,0380507	0,5938931	0,7925442	0,9900922	0,8671174	0,8563538	0,9997551	0,9816680	0,2050345	0,9615382	0,6584826	0,1090902	0,5526759	0,2961786	0,5527652	0,2526696	0,6641210	0,6951876	0,4514644	0,7293761	0,8685879	0,9583446	0,9048927	0,8338261	0,9948626	0,7744860	0,9177807	0,6691135	0,7071786	0,9024062	0,9938223	0,6493676	0,9069683	0,8241154	0,8588546	0,9894277	0,2776588	0,9884951	0,7436539	0,6773952	0,9584173	0,9605935	0,9839272	0,6861228	0,9336476	0,9958589	0,4182323	0,2251200	0,6791507	0,1798323	0,9959104	0,6825748	0,6816836	0,7476367	0,8297613	0,9896457	0,9931920	0,6684608	0,7408170	0,9570959	0,2666664
700	1,0000000	0,3069503	0,2919587	0,0380507	0,6186415	0,7815491	0,9895041	0,8662928	0,8489083	0,9997295	0,9811313	0,2031043	0,9603976	0,6478575	0,1090902	0,5476586	0,2922284	0,5365535	0,2556959	0,6577062	0,6890587	0,4690267	0,7263522	0,8593415	0,9723484	0,9140272	0,8260903	0,9948134	0,7709056	0,9115645	0,6575054	0,7044896	0,8938997	0,9935982	0,6623201	0,9021482	0,8249550	0,8572250	0,9891447	0,2719112	0,9888474	0,7372530	0,6596319	0,9580236	0,9595998	0,9830679	0,6773013	0,9322710	0,9956536	0,4075408	0,2225859	0,6495122	0,1811212	0,9958303	0,6793557	0,6745394	0,7412428	0,8203827	0,9931114	0,9928006	0,6661439	0,7354201	0,9529299	0,2499002
720	1,0000000	0,3069503	0,2919587	0,0380507	0,6399526	0,7721612	0,9889273	0,8654479	0,8423842	0,9997029	0,9805928	0,2040225	0,9592971	0,6381837	0,1090902	0,5433165	0,2888185	0,5229269	0,2584053	0,6509527	0,6834515	0,4748789	0,7229952	0,8560849	0,9805576	0,9187914	0,8179229	0,9947287	0,7671972	0,9053687	0,6468207	0,7014781	0,8861108	0,9933502	0,6723713	0,8975619	0,8256870	0,8556600	0,9888723	0,2664376	0,9892257	0,7309262	0,6431145	0,9576523	0,9587070	0,9821140	0,6702291	0,9307486	0,9954512	0,4001858	0,2190303	0,6189583	0,1829995	0,9957368	0,6752999	0,6678183	0,7354180	0,8111952	0,9946458	0,9923926	0,6598159	0,7302150	0,9486534	0,2356479
740	1,0000000	0,3069503	0,2919587	0,0380507	0,6583422	0,7640378	0,9883761	0,8646052	0,8366195	0,9996760	0,9800679	0,2056775	0,9582611	0,6295521	0,1090902	0,5395939	0,2859021	0,5117066	0,2608148	0,6440570	0,6783286	0,4724468	0,7196627	0,8568874	0,9852448	0,9209718	0,8095143	0,9946103	0,7634554	0,8993577	0,6371682	0,6983079	0,8789647	0,9930913	0,6802055	0,8932873	0,8263579	0,8541881	0,9886158	0,2613522	0,9896048	0,7247472	0,6280521	0,9573101	0,9579092	0,9811002	0,6644636	0,9291235	0,9952561	0,3949795	0,2146334	0,5886609	0,1852774	0,9956390	0,6709400	0,6616541	0,7301713	0,8024488	0,9952248	0,9919849	0,6516037	0,7253992	0,9444090	0,2234737
760	1,0000000	0,3069503	0,2919587	0,0380507	0,6742203	0,7569468	0,9878587	0,8637815	0,8314994	0,9996495	0,9795669	0,2070915	0,9573021	0,6219416	0,1090902	0,5364009	0,2833954	0,5024755	0,2629557	0,6371723	0,6736856	0,4647612	0,7165317	0,8600677	0,9877979	0,9216519	0,8010630	0,9944605	0,7597446	0,8936354	0,6285463	0,6951212	0,8724120	0,9928320	0,6863339	0,8893567	0,8269971	0,8528226	0,9883777	0,2567054	0,9899671	0,7187599	0,6144827	0,9569996	0,9571969	0,9800595	0,6597031	0,9274319	0,9950710	0,3911641	0,2095976	0,5595418	0,1877757	0,9955431	0,6665944	0,6560906	0,7254753	0,7942889	0,9953362	0,9915893	0,6427552	0,7210358	0,9403006	0,2130509
780	1,0000000	0,3069503	0,2919587	0,0380507	0,6879361	0,7507209	0,9873793	0,8629882	0,8269369	0,9996239	0,9790960	0,2080558	0,9564245	0,6152748	0,1090902	0,5336508	0,2812137	0,4948078	0,2648599	0,6304156	0,6695080	0,4541730	0,7136743	0,8643939	0,9890654	0,9214858	0,7927501	0,9942823	0,7561073	0,8882603	0,6208949	0,6920279	0,8664136	0,9925796	0,6911705	0,8857746	0,8276183	0,8515673	0,9881588	0,2525066	0,9903024	0,7129917	0,6023485	0,9567205	0,9565600	0,9790205	0,6557307	0,9257040	0,9948972	0,3882712	0,2041240	0,5322467	0,1903496	0,9954527	0,6624407	0,6511166	0,7212861	0,7867841	0,9952240	0,9912133	0,6339761	0,7171239	0,9363973	0,2041126
800	1,0000000	0,3069503	0,2919587	0,0380507	0,6997943	0,7452327	0,9869391	0,8622331	0,8228627	0,9995993	0,9786585	0,2086833	0,9556276	0,6094517	0,1090902	0,5312702	0,2792879	0,4883498	0,2665552	0,6238742	0,6657676	0,4423400	0,7111063	0,8690660	0,9895660	0,9208653	0,7847246	0,9940790	0,7525710	0,8832587	0,6141282	0,6891040	0,8609345	0,9923388	0,6950439	0,8825289	0,8282245	0,8504205	0,9879590	0,2487403	0,9906066	0,7074603	0,5915440	0,9564713	0,9559900	0,9780062	0,6523864	0,9239646	0,9947354	0,3860110	0,1983977	0,5071631	0,1928957	0,9953697	0,6585680	0,6466920	0,7175547	0,7799508	0,9950105	0,9908609	0,6256425	0,7136344	0,9327401	0,1964337
820	1,0000000	0,3069503	0,2919587	0,0380507	0,7100603	0,7403812	0,9865375	0,8615209	0,8192193	0,9995761	0,9782554	0,2091340	0,9549079	0,6043686	0,1090902	0,5291998	0,2775679	0,4828339	0,2680656	0,6176115	0,6624279	0,4303398	0,7088164	0,8736202	0,9896168	0,9200230	0,7770979	0,9938539	0,7491533	0,8786356	0,6081530	0,6863954	0,8559408	0,9921125	0,6982012	0,8795989	0,8288134	0,8493769	0,9877773	0,2453778	0,9908792	0,7021787	0,5819449	0,9562496	0,9554793	0,9770341	0,6495500	0,9222342	0,9945855	0,3841994	0,1925789	0,4844632	0,1953481	0,9952947	0,6550121	0,6427652	0,7142325	0,7737725	0,9947569	0,9905342	0,6179335	0,7105280	0,9293494	0,1898223
840	1,0000000	0,3069503	0,2919587	0,0380507	0,7189638	0,7360834	0,9861729	0,8608540	0,8159578	0,9995543	0,9778865	0,2095142	0,9542601	0,5999281	0,1090902	0,5273920	0,2760198	0,4780670	0,2694118	0,6116713	0,6594501	0,4188148	0,7067819	0,8778217	0,9894113	0,9190947	0,7699449	0,9936105	0,7458653	0,8743825	0,6028784	0,6839240	0,8513989	0,9919020	0,7008200	0,8769602	0,8293811	0,8484302	0,9876127	0,2423841	0,9911221	0,6971560	0,5734249	0,9560527	0,9550215	0,9761160	0,6471302	0,9205297	0,9944474	0,3827149	0,1868000	0,4641576	0,1976698	0,9952275	0,6517783	0,6392827	0,7112743	0,7682134	0,9944937	0,9902332	0,6109142	0,7077643	0,9262303	0,1841159
860	1,0000000	0,3069503	0,2919587	0,0380507	0,7267021	0,7322697	0,9858429	0,8602333	0,8130359	0,9995340	0,9775505	0,2098692	0,9536783	0,5960430	0,1090902	0,5258080	0,2746213	0,4739106	0,2706122	0,6060816	0,6567962	0,4081071	0,7049771	0,8815779	0,9890669	0,9181579	0,7633081	0,9933526	0,7427142	0,8704830	0,5982206	0,6816943	0,8472755	0,9917078	0,7030246	0,8745874	0,8299234	0,8475729	0,9874638	0,2397230	0,9913379	0,6923988	0,5658639	0,9558780	0,9546111	0,9752590	0,6450566	0,9188647	0,9943204	0,3814748	0,1811648	0,4461474	0,1998433	0,9951677	0,6488552	0,6361939	0,7086389	0,7632277	0,9942358	0,9899575	0,6045849	0,7053051	0,9233782	0,1791771
880	1,0000000	0,3069503	0,2919587	0,0380507	0,7334431	0,7288810	0,9855450	0,8596584	0,8104168	0,9995151	0,9772456	0,2102083	0,9531566	0,5926371	0,1090902	0,5244161	0,2733566	0,4702641	0,2716829	0,6008577	0,6544307	0,3983647	0,7033763	0,8848767	0,9886550	0,9172550	0,7572036	0,9930836	0,7397047	0,8669162	0,5941044	0,6796989	0,8435379	0,9915297	0,7049020	0,8724557	0,8304373	0,8467978	0,9873294	0,2373590	0,9915295	0,6879111	0,5591517	0,9557231	0,9542431	0,9744666	0,6432737	0,9172504	0,9942040	0,3804209	0,1757513	0,4302676	0,2018636	0,9951147	0,6462231	0,6334527	0,7062897	0,7587659	0,9939905	0,9897060	0,5989123	0,7031160	0,9207821	0,1748907
900	1,0000000	0,3069503	0,2919587	0,0380507	0,7393293	0,7258664	0,9852765	0,8591281	0,8080677	0,9994977	0,9769698	0,2105276	0,9526891	0,5896451	0,1090902	0,5231900	0,2722138	0,4670520	0,2726386	0,5960047	0,6523218	0,3896178	0,7019563	0,8877459	0,9882181	0,9164078	0,7516276	0,9928070	0,7368396	0,8636597	0,5904634	0,6779234	0,8401545	0,9913671	0,7065151	0,8705417	0,8309205	0,8460978	0,9872081	0,2352592	0,9916999	0,6836942	0,5531894	0,9555856	0,9539131	0,9737391	0,6417364	0,9156957	0,9940976	0,3795126	0,1706144	0,4163204	0,2037324	0,9950677	0,6438587	0,6310180	0,7041942	0,7547781	0,9937608	0,9894770	0,5938464	0,7011661	0,9184272	0,1711600
920	1,0000000	0,3069503	0,2919587	0,0380507	0,7444814	0,7231819	0,9850347	0,8586406	0,8059602	0,9994816	0,9767207	0,2108218	0,9522704	0,5870113	0,1090902	0,5221076	0,2711826	0,4642148	0,2734919	0,5915196	0,6504405	0,3818302	0,7006957	0,8902306	0,9877815	0,9156255	0,7465623	0,9925261	0,7341207	0,8606906	0,5872393	0,6763497	0,8370954	0,9912191	0,7079106	0,8688235	0,8313720	0,8454660	0,9870988	0,2333935	0,9918515	0,6797474	0,5478894	0,9554635	0,9536172	0,9730750	0,6404079	0,9142073	0,9940005	0,3787208	0,1657892	0,4040983	0,2054549	0,9950261	0,6417378	0,6288536	0,7023238	0,7512167	0,9935478	0,9892692	0,5893318	0,6994282	0,9162966	0,1679041
940	1,0000000	0,3069503	0,2919587	0,0380507	0,7490012	0,7207891	0,9848173	0,8581937	0,8040686	0,9994669	0,9764963	0,2110888	0,9518954	0,5846882	0,1090902	0,5211502	0,2702533	0,4617038	0,2742543	0,5873932	0,6487616	0,3749324	0,6995758	0,8923796	0,9873594	0,9149106	0,7419802	0,9922441	0,7315488	0,8579866	0,5843814	0,6749580	0,8343321	0,9910849	0,7091249	0,8672816	0,8317916	0,8448961	0,9870003	0,2317348	0,9919864	0,6760673	0,5431743	0,9553550	0,9533519	0,9724714	0,6392572	0,9127903	0,9939120	0,3780243	0,1612955	0,3933988	0,2070379	0,9949894	0,6398370	0,6269279	0,7006533	0,7480372	0,9933516	0,9890808	0,5853124	0,6978782	0,9143730	0,1650551
960	1,0000000	0,3069503	0,2919587	0,0380507	0,7529749	0,7186547	0,9846219	0,8577851	0,8023703	0,9994534	0,9762942	0,2113295	0,9515595	0,5826352	0,1090902	0,5203019	0,2694168	0,4594784	0,2749358	0,5836120	0,6472623	0,3688404	0,6985801	0,8942393	0,9869599	0,9142616	0,7378487	0,9919637	0,7291239	0,8555264	0,5818454	0,6737289	0,8318379	0,9909633	0,7101864	0,8658977	0,8321797	0,8443825	0,9869116	0,2302594	0,9921066	0,6726484	0,5389762	0,9552585	0,9531138	0,9719244	0,6382583	0,9114484	0,9938314	0,3774077	0,1571402	0,3840332	0,2084890	0,9949569	0,6381342	0,6252130	0,6991604	0,7451989	0,9931715	0,9889104	0,5817353	0,6964949	0,9126387	0,1625560
980	1,0000000	0,3069503	0,2919587	0,0380507	0,7564757	0,7167494	0,9844463	0,8574124	0,8008453	0,9994411	0,9761124	0,2115459	0,9512587	0,5808181	0,1090902	0,5195493	0,2686643	0,4575036	0,2755453	0,5801591	0,6459227	0,3634680	0,6976940	0,8958516	0,9865866	0,9136749	0,7341324	0,9916876	0,7268448	0,8532900	0,5795927	0,6726438	0,8295883	0,9908535	0,7111181	0,8646559	0,8325371	0,8439196	0,9868318	0,2289459	0,9922138	0,6694832	0,5352356	0,9551726	0,9529003	0,9714300	0,6373892	0,9101836	0,9937582	0,3768593	0,1533207	0,3758304	0,2098161	0,9949282	0,6366090	0,6236846	0,6978256	0,7426648	0,9930068	0,9887562	0,5785514	0,6952596	0,9110770	0,1603589
1000	1,0000000	0,3069503	0,2919587	0,0380507	0,7595658	0,7150475	0,9842886	0,8570729	0,7994755	0,9994299	0,9759491	0,2117406	0,9509893	0,5792071	0,1090902	0,5188806	0,2679877	0,4557492	0,2760906	0,5770154	0,6447253	0,3587326	0,6969048	0,8972525	0,9862411	0,9131460	0,7307955	0,9914180	0,7247100	0,8512586	0,5775896	0,6716856	0,8275602	0,9907543	0,7119387	0,8635414	0,8328653	0,8435027	0,9867599	0,2277757	0,9923094	0,6665624	0,5319001	0,9550961	0,9527087	0,9709839	0,6366313	0,9089969	0,9936918	0,3763699	0,1498277	0,3686388	0,2110271	0,9949027	0,6352429	0,6223213	0,6966316	0,7404018	0,9928564	0,9886171	0,5757167	0,6941559	0,9096718	0,1584232
1020	1,0000000	0,3069503	0,2919587	0,0380507	0,7622979	0,7135264	0,9841470	0,8567642	0,7982450	0,9994197	0,9758023	0,2119159	0,9507479	0,5777770	0,1090902	0,5182858	0,2673793	0,4541891	0,2765786	0,5741608	0,6436544	0,3545577	0,6962013	0,8984727	0,9859234	0,9126701	0,7278031	0,9911568	0,7227166	0,8494151	0,5758070	0,6708391	0,8257328	0,9906648	0,7126636	0,8625412	0,8331658	0,8431273	0,9866953	0,2267325	0,9923947	0,6638756	0,5289238	0,9550279	0,9525367	0,9705818	0,6359688	0,9078881	0,9936315	0,3759321	0,1466467	0,3623252	0,2121300	0,9948801	0,6340192	0,6211045	0,6955630	0,7383802	0,9927195	0,9884914	0,5731916	0,6931691	0,9084084	0,1567146
1040	1,0000000	0,3069503	0,2919587	0,0380507	0,7647175	0,7121662	0,9840198	0,8564839	0,7971394	0,9994105	0,9756705	0,2120740	0,9505315	0,5765059	0,1090902	0,5177561	0,2668324	0,4528003	0,2770156	0,5715745	0,6426963	0,3508749	0,6955738	0,8995382	0,9856324	0,9122424	0,7251217	0,9909057	0,7208613	0,8477432	0,5742191	0,6700906	0,8240869	0,9905842	0,7133055	0,8616434	0,8334401	0,8427893	0,9866372	0,2258018	0,9924708	0,6614109	0,5262663	0,9549670	0,9523823	0,9702199	0,6353883	0,9068562	0,9935769	0,3755398	0,1437600	0,3567742	0,2131326	0,9948601	0,6329230	0,6200178	0,6946062	0,7365737	0,9925950	0,9883781	0,5709410	0,6922866	0,9072728	0,1552038
1060	1,0000000	0,3069503	0,2919587	0,0380507	0,7668633	0,7109493	0,9839055	0,8562297	0,7961459	0,9994021	0,9755522	0,2122166	0,9503376	0,5753748	0,1090902	0,5172840	0,2663406	0,4515630	0,2774070	0,5692359	0,6418387	0,3476233	0,6950137	0,9004710	0,9853669	0,9118581	0,7227205	0,9906659	0,7191398	0,8462283	0,5728036	0,6694280	0,8226049	0,9905116	0,7138749	0,8608376	0,8336901	0,8424851	0,9865849	0,2249709	0,9925387	0,6591560	0,5238921	0,9549127	0,9522437	0,9698942	0,6348787	0,9058993	0,9935275	0,3751879	0,1411484	0,3518860	0,2140428	0,9948423	0,6319406	0,6190466	0,6937493	0,7349587	0,9924820	0,9882760	0,5689338	0,6914969	0,9062526	0,1538657
1080	1,0000000	0,3069503	0,2919587	0,0380507	0,7687688	0,7098601	0,9838030	0,8559994	0,7952530	0,9993944	0,9754459	0,2123450	0,9501638	0,5743673	0,1090902	0,5168629	0,2658984	0,4504598	0,2777577	0,5671248	0,6410708	0,3447495	0,6945134	0,9012894	0,9851252	0,9115131	0,7205708	0,9904383	0,7175472	0,8448565	0,5715408	0,6688409	0,8212708	0,9904463	0,7143810	0,8601143	0,8339175	0,8422113	0,9865378	0,2242288	0,9925994	0,6570980	0,5217698	0,9548641	0,9521193	0,9696013	0,6344304	0,9050150	0,9934828	0,3748720	0,1387914	0,3475746	0,2148679	0,9948265	0,6310602	0,6181782	0,6929817	0,7335144	0,9923795	0,9881839	0,5671427	0,6907900	0,9053362	0,1526789
1100	1,0000000	0,3069503	0,2919587	0,0380507	0,7704630	0,7088849	0,9837109	0,8557909	0,7944505	0,9993876	0,9753506	0,2124608	0,9500079	0,5734692	0,1090902	0,5164869	0,2655008	0,4494752	0,2780719	0,5652216	0,6403830	0,3422066	0,6940663	0,9020090	0,9849057	0,9112034	0,7186464	0,9902234	0,7160781	0,8436154	0,5704136	0,6683202	0,8200703	0,9903875	0,7148314	0,8594649	0,8341240	0,8419650	0,9864955	0,2235655	0,9926537	0,6552238	0,5198718	0,9548207	0,9520076	0,9693380	0,6340352	0,9042003	0,9934424	0,3745883	0,1366685	0,3437661	0,2156151	0,9948124	0,6302710	0,6174013	0,6922937	0,7322223	0,9922866	0,9881010	0,5655434	0,6901569	0,9045132	0,1516250

0	1,0000000	0,3069503	0,2919587	0,0380507	0,9999441	0,0849522	0,1024053	0,0472221	0,2193820	0,5742311	0,6900591	0,6635472	0,5508926	0,3980000	0,1090902	0,3739543	0,0164970	0,2481270	0,4086431	0,0183612	0,2999229	0,1002763	0,5832132	0,5359369	0,7548995	0,3296168	0,1228563	0,4950060	0,0922332	0,0650713	0,9943997	0,3109418	0,1165931	0,9634284	0,6161560	0,0117642	0,9996187	0,2182174	0,5155862	0,0137642	0,9561119	0,0523309	0,0450904	0,9014883	0,6427449	0,4601562	0,5927213	0,0381730	0,0699436	0,0119678	0,0352051	0,0785002	0,0748962	0,9999511	0,2115059	0,3374223	0,1330225	0,4120740	0,4735634	0,3895644	0,3882717	0,3136558	0,6884547	0,0513357
20	1,0000000	0,3069503	0,2919587	0,0380507	0,9999440	0,0850054	0,1030320	0,0777163	0,2194611	0,5743234	0,6902794	0,6635294	0,5511229	0,3980007	0,1090902	0,3739636	0,0164971	0,2780409	0,4086422	0,0183717	0,4663113	0,0838976	0,5833253	0,5360958	0,7552389	0,3298175	0,1340296	0,4954390	0,0922335	0,2434002	0,9508762	0,3111268	0,1166316	0,9634287	0,6161471	0,0118229	0,9996177	0,2184143	0,5159776	0,0137616	0,9561616	0,0523414	0,0450918	0,9183292	0,6428469	0,5619572	0,4647748	0,0381992	0,0699453	0,0119823	0,0613885	0,0785003	0,2719351	0,9999510	0,2115135	0,2575724	0,1330837	0,4120752	0,3745065	0,3897027	0,3880630	0,3136889	0,6884555	0,0513330
40	1,0000000	0,3069503	0,2919587	0,0380507	0,9999438	0,0850566	0,1066380	0,0935595	0,2195371	0,5744125	0,6904912	0,6635123	0,5513443	0,3980014	0,1090902	0,3739725	0,0164972	0,2900276	0,4086414	0,0183819	0,5306667	0,0732506	0,5836964	0,5360692	0,7566293	0,3300106	0,1415017	0,4958550	0,0922338	0,3470761	0,9309084	0,3113048	0,1166686	0,9634291	0,6161386	0,0121057	0,9996167	0,2188579	0,5163539	0,0137591	0,9562093	0,0523514	0,0450932	0,9282984	0,6429450	0,6128652	0,3952718	0,0382244	0,0699559	0,0119962	0,0734054	0,0785003	0,3708277	0,9999508	0,2115209	0,2226783	0,1333539	0,4120764	0,3251448	0,3898359	0,3878627	0,3137208	0,6884562	0,0513303
60	1,0000000	0,3069503	0,2919587	0,0380507	0,9999436	0,0851059	0,1146843	0,1020500	0,2196102	0,5744984	0,6906947	0,6634957	0,5515572	0,3980020	0,1090902	0,3739810	0,0164973	0,2931847	0,4086406	0,0183917	0,5558622	0,0663541	0,5841341	0,5359090	0,7586469	0,3301964	0,1465041	0,4962547	0,0922341	0,4073517	0,9217475	0,3114760	0,1167041	0,9634294	0,6161305	0,0127108	0,9996158	0,2195327	0,5167158	0,0137568	0,9562551	0,0523611	0,0450945	0,9342017	0,6430394	0,6383730	0,3575166	0,0382487	0,0699819	0,0120097	0,0789205	0,0785004	0,4204668	0,9999507	0,2115281	0,2074309	0,1338088	0,4120776	0,3005058	0,3899642	0,3876703	0,3137515	0,6884569	0,0513278
80	1,0000000	0,3069503	0,2919587	0,0380507	0,9999435	0,0851534	0,1267826	0,1067929	0,2196805	0,5745812	0,6908904	0,6634798	0,5517619	0,3980026	0,1090902	0,3739893	0,0164974	0,2928635	0,4086398	0,0184011	0,5658793	0,0618935	0,5844943	0,5357238	0,7606703	0,3303752	0,1498583	0,4966387	0,0922344	0,4423961	0,9175445	0,3116408	0,1167383	0,9634297	0,6161226	0,0135928	0,9996149	0,2203187	0,5170639	0,0137545	0,9562992	0,0523704	0,0450957	0,9376993	0,6431303	0,6512022	0,3370073	0,0382721	0,0700240	0,0120227	0,0814517	0,0785005	0,4453885	0,9999506	0,2115349	0,2007695	0,1343389	0,4120787	0,2881677	0,3900879	0,3874856	0,3137810	0,6884576	0,0513254
100	1,0000000	0,3069503	0,2919587	0,0380507	0,9999433	0,0851991	0,1413127	0,1095628	0,2197481	0,5746611	0,6910785	0,6634644	0,5519589	0,3980032	0,1090902	0,3739972	0,0164975	0,2916577	0,4086391	0,0184102	0,5699241	0,0590066	0,5847419	0,5355899	0,7623435	0,3305472	0,1521124	0,4970077	0,0922346	0,4627720	0,9156163	0,3117994	0,1167711	0,9634300	0,6161151	0,0146047	0,9996140	0,2210966	0,5173988	0,0137522	0,9563416	0,0523794	0,0450969	0,9397732	0,6432177	0,6577007	0,3258665	0,0382947	0,0700769	0,0120352	0,0826134	0,0785005	0,4579058	0,9999505	0,2115415	0,1978604	0,1348416	0,4120797	0,2819514	0,3902071	0,3873081	0,3138095	0,6884583	0,0513231
120	1,0000000	0,3069503	0,2919587	0,0380507	0,9999432	0,0852431	0,1566079	0,1112463	0,2198131	0,5747381	0,6912593	0,6634496	0,5521483	0,3980038	0,1090902	0,3740049	0,0164976	0,2905734	0,4086383	0,0184190	0,5715760	0,0571341	0,5848933	0,5355345	0,7635674	0,3307128	0,1536320	0,4973624	0,0922349	0,4746201	0,9147315	0,3119520	0,1168027	0,9634303	0,6161078	0,0155941	0,9996132	0,2217910	0,5177209	0,0137501	0,9563823	0,0523881	0,0450981	0,9410047	0,6433019	0,6610366	0,3198147	0,0383164	0,0701328	0,0120472	0,0831466	0,0785006	0,4641977	0,9999504	0,2115479	0,1965910	0,1352611	0,4120808	0,2787833	0,3903219	0,3871376	0,3138369	0,6884589	0,0513208
140	1,0000000	0,3069503	0,2919587	0,0380507	0,9999431	0,0852855	0,1715632	0,1123023	0,2198756	0,5748123	0,6914333	0,6634353	0,5523306	0,3980044	0,1090902	0,3740123	0,0164977	0,2898582	0,4086376	0,0184274	0,5722531	0,0559163	0,5849776	0,5355520	0,7643872	0,3308722	0,1546610	0,4977033	0,0922351	0,4815104	0,9143256	0,3120989	0,1168331	0,9634305	0,6161009	0,0164614	0,9996123	0,2223717	0,5180309	0,0137480	0,9564214	0,0523964	0,0450993	0,9417376	0,6433829	0,6627908	0,3165274	0,0383374	0,0701851	0,0120589	0,0833913	0,0785006	0,4673651	0,9999503	0,2115540	0,1960381	0,1355842	0,4120818	0,2771344	0,3904326	0,3869738	0,3138633	0,6884595	0,0513187
160	1,0000000	0,3069503	0,2919587	0,0380507	0,9999429	0,0853263	0,1856521	0,1129799	0,2199358	0,5748839	0,6916006	0,6634216	0,5525059	0,3980049	0,1090902	0,3740194	0,0164978	0,2894686	0,4086370	0,0184356	0,5725298	0,0551223	0,5850208	0,5356233	0,7649009	0,3310256	0,1553622	0,4980311	0,0922353	0,4855184	0,9141393	0,3122403	0,1168624	0,9634308	0,6160942	0,0171661	0,9996116	0,2228384	0,5183292	0,0137460	0,9564591	0,0524044	0,0451003	0,9421753	0,6434610	0,6637524	0,3147419	0,0383576	0,0702303	0,0120701	0,0835036	0,0785006	0,4689642	0,9999502	0,2115600	0,1957983	0,1358206	0,4120827	0,2762440	0,3905393	0,3868163	0,3138887	0,6884601	0,0513166
180	1,0000000	0,3069503	0,2919587	0,0380507	0,9999428	0,0853657	0,1987254	0,1134214	0,2199937	0,5749530	0,6917615	0,6634083	0,5526747	0,3980054	0,1090902	0,3740262	0,0164979	0,2892922	0,4086363	0,0184434	0,5726430	0,0546037	0,5850413	0,5357283	0,7652066	0,3311733	0,1558442	0,4983463	0,0922355	0,4878506	0,9140538	0,3123764	0,1168905	0,9634310	0,6160877	0,0177090	0,9996108	0,2232059	0,5186162	0,0137441	0,9564953	0,0524122	0,0451014	0,9424382	0,6435361	0,6643152	0,3137721	0,0383771	0,0702669	0,0120808	0,0835551	0,0785007	0,4697760	0,9999502	0,2115657	0,1956952	0,1359881	0,4120837	0,2757335	0,3906421	0,3866650	0,3139132	0,6884607	0,0513146
