"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
920	0,2014974	0,6852290	0,1326603	0,0373724	0,7698081	0,5786835	0,0213348	0,7878312	0,0084043	0,0344428	0,7869807	0,0244004	0,0393693	0,0017346	0,7459895	0,0918031	0,3361967	0,6675086	0,3542625	0,0810629	0,3763688	0,0062501	0,0410236	0,2869525	0,7398302	0,6108120	0,1434425	0,6818366	0,0811717	0,0604863	0,1490443	0,3613056	0,0372807	0,0069493	0,0080627	0,0004738	0,0398113	0,0499316	0,5454775	0,0197062	0,5145764	0,0653067	0,0021019	0,0170272	0,0597851	0,5404369	0,0266406	0,1878950	0,5742404	0,6520530	0,1705417	0,0119199	0,0091539	0,0014803	0,0073318	0,0008653	0,0305654	0,1073073	0,0144146	0,0107294	0,0702917	0,1277127	0,0063571	0,0431218
940	0,1771151	0,7528008	0,0995948	0,0430751	0,7687490	0,4835661	0,0078301	0,7881793	0,0073424	0,0418772	0,6231270	0,0478474	0,0352045	0,0031372	0,8202957	0,0682018	0,3421297	0,5673362	0,4065517	0,0643563	0,3377619	0,0079026	0,0352341	0,3085421	0,6412049	0,6312510	0,0703723	0,6212776	0,0625285	0,0974542	0,2618972	0,3429752	0,0356066	0,0032286	0,0283835	0,0016224	0,0394642	0,0406671	0,6502104	0,0127349	0,5019782	0,0938334	0,0003409	0,0058144	0,0429382	0,6144912	0,0421816	0,1798186	0,7558424	0,5822229	0,0648456	0,0251633	0,0073395	0,0008985	0,0050761	0,0012199	0,0350594	0,1219052	0,0244268	0,0265328	0,0387742	0,0698481	0,0252099	0,0347058
960	0,1855530	0,7207370	0,1069025	0,0319543	0,6048899	0,4390153	0,0380985	0,6024712	0,0102195	0,0075649	0,6163322	0,0150282	0,0375475	0,0083029	0,7008421	0,0659624	0,2991060	0,6337373	0,3724405	0,0839032	0,2791374	0,0137586	0,0413092	0,3000574	0,7570150	0,6648306	0,0988235	0,5505500	0,0688176	0,0639672	0,1812048	0,4726900	0,0196728	0,0202430	0,0732382	0,0035074	0,0403871	0,0387427	0,4722109	0,0255964	0,4013432	0,0816364	0,0001851	0,0189009	0,0358262	0,7400816	0,0319385	0,2159631	0,6443210	0,6239955	0,0944409	0,0236257	0,0054954	0,0010585	0,0228730	0,0016174	0,0274491	0,1480704	0,0262987	0,0287268	0,0648616	0,0846961	0,0056351	0,0401866
980	0,1760920	0,7156453	0,0901065	0,0221007	0,6725021	0,4616703	0,0141434	0,6860595	0,0035564	0,0315711	0,7727774	0,0134981	0,0533066	0,0022085	0,7274107	0,0764692	0,2423020	0,5756174	0,4466541	0,0960084	0,2532753	0,0207088	0,0194432	0,3037347	0,6275084	0,4924618	0,0850832	0,5734747	0,0420625	0,0609273	0,2199463	0,4410159	0,0213425	0,0051819	0,0244576	0,0055535	0,0282166	0,0407025	0,5270829	0,0242605	0,5509291	0,0582436	0,0000897	0,0072683	0,0440553	0,7377210	0,0402477	0,1344146	0,5988535	0,6230401	0,0836546	0,0344229	0,0008205	0,0008458	0,0273945	0,0045499	0,0143068	0,1776138	0,0155873	0,0577653	0,0718728	0,0712832	0,0276549	0,0460734
1000	0,2218252	0,6587772	0,0780224	0,0258432	0,5929518	0,4560414	0,0211923	0,7556439	0,0035076	0,0229205	0,6232651	0,0053908	0,0708597	0,0028850	0,6406509	0,1027646	0,2984524	0,7167106	0,3893544	0,0517778	0,2778834	0,0066081	0,0164932	0,2774260	0,5178794	0,5688844	0,0817817	0,6492189	0,0504444	0,0821579	0,2243950	0,3709826	0,0070939	0,0096196	0,0310354	0,0071583	0,0520295	0,0340560	0,5621786	0,0424180	0,4468523	0,0691665	0,0002462	0,0041887	0,0139587	0,6444923	0,0480222	0,1369531	0,5830674	0,7151034	0,0507606	0,0421707	0,0029351	0,0014723	0,0122807	0,0024045	0,0172638	0,1141587	0,0054553	0,0172755	0,0649026	0,0959020	0,0326253	0,0404957
1020	0,2370632	0,6587104	0,0768858	0,0318084	0,7688755	0,3934643	0,0063915	0,8793057	0,0030507	0,0338193	0,6249941	0,0284246	0,0322352	0,0009872	0,6525342	0,1007306	0,3002488	0,6915710	0,3009831	0,0737432	0,3660578	0,0084972	0,0097830	0,3197489	0,5987678	0,5961985	0,0604038	0,7056098	0,0622288	0,0816904	0,1585066	0,4005740	0,0120686	0,0019859	0,0523522	0,0038631	0,0697907	0,0395690	0,6234619	0,0467986	0,4534160	0,0692831	0,0010423	0,0133553	0,0117320	0,7464944	0,0701489	0,1188569	0,6360355	0,6690586	0,0603366	0,0207083	0,0132073	0,0030100	0,0456612	0,0022628	0,0231309	0,1587809	0,0072851	0,0108988	0,0336475	0,0798571	0,0275663	0,0138511
1040	0,2045817	0,6864664	0,0739994	0,0298308	0,6937355	0,3053681	0,0090292	0,8491906	0,0014875	0,0271231	0,8256102	0,0145627	0,0845892	0,0038608	0,6780986	0,1061813	0,3045430	0,6405138	0,3988422	0,1102748	0,3584389	0,0091128	0,0100177	0,2815577	0,8220385	0,5772167	0,0955963	0,6811448	0,0298052	0,0971024	0,1464198	0,3601608	0,0564472	0,0117429	0,0127613	0,0029278	0,0676855	0,0501622	0,5396547	0,0566472	0,5622899	0,1019405	0,0004392	0,0114930	0,0279631	0,7094408	0,0670848	0,1027041	0,5971464	0,4903400	0,0800023	0,0431535	0,0050944	0,0059643	0,0117029	0,0048537	0,0182654	0,1221447	0,0118776	0,0179896	0,0345774	0,0986282	0,0140035	0,0754747
1060	0,2053246	0,6759940	0,0664197	0,0536858	0,7741141	0,4274630	0,0109882	0,6751065	0,0011821	0,0227344	0,5887785	0,0063812	0,0749458	0,0043506	0,7141234	0,0819186	0,2874183	0,7001353	0,4199074	0,0806843	0,4245500	0,0031265	0,0123434	0,3072821	0,6727838	0,5724442	0,0626383	0,5906322	0,0509942	0,0962877	0,2247585	0,3554982	0,0102842	0,0018823	0,0196574	0,0042804	0,0595277	0,0460282	0,4392545	0,0427198	0,5711065	0,0848947	0,0013768	0,0343847	0,0188831	0,6151847	0,0800982	0,0668689	0,6249609	0,4420334	0,0581532	0,0251384	0,0116801	0,0142523	0,0192200	0,0075030	0,0134056	0,1547030	0,0122750	0,0162026	0,0262019	0,0954628	0,0303490	0,0280117
1080	0,2257760	0,7384765	0,0807247	0,0775942	0,7512292	0,3552641	0,0175764	0,6890831	0,0049067	0,0242184	0,7140774	0,0214103	0,0636846	0,0063496	0,6809747	0,0805805	0,2979943	0,6727970	0,3557323	0,0722857	0,3986023	0,0028759	0,0126758	0,2962837	0,7001937	0,5989134	0,0488092	0,5355095	0,0482479	0,0586286	0,1784469	0,4073978	0,0075151	0,0014746	0,0092097	0,0037710	0,0321288	0,0418152	0,5721546	0,0269553	0,3775791	0,0846021	0,0059712	0,0125025	0,0280904	0,6827797	0,0512882	0,0782538	0,7326499	0,5632887	0,0204074	0,0086210	0,0004201	0,0074775	0,0261500	0,0238791	0,0243312	0,0773137	0,0046355	0,0251946	0,0382815	0,0578132	0,0152150	0,0510131
1100	0,1586839	0,7760846	0,0440060	0,0340741	0,6786821	0,4256860	0,0090481	0,5898885	0,0104687	0,0148533	0,4883032	0,0164727	0,0398239	0,0018260	0,7194286	0,0993686	0,2500319	0,7116718	0,4709263	0,0835121	0,3132358	0,0023296	0,0303279	0,3147928	0,8403864	0,5654387	0,0669262	0,5648095	0,0421909	0,0836596	0,2127009	0,3548324	0,0078777	0,0012426	0,0182278	0,0013552	0,0411913	0,0251143	0,4947691	0,0081528	0,4237987	0,0758046	0,0086456	0,0487508	0,0409343	0,6721873	0,0552118	0,1132909	0,4871990	0,6841300	0,0792540	0,0107166	0,0018495	0,0104417	0,0154590	0,0264651	0,0139154	0,0483382	0,0091183	0,0076517	0,0274284	0,0486830	0,0146974	0,0674136

0	0,1280940	0,7398626	0,0782585	0,0252721	0,8211344	0,5398042	0,0491187	0,6343642	0,0288275	0,0194920	0,0429923	0,0359825	0,1068201	0,0016969	0,7579053	0,0929362	0,4113603	0,6261781	0,3569543	0,0750058	0,3767066	0,0102632	0,0250679	0,2445755	0,7319935	0,5075189	0,1008681	0,5678238	0,0866096	0,0868282	0,1429613	0,4192286	0,0124281	0,0501584	0,0126213	0,0042127	0,0172607	0,1071416	0,5436798	0,1306178	0,5151389	0,1434269	0,0023359	0,0192558	0,0495806	0,6226760	0,0721211	0,5405861	0,5085957	0,7118996	0,4044500	0,0109357	0,0023215	0,0069946	0,0117900	0,0363206	0,0531721	0,6738328	0,0072467	0,0361291	0,0987301	0,0850358	0,0367780	0,0814546
20	0,2548863	0,6347716	0,1481525	0,0592230	0,6803256	0,5894459	0,0741556	0,6670331	0,0402769	0,0273168	0,0541215	0,0217589	0,0575634	0,0055304	0,7242601	0,0720370	0,3585998	0,7355369	0,4483378	0,0991750	0,3091916	0,0787912	0,0323291	0,2470373	0,8101029	0,6186752	0,0865389	0,6056409	0,0980008	0,1274587	0,1494060	0,3409063	0,0044204	0,0128715	0,0289281	0,0012505	0,0573931	0,1047378	0,6021371	0,1408623	0,5019491	0,1951056	0,0031619	0,0402667	0,0955280	0,7635217	0,1163718	0,5847026	0,5435790	0,6113787	0,4566429	0,0216254	0,0171839	0,0446222	0,0373484	0,0083212	0,0439198	0,6075151	0,0044118	0,0745622	0,0800271	0,1481464	0,0513483	0,0568907
40	0,2897539	0,7087838	0,1335863	0,0230701	0,7295806	0,4681186	0,0843021	0,6197705	0,0719899	0,0414931	0,0332033	0,0075180	0,0678816	0,0000000	0,8090590	0,0502287	0,2783670	0,6293112	0,3243064	0,1492101	0,3767464	0,1586614	0,0204491	0,1797891	0,8583714	0,5931257	0,1833050	0,7097234	0,0602830	0,1017818	0,1497114	0,3652636	0,0141391	0,0186957	0,0335446	0,0151828	0,0331878	0,1988779	0,5678483	0,1271538	0,5236690	0,1663683	0,0005031	0,0270007	0,1978960	0,5788040	0,0832555	0,5773624	0,6048422	0,6136313	0,5468682	0,0139885	0,0080199	0,1663102	0,0476745	0,0035578	0,0960715	0,5897702	0,0033794	0,0972400	0,0642272	0,1459584	0,0264002	0,0691972
60	0,2655770	0,6594086	0,1649329	0,0602923	0,5873011	0,7137628	0,0880319	0,6594239	0,0627108	0,0229760	0,0338261	0,0192663	0,1145725	0,0146728	0,7772301	0,0527968	0,2980532	0,6431966	0,3699291	0,0934010	0,4513678	0,3626446	0,0136863	0,1939098	0,7846764	0,5717944	0,2288200	0,5511802	0,0536215	0,0964062	0,1246750	0,3860127	0,0110554	0,0317455	0,0287092	0,0040835	0,0328612	0,1721486	0,5041919	0,1731851	0,4485918	0,1774911	0,0011322	0,0271144	0,4036873	0,5821700	0,1054994	0,5441312	0,6540286	0,5044444	0,5781064	0,0106653	0,0167050	0,2061951	0,0105010	0,0065924	0,1516557	0,5007340	0,0120620	0,0442362	0,0916106	0,1089882	0,0134445	0,0298544
80	0,1827537	0,5737656	0,0928283	0,0358148	0,6905461	0,5728481	0,0917694	0,4399299	0,0483745	0,0257363	0,0586314	0,0116939	0,0511149	0,0013378	0,7468803	0,0700716	0,3378523	0,6997386	0,3131085	0,0895051	0,5298502	0,3715554	0,0197187	0,1341730	0,7333815	0,6399526	0,4076353	0,6256449	0,1207164	0,0846459	0,1351518	0,4180800	0,0048878	0,0121494	0,0949985	0,0007700	0,0690959	0,1897234	0,5153438	0,1091623	0,5657826	0,1738635	0,0007131	0,0261897	0,3639875	0,5886299	0,0977861	0,5934025	0,6604244	0,6614986	0,5853289	0,0173202	0,0084960	0,3103936	0,0132450	0,0065692	0,2144604	0,5248614	0,0088935	0,0460256	0,0942886	0,0993468	0,0184346	0,0518759
100	0,1893340	0,5486020	0,1078721	0,0182814	0,7427806	0,6458223	0,1024312	0,3288602	0,0203397	0,0213283	0,0771688	0,0183790	0,0832708	0,0100245	0,6671191	0,0203969	0,3711149	0,7131917	0,3710194	0,0781021	0,5737657	0,4595153	0,0155055	0,1551167	0,7275546	0,5836999	0,3030821	0,6231600	0,1089578	0,0817554	0,2093918	0,4631044	0,0069775	0,0157968	0,0580399	0,0004822	0,0850918	0,1858045	0,7223057	0,1543834	0,4423175	0,1977712	0,0012657	0,0334891	0,4922649	0,6874725	0,1405970	0,6438278	0,5947015	0,6114306	0,5892960	0,0119348	0,0042319	0,3883853	0,0128612	0,0108499	0,2841030	0,7067206	0,0054134	0,0425776	0,1051011	0,1250986	0,0373888	0,0351789
120	0,1887788	0,5916002	0,0894690	0,0425408	0,5947960	0,7537618	0,0771529	0,4041043	0,0342009	0,0121286	0,0691384	0,0046934	0,0725678	0,0028262	0,7504012	0,0216673	0,2950116	0,7627767	0,3293835	0,0812776	0,4862753	0,5322950	0,0206878	0,1442611	0,6475827	0,5586098	0,4250356	0,6301233	0,0959467	0,0964008	0,1441094	0,4243687	0,0058707	0,0217953	0,0708382	0,0057101	0,0693420	0,2712140	0,5309234	0,1893779	0,4974966	0,1196958	0,0009137	0,0363193	0,4091534	0,8352539	0,1210492	0,6601578	0,6507898	0,5561100	0,8159201	0,0198543	0,0167151	0,4085157	0,0145719	0,0018471	0,2307003	0,5625430	0,0082063	0,0651786	0,0628509	0,0727905	0,0498778	0,0401384
140	0,2773931	0,8144519	0,1352302	0,0200982	0,6898812	0,7146460	0,1076921	0,3206157	0,0460424	0,0190258	0,1089342	0,0076240	0,1097245	0,0000000	0,6816001	0,0481104	0,3067379	0,7433196	0,2840994	0,0709407	0,4727118	0,6100218	0,0099214	0,1646636	0,8486678	0,7116855	0,4058805	0,6845532	0,0902580	0,0841267	0,1480196	0,4243850	0,0117316	0,0111536	0,0840249	0,0143208	0,0722018	0,1750542	0,4889739	0,2409040	0,5235646	0,0893920	0,0008962	0,0138647	0,4170577	0,5927648	0,1418473	0,5597030	0,6843577	0,7701805	0,7321558	0,0279199	0,0063383	0,5645043	0,0183590	0,0104176	0,2751028	0,5390756	0,0093422	0,0495339	0,1349752	0,1281978	0,0210548	0,0664221
160	0,2367127	0,7364416	0,0480205	0,0193292	0,6640699	0,6722013	0,1485734	0,2591959	0,0383662	0,0518413	0,0489275	0,0066844	0,0579170	0,0048948	0,7559573	0,0181294	0,2915016	0,6867178	0,3309639	0,1181541	0,6155421	0,4910368	0,0127660	0,1201242	0,6510534	0,5712827	0,4279374	0,6134841	0,0738213	0,0527464	0,1252486	0,4075765	0,0177328	0,0192986	0,1037620	0,0017568	0,0993062	0,2816683	0,4558485	0,2429074	0,5719959	0,1436970	0,0002695	0,0213626	0,4188216	0,7375959	0,1405106	0,7126722	0,6744947	0,6161391	0,7127193	0,0418423	0,0106185	0,5655851	0,0176264	0,0113979	0,3522642	0,5730500	0,0260720	0,0764696	0,1313968	0,0749674	0,0198343	0,1002376
180	0,1870786	0,6099736	0,1044200	0,0244822	0,7757958	0,6632870	0,1170854	0,1486566	0,0408507	0,0241250	0,0806892	0,0071248	0,1266332	0,0009272	0,6342149	0,0418448	0,2343136	0,7399699	0,5618451	0,0563289	0,5827499	0,5488120	0,0060728	0,1965116	0,7124297	0,5627317	0,4045174	0,6709031	0,0889625	0,0755164	0,1182510	0,3862944	0,0254700	0,0269769	0,1296879	0,0041970	0,0995925	0,3246948	0,6122720	0,2680088	0,5906456	0,1465260	0,0005923	0,0220968	0,5318460	0,7481013	0,1143157	0,6564263	0,7464745	0,6206988	0,6642772	0,0382244	0,0131228	0,5131225	0,0178139	0,0153350	0,2333710	0,6263258	0,0119587	0,0591604	0,1405877	0,0984934	0,0397070	0,0706207
200	0,2032859	0,6975851	0,0688347	0,0336212	0,6400997	0,6520115	0,1298994	0,2004145	0,0457503	0,0500959	0,0810949	0,0067297	0,1129235	0,0009124	0,6677661	0,0124404	0,3425043	0,6734490	0,4445827	0,0340592	0,4596278	0,6627970	0,0084107	0,1239868	0,6545887	0,6265470	0,5301133	0,5886495	0,1020929	0,0548677	0,1496823	0,4928116	0,0472008	0,0367568	0,0970740	0,0129784	0,0865491	0,2706472	0,4445278	0,2811466	0,6616897	0,1507811	0,0000314	0,0380502	0,5658271	0,6393116	0,1347320	0,6798714	0,6783983	0,6732488	0,5397116	0,0595240	0,0052289	0,5046593	0,0167363	0,0122404	0,2365826	0,6287617	0,0624920	0,0582193	0,1402284	0,0880308	0,0220157	0,0587821
220	0,1813725	0,6953687	0,1073090	0,0334517	0,7115192	0,7266290	0,1865371	0,1559199	0,0523550	0,0454895	0,0850033	0,0024076	0,0658927	0,0010324	0,6254168	0,0345798	0,3558585	0,6987158	0,3823712	0,0682189	0,4975710	0,5437236	0,0133060	0,1188685	0,6536048	0,7419859	0,4787021	0,7003532	0,0736178	0,0799700	0,2008673	0,4322727	0,0343155	0,0296528	0,2007767	0,0084761	0,0585945	0,1891549	0,5404312	0,3322537	0,4216075	0,2052103	0,0008817	0,0399643	0,3949354	0,7970058	0,1229746	0,6382586	0,5602322	0,6138787	0,5170220	0,0285592	0,0209149	0,4734839	0,0277180	0,0089114	0,3223756	0,5920398	0,0145329	0,1150720	0,2011932	0,0547164	0,0108480	0,0976374
240	0,2066367	0,6315547	0,0826125	0,0164929	0,7282823	0,6069160	0,1781318	0,1622679	0,0681715	0,0437905	0,0864905	0,0013621	0,0739203	0,0036832	0,6836518	0,0136619	0,3740393	0,5234255	0,4694983	0,0735974	0,5611533	0,6832995	0,0094914	0,1114695	0,6642692	0,6616542	0,5075553	0,6779221	0,0585312	0,0748580	0,1628245	0,5274181	0,0173730	0,0601658	0,1499935	0,0145874	0,0555095	0,1835578	0,4900856	0,3874453	0,4795814	0,2158229	0,0009637	0,0322693	0,5307788	0,7873223	0,0796801	0,7991341	0,7775172	0,6248297	0,6237506	0,0211148	0,0591954	0,6527490	0,0320498	0,0127618	0,2563926	0,5261483	0,0135266	0,1155474	0,2682573	0,0887137	0,0131383	0,0847042
260	0,2658551	0,7247407	0,0961352	0,0275369	0,5861630	0,7295145	0,2101506	0,2585817	0,0647057	0,0262171	0,1052420	0,0325265	0,0842394	0,0005665	0,6320343	0,0232433	0,2995570	0,6082467	0,3964871	0,0691303	0,4933016	0,6806621	0,0227829	0,1031637	0,6024953	0,5919227	0,4598810	0,6080732	0,0625251	0,0963341	0,1240339	0,4350591	0,0500036	0,0862617	0,1567904	0,0203037	0,0784896	0,1877786	0,5148780	0,4254656	0,5190835	0,2710314	0,0012525	0,0257207	0,5158894	0,7462231	0,1942973	0,7518082	0,6279614	0,6498201	0,6739324	0,0304659	0,0206443	0,6459884	0,0162866	0,0028511	0,3539850	0,7112001	0,0188358	0,1951364	0,2306230	0,0748266	0,0229234	0,0592568
280	0,2786447	0,6445917	0,0875427	0,0397917	0,7005957	0,7454089	0,2478315	0,1781727	0,0827135	0,0310814	0,1029108	0,0166089	0,0709479	0,0038118	0,5474638	0,0034711	0,2752864	0,7212432	0,2784467	0,0688875	0,4172222	0,6333413	0,0103399	0,1039037	0,7373363	0,5542112	0,4485182	0,6871766	0,0682783	0,0919548	0,1352417	0,4303827	0,1014313	0,0863217	0,1430445	0,0080962	0,1084350	0,3157162	0,6042549	0,5376365	0,5161948	0,3316694	0,0084605	0,0273507	0,4925665	0,7148156	0,1211196	0,7486151	0,6781775	0,7496071	0,6043957	0,0140900	0,0258518	0,5973378	0,0107970	0,0074410	0,3416398	0,6760198	0,0457367	0,1597780	0,3013597	0,0749204	0,0370349	0,0820211
300	0,1925179	0,5172538	0,1013008	0,0326892	0,7734863	0,8180683	0,2602349	0,1593872	0,0387278	0,0354109	0,0934179	0,0056941	0,1052809	0,0085855	0,7711827	0,0221612	0,2489093	0,6943967	0,3845299	0,0449985	0,4733652	0,8201396	0,0196001	0,0810963	0,7239673	0,6466025	0,4092860	0,5473748	0,0839057	0,1505811	0,1919978	0,5305192	0,0805293	0,1681191	0,1484457	0,0188917	0,0652674	0,2988990	0,5211294	0,4315822	0,5014572	0,5091273	0,0011296	0,0443478	0,5978223	0,6842581	0,1392682	0,6481997	0,6843511	0,6768787	0,5984000	0,0290837	0,0413204	0,5837062	0,0128183	0,0060894	0,3450453	0,5523833	0,0374767	0,1305362	0,2868039	0,1206137	0,0256955	0,0706055
320	0,2371191	0,7215110	0,0683993	0,0502000	0,6907029	0,6594078	0,1828330	0,1499731	0,0623608	0,0369124	0,1248311	0,0048790	0,0610162	0,0114468	0,7073230	0,0319627	0,3267707	0,9374832	0,3720875	0,1029522	0,4391017	0,6808315	0,0131636	0,0927464	0,6887903	0,6907814	0,5014435	0,5465406	0,0430145	0,1179562	0,1721002	0,3562904	0,1692773	0,1565612	0,1440853	0,0116662	0,0722391	0,3111816	0,5584400	0,4407481	0,5115825	0,4292904	0,0024907	0,0779452	0,5627601	0,7319039	0,1257890	0,7251281	0,6267012	0,6486940	0,5202991	0,0407383	0,0550817	0,5686752	0,0074353	0,0079339	0,2644931	0,6611414	0,0362886	0,1579209	0,3541052	0,0794960	0,0312742	0,0526114
340	0,2367192	0,5936679	0,0507113	0,0278634	0,7893874	0,7728593	0,3007132	0,1537880	0,0670151	0,0222403	0,1197990	0,0071345	0,1105335	0,0023004	0,7231343	0,0401645	0,2197869	0,7325560	0,4386785	0,1254026	0,4994479	0,6779251	0,0181076	0,1511695	0,7053585	0,7907338	0,4068250	0,5708639	0,0362785	0,0789922	0,1426525	0,3458754	0,1562680	0,1485432	0,1737113	0,0086990	0,0732584	0,3620366	0,6438489	0,4618063	0,4259848	0,3775393	0,0035878	0,0913710	0,5189309	0,6225783	0,0747264	0,8224103	0,6672796	0,5265349	0,6796396	0,0314191	0,0612196	0,5967071	0,0164872	0,0139654	0,2367301	0,7060659	0,0588295	0,2093800	0,3203402	0,0885822	0,0037058	0,0642990
360	0,2631104	0,6659993	0,0564585	0,0347592	0,6005003	0,6641165	0,2740827	0,2085976	0,0633584	0,0377844	0,0850005	0,0119619	0,0890073	0,0152509	0,7775123	0,0494467	0,2270041	0,7626303	0,4019363	0,0951303	0,4513004	0,6175500	0,0191456	0,0840394	0,6653397	0,7188858	0,4800785	0,5682733	0,0460001	0,0565987	0,1003264	0,4091892	0,1307417	0,1840067	0,1390529	0,0031316	0,0900330	0,4547519	0,5382536	0,4616211	0,5763018	0,4458853	0,0057582	0,0719498	0,5903526	0,6102383	0,1306573	0,7645673	0,7781839	0,7442282	0,6589694	0,0298185	0,0477814	0,6823156	0,0130674	0,0212793	0,3335213	0,6824272	0,0790139	0,1618490	0,3786928	0,0748357	0,0099938	0,0870834
380	0,2660185	0,6705285	0,0983108	0,0433173	0,7623181	0,8252046	0,2650658	0,1834820	0,0624904	0,0356475	0,0594778	0,0123579	0,0919335	0,0058200	0,6968907	0,0297360	0,3431895	0,6135451	0,3638187	0,1196335	0,5218198	0,8230981	0,0203307	0,0775948	0,6821399	0,5627298	0,5499664	0,6196883	0,0912109	0,0989082	0,1216431	0,4226480	0,2037816	0,2451933	0,1641712	0,0034459	0,1110772	0,4002802	0,4625936	0,5150169	0,5128954	0,5257882	0,0153303	0,0793574	0,4890215	0,6397280	0,1107293	0,6647213	0,5897596	0,7908010	0,6024319	0,0357357	0,0736651	0,5983957	0,0223733	0,0047120	0,2499711	0,6539346	0,1338910	0,2406951	0,3538176	0,0985850	0,0095020	0,0791571
400	0,2485161	0,8025807	0,0427972	0,0191664	0,6618025	0,6506400	0,2523861	0,2174688	0,0530085	0,0762462	0,0617222	0,0280961	0,0847665	0,0087618	0,7397182	0,0537534	0,3072996	0,8017346	0,3834864	0,0767814	0,5641082	0,7481600	0,0342226	0,1008144	0,7256822	0,5846854	0,5562794	0,7083177	0,0599204	0,1255641	0,1697763	0,3064905	0,1658937	0,2944734	0,1328199	0,0040279	0,1128808	0,3558964	0,6634978	0,4862655	0,5174244	0,5269863	0,0105856	0,0763089	0,4452021	0,7097457	0,1962414	0,6681875	0,7055780	0,7571378	0,7404420	0,0320348	0,0551854	0,5175930	0,0159102	0,0016783	0,3411538	0,6227210	0,1597958	0,2909561	0,4833329	0,0922589	0,0124823	0,0441115
420	0,2348362	0,6355182	0,0544936	0,0470941	0,8815708	0,7836627	0,2807710	0,1269442	0,0555772	0,0371163	0,0632677	0,0195420	0,0694073	0,0092280	0,7610414	0,0346141	0,4077011	0,7055213	0,3307559	0,0660077	0,4367939	0,7689381	0,0160770	0,1154713	0,5687275	0,6029529	0,5225911	0,6341931	0,0580383	0,0904887	0,2112584	0,3013910	0,1937739	0,2385620	0,1550112	0,0031107	0,1570457	0,5191577	0,5771856	0,5740939	0,4377326	0,5699538	0,0177977	0,0595797	0,3688801	0,7398989	0,1593542	0,6611635	0,6591264	0,6743713	0,5656667	0,0356731	0,0935524	0,4827806	0,0105466	0,0021541	0,3167815	0,5519200	0,1295994	0,3157800	0,3854172	0,1143713	0,0245984	0,0368278
440	0,1606876	0,8865324	0,0866185	0,0370818	0,8306752	0,6615877	0,3376111	0,1893052	0,0556482	0,0265758	0,0694552	0,0152643	0,0540978	0,0070464	0,7352524	0,0503758	0,3204621	0,6839766	0,3781078	0,1240259	0,6524575	0,8472271	0,0067278	0,1031970	0,6737060	0,6462631	0,5256130	0,6535592	0,0770735	0,0784184	0,1859678	0,3678212	0,1990850	0,2609871	0,1309776	0,0015471	0,1417958	0,3726047	0,6917357	0,4793364	0,5247706	0,7279862	0,0145594	0,0961690	0,5421925	0,8315589	0,2051467	0,6225952	0,6486978	0,5902499	0,6741765	0,0250962	0,0811053	0,6164481	0,0140356	0,0029715	0,3785912	0,6821130	0,1375894	0,2410948	0,4203869	0,0789832	0,0189853	0,0891211
460	0,1975198	0,7009189	0,0450104	0,0407479	0,7001842	0,6878065	0,3960401	0,1721573	0,0567632	0,0201881	0,0991216	0,0196961	0,0813505	0,0170633	0,6786872	0,0246706	0,3034859	0,5991918	0,3499307	0,0717521	0,5583749	0,6367259	0,0061402	0,0813447	0,6774470	0,6371425	0,6086789	0,6864054	0,0517647	0,1155970	0,1221318	0,4801918	0,2383494	0,3519792	0,1691967	0,0037018	0,1290403	0,4009805	0,6121759	0,4745775	0,5504433	0,5898680	0,0359742	0,0740163	0,5140578	0,8190300	0,1774821	0,7485688	0,5842757	0,6203326	0,6747717	0,0695687	0,0801619	0,5984805	0,0152049	0,0033546	0,3854880	0,5816651	0,0803396	0,2270376	0,4718998	0,0772943	0,0115418	0,0402691
480	0,2139813	0,6604699	0,0906884	0,0619562	0,7608574	0,5576494	0,3279854	0,1787736	0,0477020	0,0271076	0,0582709	0,0058931	0,1612306	0,0092432	0,7426963	0,0126701	0,3557751	0,5924714	0,4945330	0,0650078	0,6087829	0,6844199	0,0149307	0,0816209	0,6302324	0,5700450	0,5296019	0,6880847	0,0479748	0,1202416	0,1552720	0,4044764	0,2031924	0,3172772	0,1648779	0,0021487	0,1109104	0,3770236	0,5695215	0,6316128	0,4963390	0,5882537	0,0070171	0,0780862	0,4947077	0,5834096	0,2010155	0,6631939	0,6384489	0,7952178	0,6651283	0,0381105	0,0657625	0,5847486	0,0124385	0,0017446	0,3211132	0,6116812	0,1337669	0,1567459	0,4808199	0,1062605	0,0195924	0,0707876
