"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
580	0,1958102	0,3769252	0,4003985	0,3700426	0,6700740	0,4459231	0,4067296	0,4649352	0,4166774	0,3423131	0,0346040	0,2732612	0,2920388	0,2584505	0,4011164	0,2383720	0,3400837	0,0692647	0,0411731	0,0317385	0,1121831	0,4958162	0,2305643	0,1003726	0,2325460	0,3523856	0,6284946	0,1417734	0,0289620	0,1211707	0,2854204	0,2169811	0,0847482	0,1767864	0,2983643	0,0257051	0,3186342	0,1299854	0,7588020	0,0310865	0,4153710	0,2397808	0,7463699	0,1114918	0,0057809	0,4523262	0,1695493	0,5924220	0,3357095	0,1373479	0,6664717	0,0392593	0,5410765	0,3117542	0,4912047	0,0233602	0,2201953	0,1950858	0,4485731	0,7504550	0,3148438	0,2729639	0,4541342	0,2838609
600	0,3283820	0,4103384	0,3404624	0,3294070	0,6066551	0,4032503	0,2899208	0,4374799	0,4150337	0,3669440	0,0573770	0,3399732	0,3608927	0,2474612	0,4628726	0,3659962	0,5140168	0,0305657	0,0335662	0,0085235	0,0868181	0,3530926	0,2387104	0,0455555	0,2957381	0,4121532	0,7606801	0,1326546	0,0997464	0,0595176	0,2381219	0,1470115	0,0963011	0,1395519	0,2689572	0,0345272	0,4068672	0,1563778	0,7609510	0,0281898	0,6385599	0,2266791	0,7734032	0,1079520	0,0051273	0,4179177	0,0669993	0,6863664	0,3807989	0,1417433	0,6172710	0,0937070	0,4631903	0,3073071	0,3356371	0,0167243	0,2258339	0,3292219	0,4149189	0,6458069	0,2017646	0,2151584	0,5351944	0,2159134
620	0,4356365	0,4330294	0,3666195	0,3467170	0,6530375	0,4891613	0,3613297	0,5637038	0,3724769	0,4029690	0,0418539	0,3528145	0,3190813	0,1815106	0,5144405	0,4212065	0,3580637	0,0594108	0,0437344	0,0053238	0,1244962	0,2759443	0,3253596	0,0452309	0,2920637	0,4212951	0,5814679	0,1796319	0,0538179	0,0411482	0,2120497	0,1324160	0,0898698	0,1180443	0,1952932	0,0249444	0,3191181	0,1383443	0,6349744	0,0677426	0,5981167	0,0994161	0,7367302	0,1613277	0,0098481	0,3950984	0,0632818	0,6971619	0,3017885	0,1713637	0,6933445	0,1087023	0,6167036	0,2380138	0,4547094	0,0128426	0,1772979	0,4460939	0,4374985	0,6880481	0,1369625	0,1597159	0,6381956	0,2519815
640	0,3359363	0,4218319	0,2807944	0,3536329	0,6008126	0,3836834	0,3094757	0,4197781	0,4569745	0,4014069	0,0714985	0,4322429	0,2972018	0,2138441	0,4631263	0,4536322	0,4105149	0,0994449	0,0168352	0,0061297	0,1024550	0,3505138	0,3272629	0,0266378	0,2807655	0,3551483	0,7022770	0,1797332	0,0647104	0,0471984	0,1760379	0,0440538	0,0977220	0,1319265	0,2413553	0,0263440	0,3442883	0,2025172	0,6594006	0,0639860	0,4643410	0,0883414	0,8710672	0,1655277	0,0124344	0,4412715	0,0859540	0,6889578	0,3269955	0,2259161	0,5644087	0,1171471	0,5416255	0,2607082	0,3123016	0,0214544	0,1453837	0,3035609	0,4039865	0,6748046	0,0967482	0,1848030	0,6564577	0,2272658
660	0,3218963	0,4201342	0,4130891	0,3263456	0,5760826	0,4232926	0,3468538	0,5358524	0,3631432	0,3194957	0,0829498	0,3758883	0,3282978	0,1697887	0,5113010	0,5786204	0,3153585	0,2883177	0,0115935	0,0019703	0,1859201	0,2146284	0,2191936	0,0464835	0,3968405	0,3754440	0,6521838	0,2006976	0,0630324	0,0927634	0,1735903	0,0143749	0,1748193	0,1313317	0,2256712	0,0292465	0,2388617	0,2679490	0,5909526	0,0627207	0,4107284	0,0830743	0,6648851	0,1125606	0,0497961	0,4684435	0,0209832	0,6886660	0,2767457	0,2937475	0,5926801	0,1190505	0,4993326	0,2376644	0,2900833	0,0229161	0,1667547	0,3268760	0,5004763	0,8251845	0,0945369	0,2871699	0,6546310	0,2758421
680	0,3378722	0,4955048	0,4097620	0,3452942	0,5720832	0,3760616	0,3223253	0,4703816	0,4001010	0,3129922	0,1338859	0,4819309	0,3517478	0,1491528	0,5136891	0,4715257	0,4038627	0,2879557	0,0047397	0,0121261	0,0982123	0,1523368	0,2193527	0,0658371	0,2795616	0,3627407	0,8310477	0,1998425	0,0321334	0,1628355	0,1538460	0,0220154	0,1784288	0,1303425	0,2301614	0,0299339	0,2882231	0,3762568	0,6817261	0,0993283	0,5903359	0,0890564	0,7463805	0,1281386	0,0213482	0,3891348	0,0252166	0,7222037	0,2678143	0,3355904	0,7242655	0,1776275	0,5559142	0,2302355	0,2965227	0,0217447	0,2267080	0,3099457	0,4959732	0,6312034	0,0552141	0,2552275	0,6586538	0,1655641
700	0,3417307	0,4414968	0,3902198	0,2587948	0,6088879	0,4398795	0,2679312	0,5129387	0,3198076	0,3429544	0,1242256	0,3379092	0,3606922	0,1512038	0,5701096	0,5146541	0,5076239	0,3252299	0,0015635	0,0035142	0,1444575	0,2251724	0,1053042	0,0557452	0,4397230	0,3931098	0,7410245	0,1536608	0,0589458	0,1117409	0,1489898	0,0125902	0,1489228	0,1454647	0,3122885	0,0237255	0,3045378	0,4148844	0,6150477	0,0807166	0,6143214	0,0930692	0,7550364	0,1532887	0,0504251	0,4362725	0,0494162	0,7348747	0,3319380	0,3482221	0,6573796	0,1390391	0,5845779	0,1595172	0,3710456	0,0414244	0,1900751	0,4506184	0,4882755	0,6719738	0,0438502	0,3022119	0,5521325	0,3481085
720	0,3334848	0,4426942	0,3640201	0,4331100	0,6914788	0,4671027	0,2818396	0,5607437	0,3794394	0,3098524	0,1570851	0,3652527	0,3556108	0,2790070	0,4995521	0,6351492	0,5419358	0,4753077	0,0012474	0,0019135	0,0848675	0,2107259	0,1250401	0,0732813	0,4425485	0,3687924	0,7427475	0,1608647	0,0753916	0,1535794	0,2017918	0,0147749	0,3157064	0,1841765	0,2325729	0,0190817	0,3440252	0,3520385	0,6353257	0,1395096	0,4717969	0,0973180	0,7196206	0,1807432	0,0437646	0,3586177	0,0502344	0,6844646	0,2603136	0,3786515	0,5205475	0,1168549	0,5661425	0,2336476	0,2809583	0,0288726	0,1495505	0,3705799	0,4267897	0,7212439	0,0412984	0,3474129	0,5234395	0,2505447
740	0,3357009	0,5856035	0,3441182	0,3559213	0,5457087	0,4224380	0,3189007	0,4600034	0,3608169	0,2755275	0,1480206	0,3771305	0,3448237	0,2007108	0,4457151	0,6284671	0,4072283	0,4528465	0,0118953	0,0067187	0,0752444	0,2258123	0,0680393	0,0624921	0,5381551	0,4459081	0,7349744	0,2281817	0,0558219	0,1655236	0,1347422	0,0022536	0,2544942	0,2520833	0,2398786	0,0185425	0,4446329	0,4000877	0,6103164	0,1877821	0,5616392	0,0805770	0,7381526	0,1244331	0,0823200	0,3885122	0,0821669	0,6717165	0,3404674	0,4328521	0,6121988	0,2019005	0,5808372	0,2698441	0,3042652	0,0388543	0,2121022	0,3596326	0,4793493	0,6761510	0,0602411	0,3711969	0,6207799	0,2085041
760	0,4929006	0,4545140	0,3625455	0,2734595	0,5569270	0,3957023	0,2698242	0,4527694	0,4288987	0,2109463	0,1146993	0,3370412	0,4923742	0,2277476	0,4764970	0,6048637	0,4173333	0,4702728	0,0175643	0,0175671	0,1443985	0,1926793	0,0687147	0,1031350	0,5658380	0,4007488	0,6229406	0,1792026	0,0771372	0,2031257	0,2693657	0,0032614	0,3608423	0,2078565	0,2916087	0,0383354	0,4089230	0,5142848	0,6873318	0,1855327	0,5482177	0,1064251	0,9277531	0,1834474	0,0791761	0,3922113	0,1042099	0,6240601	0,2149384	0,5073933	0,5842236	0,0808339	0,5217300	0,2227226	0,3066282	0,0829467	0,1376915	0,3891015	0,5836312	0,7432158	0,0938203	0,4912373	0,5747028	0,2597734
780	0,4559878	0,4473830	0,3836669	0,2896571	0,5110463	0,3891466	0,3253175	0,3970814	0,3023621	0,3261742	0,1483523	0,4087747	0,3818305	0,2256301	0,4842419	0,5882771	0,4267007	0,5764580	0,0107133	0,0044404	0,1249696	0,1619107	0,0851436	0,1113568	0,4079930	0,3798315	0,5606588	0,2618013	0,0511931	0,1552156	0,3326959	0,0004010	0,3394510	0,1896861	0,1977787	0,0337269	0,4443333	0,5699732	0,6642819	0,2404083	0,5312378	0,0878028	0,7571155	0,2233472	0,0655851	0,3125001	0,1176920	0,6488461	0,2996596	0,3666467	0,5813619	0,1004153	0,4757011	0,2520215	0,4898822	0,1277736	0,1781443	0,3012652	0,3934946	0,7434693	0,1340700	0,5660905	0,6465943	0,3154392
800	0,3828881	0,5543196	0,3673844	0,3238156	0,5400275	0,3473843	0,3110176	0,4584219	0,4358087	0,2088379	0,1063774	0,4005073	0,4498599	0,1282190	0,5520165	0,5058853	0,4873615	0,5203159	0,0099640	0,0025767	0,1074407	0,1539326	0,0745873	0,1427994	0,5294700	0,3601135	0,6596263	0,2525612	0,0607119	0,1454205	0,1799925	0,0001458	0,3738350	0,2445052	0,2649431	0,0171267	0,4595580	0,4211273	0,6735748	0,2795413	0,4976786	0,1213523	0,6867503	0,1386807	0,1390792	0,3142773	0,1062868	0,6667729	0,2314170	0,5521970	0,6564279	0,1392795	0,5245373	0,1965545	0,4261298	0,1455723	0,1894827	0,3074133	0,3742425	0,7154158	0,1685699	0,6068489	0,4863312	0,2887934
820	0,4231930	0,4288622	0,4984310	0,1895601	0,4848486	0,3735020	0,2625742	0,4990648	0,3728378	0,2726982	0,0865720	0,3863437	0,4662242	0,1508831	0,4758493	0,5289146	0,4317901	0,4744635	0,0056408	0,0046660	0,1702583	0,2579463	0,0353042	0,1206036	0,5031778	0,4885702	0,6327305	0,3580549	0,1100156	0,1969137	0,2396553	0,0013830	0,3929513	0,2514225	0,2013389	0,0409360	0,3838855	0,3932391	0,7721165	0,2096104	0,4040901	0,1332522	0,7068968	0,1063550	0,1444366	0,3902771	0,0771828	0,7696213	0,2699229	0,3779391	0,7229747	0,1203935	0,4878624	0,1997261	0,5588692	0,1504436	0,1860726	0,3307667	0,3711650	0,5834584	0,1824602	0,5379912	0,4564934	0,2332956
840	0,3609322	0,4903795	0,2937823	0,3737841	0,6413145	0,4664327	0,3580969	0,4988999	0,3732436	0,2868358	0,1419941	0,3439712	0,3805390	0,2319540	0,4533767	0,6257526	0,4234215	0,4935879	0,0047541	0,0024640	0,1543246	0,2576946	0,0507653	0,1229017	0,6317450	0,4817545	0,6457655	0,3632850	0,0546866	0,1419331	0,2633188	0,0022693	0,4368209	0,3936899	0,2749074	0,0176420	0,3667327	0,4029649	0,6965169	0,2029243	0,6044768	0,0842446	0,5873411	0,1076782	0,1411135	0,3701818	0,0877107	0,6723049	0,2442989	0,4213026	0,5789049	0,1138107	0,6100093	0,1989309	0,5863345	0,1127424	0,1468774	0,3201481	0,4844226	0,6520694	0,3489764	0,6168565	0,4898466	0,2713221
860	0,3743148	0,5982599	0,3071072	0,3040837	0,5228079	0,4685725	0,2827707	0,4966954	0,3155869	0,3127191	0,1624981	0,3944718	0,3946270	0,1737583	0,4532368	0,7410949	0,3782442	0,5374946	0,0148193	0,0077800	0,1392920	0,2852999	0,1129738	0,1486533	0,5383673	0,5149798	0,7271154	0,2819995	0,0596383	0,1253047	0,2620086	0,0019349	0,4401144	0,4641104	0,2423339	0,0186568	0,3404096	0,3936979	0,5769761	0,1989735	0,4716314	0,1575692	0,7127082	0,0759738	0,1817857	0,3776626	0,0438017	0,6843720	0,2610072	0,3871896	0,6858758	0,1485485	0,5237280	0,2196211	0,5740559	0,1177691	0,1502981	0,3433268	0,3931118	0,8573857	0,2104238	0,5884885	0,4639780	0,1711158
880	0,4418293	0,4006740	0,3314329	0,2962035	0,5095877	0,5792816	0,3178706	0,4610677	0,3101433	0,3040534	0,1088338	0,3946453	0,3830348	0,1753196	0,5118400	0,6329828	0,3798330	0,5538283	0,0212841	0,0012373	0,0799931	0,2692037	0,0410907	0,1419434	0,5538348	0,4453777	0,6660840	0,3101483	0,0580054	0,1685183	0,3085755	0,0012884	0,3903924	0,3818625	0,2588010	0,0372735	0,4000271	0,3698048	0,7804343	0,2173698	0,5218784	0,1516729	0,7921635	0,1407285	0,1327565	0,3967029	0,0533100	0,6879004	0,3197387	0,3042098	0,5617424	0,1288455	0,5128920	0,2323023	0,4999135	0,1851298	0,1404042	0,3608958	0,4653034	0,6559592	0,2651258	0,5938678	0,6070016	0,2513010
900	0,5031564	0,4912915	0,3970758	0,4038649	0,5409823	0,4415405	0,3171653	0,5154072	0,3815577	0,3310450	0,0942989	0,2933331	0,3895595	0,2065566	0,5140889	0,5756652	0,3130952	0,5308908	0,0028329	0,0002076	0,1141418	0,2652386	0,0818041	0,1503078	0,6043440	0,4450877	0,7257089	0,2343911	0,0815704	0,1736528	0,3111003	0,0072474	0,3786282	0,2964641	0,2953614	0,0206815	0,3962772	0,4580168	0,6909774	0,2148446	0,5469878	0,1361826	0,7578802	0,1054207	0,1759392	0,3366678	0,0612858	0,7251398	0,3660694	0,3778182	0,5871438	0,1301670	0,5653716	0,2065896	0,5474080	0,2054328	0,1622841	0,4251127	0,3708898	0,6525553	0,2784915	0,5335319	0,4839754	0,2377413
920	0,4347900	0,4202336	0,3659602	0,3136271	0,5594683	0,4699498	0,4039959	0,5526058	0,3448295	0,3368347	0,1163485	0,3498110	0,3629943	0,1757636	0,5989766	0,4250541	0,3078118	0,5713276	0,0041042	0,0055772	0,1348245	0,3000475	0,0637461	0,1108163	0,5678291	0,5724460	0,6505648	0,2785827	0,0556454	0,2314871	0,2157676	0,0004594	0,4116920	0,2352825	0,2708047	0,0168773	0,3825354	0,4422603	0,8350046	0,2397539	0,5061852	0,1729616	0,6397366	0,1555373	0,1886055	0,3332769	0,0710760	0,6891448	0,3074489	0,3783915	0,5251225	0,1535966	0,4900176	0,1971507	0,6166263	0,1935183	0,1391836	0,4150178	0,4434511	0,6516454	0,3976963	0,6545267	0,5550625	0,3012946
940	0,4155074	0,4026588	0,3034972	0,4234084	0,6008882	0,4115282	0,3096123	0,5241420	0,3878276	0,3369202	0,1433716	0,4140879	0,3549194	0,2551133	0,7153198	0,5490317	0,4502827	0,5158462	0,0280002	0,0028796	0,1083188	0,2586173	0,0340210	0,1059543	0,5000817	0,4464933	0,6553411	0,3087355	0,0550217	0,1963031	0,2710675	0,0000892	0,4419124	0,3880639	0,2474352	0,0443092	0,4283672	0,5729484	0,6595633	0,1887149	0,5388152	0,1356105	0,7389828	0,1306314	0,1780118	0,3790021	0,0815033	0,6572131	0,2659496	0,3683305	0,5862054	0,1789784	0,5477905	0,2259566	0,5858966	0,1282948	0,2291275	0,4156741	0,3629893	0,6362003	0,2917275	0,5737668	0,5253543	0,2853050
960	0,4534327	0,4031339	0,2511372	0,2916068	0,5501246	0,4392294	0,2985650	0,4787536	0,4020239	0,3617374	0,1138472	0,4253885	0,3477937	0,1690712	0,4993563	0,5336879	0,3975065	0,5322284	0,0009019	0,0000128	0,1578986	0,2944874	0,0386448	0,1410024	0,5405700	0,5282844	0,5960390	0,3959798	0,0474149	0,2200759	0,2622826	0,0011087	0,3300575	0,3716060	0,2823939	0,0394006	0,4742627	0,4739037	0,7692330	0,1643311	0,5693989	0,1220143	0,7155642	0,1922491	0,2234776	0,4556364	0,0889938	0,7557436	0,3208514	0,4163112	0,5889815	0,1401910	0,5764298	0,2109636	0,6153013	0,1614844	0,1679606	0,3976174	0,4090831	0,6888856	0,2392777	0,5449610	0,4142525	0,2340265
980	0,4201513	0,4007369	0,3075253	0,2837687	0,6067282	0,4823601	0,3571384	0,4777124	0,3460365	0,2985679	0,1040657	0,4710776	0,4899143	0,1548977	0,4211247	0,6064236	0,4018051	0,4552989	0,0020496	0,0020344	0,1453722	0,2158967	0,0565378	0,1342174	0,5245692	0,5467803	0,6817380	0,2581567	0,0339793	0,1488781	0,2063850	0,0043453	0,3303585	0,2531864	0,2866989	0,0189014	0,3788544	0,5290071	0,7699240	0,1422507	0,5812172	0,1378538	0,6818311	0,1817387	0,1357960	0,3321445	0,1074173	0,8072310	0,2503193	0,3657682	0,5844748	0,1416562	0,5208088	0,2108256	0,6550634	0,2115310	0,1276124	0,4245577	0,4735074	0,6538223	0,4183916	0,6938740	0,5275341	0,2970151
1000	0,4276227	0,4886981	0,3122490	0,3052321	0,5686115	0,5638095	0,3307440	0,5745130	0,2869954	0,2872048	0,1812934	0,4719048	0,4229557	0,2363331	0,4267549	0,4802962	0,3861514	0,5436384	0,0081755	0,0033227	0,1276459	0,2408175	0,0336758	0,1142723	0,5618713	0,5033658	0,6411357	0,3170962	0,0384565	0,2186093	0,1908143	0,0038480	0,4127571	0,2703013	0,2358428	0,0157974	0,3559418	0,4585233	0,7238160	0,2818830	0,5686854	0,1783495	0,6919996	0,1399059	0,1683585	0,5211912	0,1244409	0,6968210	0,3302010	0,3875813	0,5329768	0,1740494	0,5077390	0,2249739	0,7346224	0,2325735	0,1682372	0,3531043	0,5033828	0,5733799	0,3276365	0,5878554	0,4596898	0,2598546
1020	0,4582838	0,4359860	0,3623891	0,3228855	0,6048459	0,4709930	0,2902206	0,4436476	0,3454261	0,3232636	0,1281590	0,3811048	0,4187583	0,1580039	0,4927006	0,6472036	0,4221848	0,5580056	0,0064343	0,0072952	0,1504091	0,2399279	0,0720302	0,0989455	0,5494138	0,4293420	0,6760399	0,3810041	0,0610218	0,2002971	0,3227731	0,0016371	0,3491022	0,2915957	0,1528922	0,0321742	0,4269817	0,5013398	0,6820581	0,2778589	0,4692497	0,2013281	0,7656698	0,1630768	0,1472698	0,4533527	0,0970772	0,7679110	0,3120291	0,4010901	0,8011920	0,1938443	0,6570144	0,2206487	0,6300148	0,1879504	0,1453105	0,3861744	0,4545449	0,6086674	0,3080604	0,5255390	0,4663183	0,2480079
1040	0,4230993	0,4566765	0,2901802	0,3958102	0,6489701	0,4688526	0,3758637	0,5052767	0,3193091	0,3840763	0,1554904	0,3537568	0,4100119	0,2045956	0,4813318	0,5617447	0,3935920	0,5931644	0,0043816	0,0097951	0,1077715	0,2333124	0,0472209	0,1165755	0,4847773	0,4586146	0,5362090	0,3454289	0,0618865	0,1861725	0,2090597	0,0035200	0,4006068	0,4233452	0,2535519	0,0267836	0,3661662	0,5206272	0,6388584	0,2516024	0,5583718	0,1264889	0,6900028	0,1528381	0,1598142	0,3486628	0,1493217	0,7047316	0,2833524	0,4865318	0,6336022	0,1072823	0,4700624	0,2522922	0,5933683	0,1493494	0,1818822	0,3123872	0,4467866	0,7915069	0,3676207	0,5336218	0,5804185	0,2213492
1060	0,4337898	0,4336778	0,3391901	0,3796488	0,6095354	0,4761820	0,3419732	0,4363806	0,2823675	0,2866616	0,1716823	0,4059782	0,4757814	0,1752107	0,5271175	0,4997583	0,4366496	0,6358512	0,0019723	0,0012004	0,1358751	0,2084193	0,0365858	0,0699700	0,5360708	0,5222548	0,6877811	0,2980945	0,0541486	0,1992144	0,2921916	0,0065326	0,4389759	0,2743158	0,2181448	0,0261852	0,4939438	0,5410150	0,6593977	0,2168952	0,4453443	0,0662203	0,8232823	0,1595027	0,1608454	0,3403757	0,1522937	0,6433056	0,2715774	0,4875393	0,5797658	0,1559429	0,5425310	0,2076971	0,6702772	0,2395636	0,1483368	0,3974031	0,4346318	0,7577459	0,3314838	0,6246969	0,5883419	0,2068449
1080	0,4041615	0,4199186	0,3242050	0,4823376	0,5901962	0,4261087	0,3157707	0,5474973	0,3125152	0,3140851	0,0836032	0,4005146	0,4880238	0,1850554	0,4073727	0,6719662	0,3563723	0,5902679	0,0059888	0,0021511	0,1737032	0,1697655	0,0460973	0,1010932	0,5516128	0,4839425	0,5796230	0,2920327	0,0836625	0,1998141	0,2055874	0,0024095	0,3641913	0,2141115	0,2131033	0,0228133	0,3838599	0,4129217	0,7366640	0,2529496	0,4710686	0,1107295	0,7593152	0,1799741	0,1076039	0,5068572	0,1352448	0,7206066	0,2671220	0,5059915	0,5703129	0,1401289	0,5737763	0,2048738	0,6274194	0,1629694	0,1779815	0,3612324	0,3636768	0,6915027	0,3209918	0,6408445	0,6008658	0,2810157
1100	0,4109427	0,4149350	0,3487494	0,3573064	0,6888812	0,4381630	0,3318701	0,5724938	0,3628844	0,3661508	0,1640446	0,2883847	0,3945806	0,2201661	0,4840911	0,5669539	0,3292089	0,5875504	0,0004934	0,0022679	0,1684598	0,2985424	0,0368840	0,0861335	0,4337491	0,4227669	0,5207844	0,2624746	0,0645496	0,2157664	0,3005759	0,0042439	0,4199028	0,3425648	0,2929860	0,0116672	0,4918442	0,4168630	0,6629394	0,2168382	0,4739553	0,1695286	0,7175348	0,1874099	0,0706901	0,4080382	0,1474507	0,6777245	0,2103700	0,5197969	0,7162950	0,1183620	0,5992588	0,1707866	0,5902204	0,1684460	0,1401415	0,3654696	0,4351045	0,6907659	0,3235747	0,6275189	0,4603743	0,2805524

0	0,3699833	0,3971684	0,3586551	0,4156665	0,5983823	0,4837845	0,3061711	0,6450354	0,3150020	0,3597899	0,1311636	0,3469690	0,3539107	0,2004320	0,4370765	0,5695173	0,3619639	0,5506275	0,0117902	0,0022237	0,1601204	0,2061063	0,0613770	0,1615807	0,5101276	0,4619212	0,6858674	0,2834337	0,0538789	0,1809390	0,3000386	0,0004216	0,4454861	0,3172858	0,2160909	0,0338989	0,3986520	0,4866753	0,7073502	0,1829793	0,4981679	0,1451622	0,7195414	0,0872123	0,1479900	0,3712969	0,0514539	0,7796978	0,3397910	0,4991016	0,6081113	0,1563570	0,5365529	0,2155788	0,7744705	0,1776232	0,1885260	0,2859598	0,4957150	0,5998083	0,3827670	0,6434401	0,5450454	0,3295869
20	0,4032635	0,3246251	0,2257546	0,2867622	0,6460548	0,1914890	0,3361314	0,5209499	0,4001666	0,3596207	0,1317614	0,4183378	0,3961743	0,1274780	0,3473764	0,5047903	0,4310972	0,6098213	0,0116670	0,0015200	0,1854769	0,4114869	0,2652058	0,1295200	0,3898381	0,6252895	0,4818523	0,4124213	0,1713322	0,1859371	0,2730613	0,0102186	0,3864111	0,2431851	0,3766814	0,0654231	0,3786098	0,4448123	0,5485755	0,2146068	0,4318807	0,1378737	0,7805295	0,1021813	0,1380863	0,4295281	0,0945444	0,7590841	0,2184744	0,4053440	0,5674265	0,0627709	0,5695593	0,3183922	0,7505926	0,1845649	0,2224274	0,3598461	0,3350547	0,5748020	0,3461976	0,6154364	0,4775179	0,3047992
40	0,3381322	0,3546200	0,2601802	0,3283062	0,6670421	0,1196234	0,3340466	0,5191036	0,2886846	0,2424710	0,1117352	0,4008533	0,4504858	0,1200749	0,4831834	0,4566048	0,3671325	0,4568878	0,0161966	0,0050085	0,1982648	0,4963126	0,3716275	0,1284491	0,4881034	0,5351144	0,7367197	0,4330422	0,1935031	0,1607658	0,2447270	0,0043969	0,4540804	0,1857765	0,5313178	0,0660132	0,3764215	0,4760276	0,6166166	0,1947923	0,5350595	0,1143628	0,5999212	0,1282630	0,1187392	0,4533326	0,1121714	0,6989870	0,2055744	0,5338216	0,8443656	0,1214350	0,4902541	0,3610113	0,8241010	0,1883191	0,1915273	0,3838674	0,1909963	0,6853206	0,3483366	0,8011005	0,5874223	0,3046040
60	0,3462920	0,4156923	0,2772611	0,3242874	0,5525996	0,0776715	0,2760812	0,5557408	0,3420866	0,2372896	0,1527189	0,4158803	0,4406177	0,1658721	0,3844672	0,3536254	0,4268252	0,4348386	0,0023778	0,0059804	0,1620165	0,5725081	0,4471839	0,0948783	0,4746800	0,6374978	0,6719340	0,3816787	0,3491741	0,0804248	0,2120634	0,0033301	0,3408892	0,1878243	0,5977678	0,0890472	0,2727058	0,3975514	0,8433814	0,1988439	0,5260952	0,0992038	0,6276082	0,1124934	0,0954279	0,4010723	0,1355494	0,6556314	0,2591185	0,3482900	0,6570081	0,1693171	0,4560971	0,3300400	0,5517798	0,1847784	0,2632274	0,3336587	0,2435012	0,7527483	0,3480948	0,5785365	0,6073225	0,2251901
80	0,2648424	0,3619882	0,1545518	0,2632186	0,5684250	0,0273504	0,3779987	0,5869618	0,3832792	0,3183346	0,1364798	0,4078683	0,4079773	0,1903181	0,4355113	0,3606922	0,3778027	0,5092345	0,0005415	0,0008339	0,1286454	0,6265875	0,4921989	0,0874922	0,4026728	0,5491302	0,5959166	0,3322885	0,2897879	0,1113904	0,2805769	0,0003966	0,4149894	0,1979172	0,5534319	0,0724976	0,2968624	0,4046148	0,6391770	0,1530099	0,5292112	0,1314941	0,6474858	0,0870962	0,1041656	0,3919234	0,0901662	0,7913273	0,2143155	0,4597906	0,5801393	0,1289466	0,4575514	0,2848170	0,6068220	0,1928733	0,2350285	0,3525985	0,1516413	0,7444179	0,3039849	0,4977764	0,6230643	0,2061316
100	0,3020730	0,3196520	0,2254340	0,2946285	0,5367289	0,0334113	0,3215182	0,6033969	0,3348845	0,2515088	0,1203518	0,4247073	0,5282781	0,1943947	0,4383989	0,3224440	0,4029997	0,4520612	0,0044021	0,0004371	0,0884868	0,6666508	0,4147795	0,1297468	0,4960858	0,5188262	0,6275268	0,3654500	0,3011110	0,0841171	0,2293162	0,0121970	0,4080727	0,1868411	0,7112778	0,0953315	0,2693595	0,4379567	0,6410781	0,0880145	0,4658909	0,1117263	0,6275384	0,0927500	0,0722755	0,3444605	0,0911478	0,6892499	0,1531210	0,4044938	0,6179323	0,2103133	0,5346783	0,2561106	0,5117685	0,1476241	0,2243157	0,3682783	0,1472895	0,7194149	0,3138340	0,6531018	0,7418631	0,3300799
120	0,2839190	0,3873254	0,2082190	0,1918569	0,5197008	0,0589365	0,3774110	0,4626713	0,4287587	0,2645165	0,1028348	0,3978462	0,5788289	0,1981701	0,4565984	0,3416015	0,3711091	0,4267886	0,0014982	0,0131841	0,1138379	0,7151942	0,4010083	0,0845839	0,4948352	0,6357791	0,6256031	0,3448693	0,3489204	0,0985911	0,3404316	0,0017553	0,3014814	0,1935769	0,6173005	0,0643348	0,2878236	0,3778426	0,6640411	0,0667810	0,5771663	0,0854660	0,5387730	0,1429279	0,0391704	0,2973067	0,1111609	0,6789224	0,1842364	0,5461480	0,5889517	0,1579650	0,6143072	0,2634297	0,6837818	0,2054856	0,2578425	0,3834135	0,1678536	0,6006356	0,3105105	0,5132629	0,5611829	0,2352371
140	0,3112787	0,4239796	0,1975169	0,2204364	0,4896970	0,0403169	0,4902842	0,5589014	0,3736002	0,1931211	0,1114097	0,5009144	0,4486065	0,2872875	0,3969479	0,3475077	0,3834686	0,4263254	0,0080990	0,0026305	0,0708091	0,6300590	0,4182346	0,0823743	0,4304632	0,6103151	0,7917565	0,3493516	0,2655602	0,1048221	0,2299520	0,0002925	0,3453619	0,1563803	0,5313418	0,0535025	0,2387352	0,3193458	0,6419611	0,0669356	0,5216491	0,0770897	0,5524294	0,2002095	0,1046650	0,3528052	0,0692909	0,7324545	0,1653867	0,3610508	0,6037943	0,1483176	0,5132509	0,2649680	0,6717384	0,1098910	0,2127966	0,3308190	0,2214343	0,6941624	0,4159737	0,5799199	0,5669095	0,2755193
