"Time"	betI	arcA	lldR	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	hdeA	yhiD	hdeB	rutF	rutE	rutA	rutG	rutD	rutB	rutC	gadC	cadA	gadB	fadL	cadB	sra	wza	wcaA	wzb	wzc	osmB	nemA	lldP	wcaB	betA	betB	lldD	rprA	bdm	betT	gadY	treB	hdeD	slp	treC	dctR	yjbE	yjbF
1080	0,2718421	0,7777318	0,2533064	0,3567185	0,6835863	0,5267549	0,3244653	0,2744593	0,4152086	0,4776229	0,7349790	0,7233716	0,7490331	0,0363552	0,6455056	0,8307906	0,7503382	0,1190187	0,5164694	0,4640042	0,6789589	0,5600182	0,3365045	0,2521883	0,0411016	0,3298631	0,4101459	0,0103602	0,5566706	0,6159393	0,5570040	0,2832846	0,5312547	0,7406478	0,6222894	0,7700146	0,2930685	0,1174060	0,6434192	0,1960029	0,4406325	0,6242500	0,5450138	0,3369496	0,7249291	0,6686118	0,6531930	0,6861000	0,2731738	0,4472590	0,1141910	0,2980647	0,2616663	0,5990993	0,4607741	0,1050586	0,4361418	0,4678267	0,6114816	0,3426779	0,1204924	0,3209180	0,6450690	0,6520637
1100	0,2458986	0,7111453	0,3022258	0,2822062	0,6627011	0,5036734	0,2203736	0,2658304	0,4146050	0,5195412	0,8760106	0,7486076	0,6111298	0,0284571	0,6314251	0,7736943	0,7180827	0,1191316	0,4723827	0,3742986	0,6937997	0,5332288	0,3318511	0,2405459	0,0392609	0,4039889	0,5061564	0,0142524	0,5152971	0,5992851	0,6488574	0,2889736	0,4781469	0,5020531	0,6550683	0,6326465	0,3599397	0,1279678	0,6878137	0,1859565	0,3928171	0,6136818	0,4752279	0,2337612	0,6866590	0,4516673	0,6751685	0,6182295	0,2968971	0,4615541	0,1051644	0,2495786	0,3053275	0,6053739	0,3812575	0,1613567	0,4035730	0,4659707	0,5752353	0,4201273	0,1241930	0,3248870	0,7082539	0,6742408

0	0,2301338	0,5639763	0,2654134	0,3613615	0,6354306	0,5154522	0,2782778	0,1992757	0,4030588	0,5144486	0,8108847	0,7168573	0,7375285	0,0243842	0,6517504	0,7111287	0,6193940	0,1661201	0,5615138	0,3817037	0,7235267	0,4129336	0,3185903	0,2002839	0,0239482	0,3416208	0,5232313	0,0156453	0,5765913	0,5724835	0,5228776	0,2990842	0,5786324	0,5268979	0,6362003	0,8457058	0,2589498	0,1259810	0,6652917	0,2451720	0,4342677	0,5537480	0,4772850	0,2784882	0,7324011	0,5081024	0,6775998	0,6771748	0,2716092	0,5257314	0,1431028	0,3111334	0,3776999	0,6494426	0,4040537	0,1080055	0,4033213	0,4327262	0,5853184	0,3714954	0,1119807	0,3822101	0,7640178	0,5657200
20	0,1874077	0,8652828	0,1481256	0,2792849	0,6048956	0,4500833	0,2812460	0,2702493	0,2615846	0,5986532	0,6693326	0,6668304	0,6364414	0,0167549	0,6243262	0,6864096	0,6095707	0,1590136	0,3960897	0,5328053	0,6538241	0,4721799	0,3649115	0,2373707	0,0279280	0,2770184	0,4509220	0,2104889	0,5438599	0,5828801	0,7033708	0,5258284	0,5741412	0,5368911	0,6300075	0,6418583	0,3266054	0,2446108	0,6832091	0,0583588	0,3577829	0,6230890	0,4524118	0,4408721	0,7283998	0,5424794	0,6281976	0,6872543	0,1722818	0,5695081	0,1459239	0,1064164	0,2942163	0,6395985	0,4871417	0,1081700	0,3838626	0,3904884	0,7271752	0,3612261	0,1097964	0,3515056	0,7051964	0,6345964
40	0,1412175	0,6530773	0,1218721	0,3480042	0,5626798	0,6377412	0,1843930	0,3066330	0,1731202	0,4696276	0,6906605	0,7755198	0,5985320	0,0148937	0,6922843	0,6908152	0,7656182	0,0938734	0,4894590	0,4539989	0,7125069	0,4936784	0,3661238	0,1833920	0,0446853	0,3867293	0,4905090	0,4796912	0,5556528	0,6309890	0,6470701	0,4834745	0,5479714	0,6191131	0,6151002	0,6192106	0,3154252	0,1946094	0,4404590	0,0296108	0,4225140	0,8175822	0,3983013	0,5438919	0,7490128	0,5272552	0,7093292	0,7544508	0,2044299	0,4586174	0,1400579	0,0642347	0,2662780	0,4945558	0,4707080	0,1028830	0,4316359	0,4019928	0,6392991	0,3526762	0,1572156	0,2411479	0,7136036	0,7819519
60	0,0661351	0,8551056	0,1279094	0,3108855	0,5677515	0,4201857	0,3718912	0,3263005	0,1749961	0,4811719	0,6438911	0,7527954	0,6809547	0,0139267	0,6277473	0,6500837	0,8762961	0,0496718	0,4458437	0,4567092	0,6458079	0,4163800	0,2981771	0,1834260	0,0450734	0,3419378	0,3472566	0,4856610	0,5539378	0,6721877	0,6143647	0,5144395	0,4778193	0,6102466	0,6605829	0,6610371	0,3630569	0,2536054	0,4530829	0,0176682	0,3185672	0,6978421	0,4744862	0,6149667	0,7602897	0,5361590	0,6857920	0,7713379	0,0808832	0,4693138	0,1115711	0,0566105	0,3157617	0,5680370	0,4905594	0,0650930	0,3892554	0,3735484	0,7111465	0,4303543	0,1063166	0,2915527	0,6662974	0,7606424
80	0,0267885	0,6826333	0,0767247	0,3457174	0,6077149	0,5782098	0,2876935	0,2962375	0,1505207	0,6078697	0,7328474	0,7783935	0,7954074	0,0147705	0,6693709	0,6705243	0,7091205	0,0196672	0,4980234	0,4874260	0,7328353	0,4282901	0,3947189	0,1555832	0,0132778	0,2615143	0,4278871	0,3748731	0,5861116	0,5704929	0,6553874	0,5400131	0,4549272	0,6526149	0,6945083	0,6471762	0,3835415	0,2461935	0,4122540	0,0072091	0,4460692	0,6530387	0,3952770	0,6614464	0,7395458	0,5452751	0,6899533	0,6361832	0,0975477	0,4114808	0,1555913	0,0135485	0,4531549	0,5595282	0,5827743	0,0796328	0,4625977	0,4149087	0,6013671	0,4542599	0,1141743	0,3064152	0,6041976	0,9175345
100	0,0323696	0,6718836	0,0906238	0,3110116	0,7388316	0,5696738	0,2468392	0,3575271	0,1215018	0,5589650	0,7584345	0,6938304	0,5959849	0,0441575	0,5807700	0,6662371	0,7973884	0,0226691	0,5218610	0,5972830	0,5155717	0,6324949	0,3572166	0,2358578	0,0415477	0,3159249	0,4785029	0,4828481	0,5392128	0,5854414	0,6476289	0,6361619	0,5941802	0,6709895	0,6399818	0,6603610	0,2594396	0,2558804	0,4811032	0,0054454	0,4634372	0,5460070	0,4558202	0,6936216	0,8081618	0,4877308	0,7478422	0,6594631	0,0509039	0,3820908	0,1187226	0,0078363	0,4886638	0,6130111	0,5908495	0,0738137	0,4169326	0,4428044	0,7655429	0,5093266	0,1566902	0,2654355	0,6188725	0,7628675
120	0,0173882	0,6360719	0,0331876	0,2837383	0,7691755	0,4346848	0,1843344	0,2763465	0,1437950	0,5343415	0,6051521	0,7849787	0,6837137	0,0626558	0,6172559	0,7630067	0,9362580	0,0098237	0,4575315	0,3925297	0,5924539	0,5235527	0,3657097	0,2701186	0,0209378	0,3013247	0,4729133	0,4484662	0,5061943	0,6810300	0,6712581	0,5808758	0,4168540	0,6560929	0,6924086	0,5692420	0,3164464	0,2178266	0,3883498	0,0081007	0,4584737	0,6141531	0,3970019	0,6892771	0,6104455	0,5439511	0,6908928	0,8218884	0,0325268	0,3667688	0,1377294	0,0031989	0,6422921	0,5639147	0,5049939	0,0615524	0,3693753	0,4881716	0,5872517	0,5647130	0,1785642	0,3081376	0,7465822	0,7348641
140	0,0140081	0,6630490	0,0408768	0,2529499	0,6636344	0,4770428	0,2499446	0,3531798	0,1162571	0,4435693	0,8083585	0,7483747	0,6544762	0,0380168	0,5552507	0,7056498	0,8463745	0,0069204	0,5798935	0,4372683	0,6464624	0,5744594	0,3580190	0,1560585	0,0098416	0,3132823	0,4566205	0,4531140	0,4575533	0,6414886	0,5496500	0,4876320	0,4434096	0,7006809	0,6295316	0,7896392	0,2892591	0,2883712	0,3668268	0,0012134	0,3749571	0,5746946	0,4437275	0,6502677	0,6885396	0,4375021	0,7549535	0,7163678	0,0314303	0,3777806	0,1197513	0,0090525	0,7141248	0,7093965	0,6136890	0,0436512	0,3933749	0,5242930	0,6587313	0,5674761	0,1275352	0,3007324	0,6077710	0,9201871
160	0,0108356	0,6086244	0,0424523	0,2882229	0,6150932	0,4428932	0,2789820	0,3452622	0,1192016	0,5905205	0,7193048	0,7651456	0,6912660	0,0160072	0,6326512	0,8375010	0,8141190	0,0136354	0,5658613	0,4613814	0,6857171	0,5751997	0,3555698	0,1780289	0,0422617	0,4308983	0,4566658	0,5179581	0,5336054	0,5063935	0,6734767	0,5440172	0,5056616	0,6289221	0,5513849	0,5932709	0,3098685	0,2820852	0,3992666	0,0021279	0,4149159	0,5836085	0,5033048	0,5737331	0,7594408	0,4484957	0,7361674	0,6946276	0,0379333	0,4845338	0,1904912	0,0024394	0,6340622	0,5767126	0,6007648	0,0878047	0,3836501	0,5029060	0,5890851	0,4910270	0,1386143	0,3485716	0,7187776	0,7780723
180	0,0111566	0,6894551	0,0420018	0,4110847	0,7194467	0,5954681	0,2240111	0,2887477	0,0745587	0,5528570	0,5219464	0,6876007	0,8662201	0,0556286	0,6522819	0,6504414	0,8034291	0,0039624	0,4783448	0,5146879	0,7355178	0,6104854	0,3524173	0,2359330	0,0187332	0,2576995	0,3844188	0,4694284	0,4247513	0,7267833	0,7098062	0,6965423	0,5471519	0,6654054	0,6062800	0,7512198	0,2945531	0,2394213	0,3759525	0,0002655	0,4110696	0,7214126	0,3421799	0,7298288	0,6334990	0,5843441	0,8758606	0,8036914	0,0345050	0,3977705	0,1212012	0,0178429	0,6229384	0,5624600	0,5663991	0,0798246	0,4221534	0,4567084	0,6170679	0,6538675	0,1192849	0,2940514	0,7309550	0,6412370
200	0,0113818	0,6861319	0,0393831	0,2437848	0,6300551	0,4533514	0,2789244	0,3270813	0,1648216	0,6726832	0,6505864	0,6759919	0,6649176	0,0176718	0,6770689	0,6608426	0,7536241	0,0128573	0,6031894	0,4167317	0,6516792	0,5493134	0,3129598	0,1570238	0,0224499	0,3086561	0,6197758	0,4628132	0,5823827	0,6907609	0,5666450	0,5049306	0,5324924	0,5291940	0,5243368	0,7202124	0,2939170	0,3439944	0,3753943	0,0000071	0,4835570	0,6381063	0,3781426	0,7234694	0,6756294	0,4915841	0,6795684	0,8226672	0,0082135	0,4722188	0,1171843	0,0059049	0,7392707	0,6430029	0,6285686	0,1004695	0,4138983	0,3041743	0,6552928	0,6110016	0,1602004	0,3515416	0,6227231	0,7957358
220	0,0075294	0,8405792	0,0279897	0,3090698	0,6380390	0,4629086	0,3089324	0,2859031	0,1499376	0,5121785	0,6914554	0,7384466	0,6146132	0,0768642	0,6827322	0,7270218	0,7449074	0,0087458	0,4388344	0,4580830	0,7722185	0,5143994	0,2937638	0,2148942	0,0347573	0,3038344	0,4761349	0,5616829	0,5051799	0,7449906	0,6013893	0,6380226	0,4677252	0,6330790	0,6084285	0,6735078	0,2409553	0,2997701	0,4293524	0,0000000	0,4194411	0,7067150	0,5028866	0,7477408	0,7363708	0,4785789	0,6948795	0,5591757	0,0086245	0,4174892	0,1129783	0,0085298	0,7309889	0,5883700	0,5776319	0,1671363	0,4029546	0,3921138	0,7251053	0,6412678	0,1566763	0,3046674	0,6261804	0,7980931
240	0,0022832	0,7740884	0,0622632	0,2763539	0,6495919	0,5679330	0,3747189	0,2778353	0,1071315	0,4902874	0,6927976	0,7423161	0,6297289	0,0411198	0,6797934	0,7885073	0,7221594	0,0021044	0,4414133	0,4617334	0,7945940	0,4571648	0,2898195	0,1846374	0,0233135	0,3364214	0,4997504	0,4078679	0,6438001	0,7718747	0,6333472	0,5700146	0,6577398	0,5220710	0,5640518	0,5760026	0,2462668	0,2389156	0,4392529	0,0000018	0,5039360	0,5817429	0,4424763	0,7322752	0,7097264	0,5873642	0,6408360	0,6176666	0,0131525	0,3754815	0,2010433	0,0028004	0,7566867	0,5648224	0,7232837	0,1465432	0,4717589	0,3393720	0,7310842	0,6203146	0,1143833	0,3532736	0,6733004	0,7502578
260	0,0019966	0,6396909	0,0636730	0,2798447	0,7473749	0,5029006	0,2195493	0,2540860	0,1696854	0,5731942	0,6491345	0,7670634	0,5855565	0,0268971	0,6006583	0,8528743	0,5642212	0,0052554	0,5390074	0,3767561	0,7382531	0,5144190	0,4256862	0,2319339	0,0233320	0,2815295	0,5820721	0,4258669	0,5197149	0,7484168	0,6372653	0,5048851	0,5295027	0,6218804	0,5714544	0,6769087	0,3147892	0,2696884	0,5036798	0,0000424	0,4861100	0,5532067	0,4336236	0,7716029	0,6934702	0,4362198	0,6839193	0,7263974	0,0078582	0,4426382	0,1912037	0,0011313	0,8602453	0,6486680	0,6983099	0,1433300	0,5534449	0,4219027	0,6935774	0,5434393	0,1108867	0,3245398	0,7261212	0,8532246
280	0,0020707	0,6980483	0,0489836	0,3214131	0,7298004	0,3946901	0,2983362	0,2222652	0,1049541	0,5416075	0,7402315	0,7462195	0,7270304	0,0327534	0,6024023	0,7819058	0,8576809	0,0081223	0,5202683	0,4500374	0,7932646	0,5195318	0,3593863	0,1817809	0,0133980	0,3869412	0,3786722	0,3829703	0,5207891	0,6846174	0,6112150	0,6871366	0,4942843	0,6017486	0,6225708	0,6848713	0,2521681	0,2473878	0,4980685	0,0007961	0,5053926	0,6328987	0,3681176	0,6330048	0,6955645	0,5119780	0,6385623	0,6654178	0,0193913	0,4438396	0,1808964	0,0063427	0,6556029	0,6034826	0,6527902	0,1231088	0,4735384	0,3936199	0,6181547	0,4898274	0,1071411	0,3609238	0,7319768	0,7467574
300	0,0005132	0,6777317	0,0323810	0,4037000	0,7488212	0,4954122	0,2980242	0,3149697	0,0961851	0,5964680	0,7206939	0,7041481	0,7805932	0,0382934	0,6531977	0,6719472	0,5920970	0,0088715	0,4856909	0,4409178	0,7273961	0,6004774	0,3529890	0,1952405	0,0073409	0,2477120	0,3705114	0,5339518	0,4865386	0,7173447	0,6985338	0,5290481	0,5437522	0,5926873	0,6204418	0,6851257	0,2572641	0,2053867	0,4527415	0,0000003	0,4571806	0,6127599	0,3629770	0,6261275	0,6462311	0,4636380	0,6715812	0,6754906	0,0091915	0,3680791	0,1497692	0,0030563	0,6202271	0,5632794	0,5971515	0,1487790	0,4216917	0,4551992	0,5834511	0,5770015	0,1577838	0,2732670	0,6151774	0,7514420
320	0,0010890	0,6669559	0,0318516	0,2420397	0,7234839	0,4851203	0,2323391	0,3300620	0,1374443	0,5690932	0,6065626	0,9062805	0,6781661	0,0207172	0,6324664	0,8405179	0,7469707	0,0109959	0,5346804	0,4094113	0,6601234	0,5190254	0,2358390	0,1956761	0,0261893	0,3405942	0,3936283	0,4814159	0,5636985	0,7417439	0,7195902	0,6987256	0,6099330	0,6869940	0,5926056	0,6294267	0,3684683	0,2301224	0,5117419	0,0000540	0,4347831	0,6721455	0,4638657	0,7465375	0,6574197	0,4616976	0,6421069	0,6592428	0,0027813	0,5527256	0,2241895	0,0032707	0,5775047	0,5539396	0,6260980	0,1977841	0,4255568	0,4641569	0,7057869	0,5863635	0,1176258	0,3066906	0,6161369	0,7598190
340	0,0000000	0,7073306	0,0697409	0,3004265	0,7937143	0,4569621	0,2946812	0,3309920	0,0821913	0,5974736	0,7930649	0,7703643	0,7022010	0,0328210	0,5775629	0,6159326	0,6297986	0,0222823	0,5317562	0,4100173	0,7255335	0,5064418	0,3791391	0,1670459	0,0147149	0,2972798	0,3898271	0,4121890	0,4565262	0,7166282	0,6813123	0,5075118	0,4356021	0,5769021	0,6179787	0,6866354	0,2251197	0,2998136	0,3831369	0,0000000	0,5726899	0,4824208	0,3878657	0,7427630	0,7229972	0,5517094	0,7926643	0,7025145	0,0007015	0,4665382	0,2213443	0,0082981	0,7307215	0,6019384	0,6019998	0,2025816	0,3351508	0,5255161	0,6100097	0,5832475	0,1002883	0,3169523	0,7493712	0,7234868
360	0,0004549	0,6513927	0,0987885	0,2354599	0,8477278	0,5187678	0,2350755	0,2734979	0,1033168	0,5893074	0,7245925	0,7809874	0,7496263	0,0145885	0,5908704	0,7312355	0,7245338	0,0051631	0,5711032	0,5053482	0,6767611	0,5828520	0,3087501	0,1803692	0,0233292	0,2414842	0,5027126	0,6233853	0,5618155	0,6784989	0,6454455	0,5337673	0,4942303	0,5258729	0,5090976	0,6181281	0,3237911	0,3435703	0,5599632	0,0000025	0,5189961	0,6272590	0,4754775	0,8123566	0,8558631	0,5390333	0,8597145	0,6686352	0,0115833	0,4290837	0,1727880	0,0052759	0,7020668	0,5826356	0,6219481	0,1972898	0,3611804	0,4584530	0,6863019	0,5360521	0,1125549	0,3516219	0,6801373	0,7846432
380	0,0000444	0,5249328	0,0511080	0,3202216	0,7426162	0,5368409	0,2486352	0,2979046	0,1356654	0,5907612	0,8194641	0,7946378	0,6392214	0,0190915	0,6490426	0,6653102	0,6451943	0,0061910	0,4571423	0,5173406	0,6896769	0,6142049	0,3438476	0,2213366	0,0211349	0,2864746	0,4376759	0,5594679	0,5580794	0,5678367	0,6743501	0,5664928	0,5042806	0,5780947	0,6347547	0,7001569	0,4374665	0,3404654	0,3530318	0,0000002	0,5356046	0,6109948	0,4483414	0,6470625	0,7680111	0,5345878	0,6202464	0,7306907	0,0016754	0,4345229	0,3335077	0,0248527	0,7013939	0,4764859	0,6093528	0,1930836	0,5122482	0,4312389	0,7050686	0,6231255	0,1256805	0,3956136	0,6215979	0,7206795
400	0,0000711	0,6329500	0,0307844	0,2674631	0,5366917	0,5880094	0,2211730	0,3212903	0,1046481	0,4955566	0,7383740	0,8098588	0,8105592	0,0195387	0,6652003	0,6243313	0,6655377	0,0013420	0,4964787	0,4513605	0,6145546	0,6084450	0,3122649	0,1539584	0,0171244	0,2934312	0,4393124	0,4561117	0,5975096	0,5631593	0,8273363	0,5818909	0,5867187	0,5383646	0,7777678	0,6911728	0,3167068	0,2685792	0,4569243	0,0000000	0,4383839	0,7173836	0,4488038	0,6749214	0,7607993	0,5785348	0,6854207	0,7251133	0,0084900	0,4413097	0,2947616	0,0091318	0,6807470	0,5429991	0,5840705	0,2360755	0,4776019	0,3083003	0,5908430	0,5036195	0,1375494	0,2521688	0,7072149	0,6543547
420	0,0014865	0,8239793	0,0468443	0,2874297	0,7964972	0,4706858	0,2363892	0,3090202	0,0867529	0,5037579	0,6594244	0,6591640	0,7229282	0,0132894	0,5772513	0,6520525	0,6867565	0,0066928	0,4672575	0,3706376	0,5904764	0,6166490	0,3962824	0,1974104	0,0324664	0,3992596	0,5028234	0,3690147	0,5479501	0,6916017	0,6378418	0,6831473	0,4959576	0,5567033	0,7361696	0,7997440	0,2424021	0,2018708	0,4080226	0,0000658	0,4212920	0,6364027	0,5473487	0,8433273	0,7452145	0,5917168	0,8466369	0,6678225	0,0065133	0,5059069	0,2618736	0,0185618	0,5984296	0,5674333	0,6987301	0,1774519	0,4050444	0,4138340	0,6298751	0,5541461	0,1477148	0,3303683	0,6629614	0,7051619
440	0,0001127	0,6294471	0,0541979	0,3565615	0,8500941	0,5327126	0,3134513	0,2922614	0,1188829	0,4834052	0,6369118	0,7234579	0,8116165	0,0363562	0,7739311	0,6671138	0,8008315	0,0199164	0,5645189	0,5210040	0,6606665	0,6337575	0,3363385	0,2609433	0,0207261	0,3315385	0,4408084	0,4371872	0,5294322	0,6468996	0,7523602	0,6898076	0,5611233	0,4951272	0,5341963	0,6794484	0,1783841	0,2908223	0,4363660	0,0000597	0,4060779	0,6309823	0,4412978	0,7145767	0,6601309	0,5011133	0,6413792	0,6278843	0,0013040	0,4941714	0,2398010	0,0016487	0,7901284	0,5883007	0,6695965	0,2040290	0,4268785	0,5129966	0,8239243	0,5304685	0,1521163	0,3350071	0,6157434	0,7745059
460	0,0000103	0,7876749	0,0318688	0,2985704	0,7079419	0,4827269	0,2984124	0,3699616	0,0705486	0,4899718	0,7421371	0,6576253	0,9446507	0,0156464	0,5054363	0,6318030	0,7334206	0,0027755	0,5315037	0,3939422	0,7106214	0,5320163	0,3331439	0,2370159	0,0141441	0,2783366	0,4644341	0,4440106	0,7237777	0,7191610	0,6813769	0,6105388	0,5119137	0,5594389	0,6780792	0,5894789	0,2394871	0,3023559	0,2989499	0,0026662	0,4338510	0,5708336	0,4496548	0,6752066	0,7104346	0,5898201	0,6804232	0,6856593	0,0033140	0,4896059	0,1388374	0,0026248	0,7319516	0,6331281	0,6690422	0,2341676	0,3784335	0,3513527	0,7444077	0,5914119	0,1284619	0,2900950	0,8120387	0,7395525
480	0,0003787	0,7355064	0,0355493	0,2368242	0,8536017	0,5361589	0,2275857	0,2846307	0,0985869	0,5522936	0,7131220	0,7053293	0,7620561	0,0376485	0,6356715	0,7607956	0,7872162	0,0007844	0,4110973	0,3047886	0,6539759	0,4817557	0,2720663	0,1479957	0,0214422	0,2767800	0,5781118	0,3964759	0,6176859	0,7774657	0,7339843	0,6012426	0,6265477	0,7246435	0,6094545	0,7054149	0,2824461	0,3307085	0,2662922	0,0026668	0,4285851	0,6841709	0,4472959	0,8184246	0,6035034	0,5703389	0,7479431	0,6288452	0,0035928	0,5221785	0,2957497	0,0009846	0,7580961	0,6928515	0,6549842	0,1963534	0,5149183	0,4454501	0,6672707	0,5678144	0,1333033	0,3970354	0,6724327	0,7583474
500	0,0013113	0,7218566	0,0331652	0,2534321	0,7493407	0,5137204	0,3238747	0,3314134	0,1806975	0,5263668	0,6505488	0,7488243	0,6840893	0,0290511	0,6643792	0,7818156	0,6961749	0,0073018	0,4201179	0,3591213	0,7287457	0,5856630	0,3988165	0,2022391	0,0212167	0,3380528	0,4702701	0,4012584	0,5778602	0,6400034	0,7625369	0,7017665	0,4846054	0,6007798	0,6591363	0,6706997	0,2952099	0,1807291	0,3735894	0,0003532	0,4958894	0,6091285	0,4218972	0,6246304	0,6743800	0,5412808	0,6356037	0,6292206	0,0004943	0,4703656	0,2350819	0,0051444	0,6979054	0,6724236	0,6479822	0,1281290	0,4586869	0,5066812	0,7927320	0,5143789	0,1638704	0,2926415	0,6106378	0,6859879
520	0,0011739	0,6673760	0,0495550	0,4017156	0,7119805	0,4772089	0,2704004	0,3041181	0,1289044	0,4874642	0,6685290	0,6703616	0,7479044	0,0346325	0,6994113	0,7556037	0,7781714	0,0029644	0,3935153	0,4339888	0,6921376	0,4899841	0,3481682	0,2270030	0,0397275	0,3446222	0,5475120	0,3828102	0,5436574	0,7044928	0,6125565	0,6085308	0,4579335	0,6466334	0,5826063	0,7019287	0,2331346	0,2702199	0,4571797	0,0010293	0,3883275	0,6348386	0,4862934	0,6675872	0,7578005	0,4677191	0,6828669	0,7691353	0,0039608	0,4134943	0,1955265	0,0077675	0,6969994	0,6806472	0,7956444	0,1210360	0,3929631	0,5172274	0,6598063	0,5487704	0,2401725	0,4057673	0,6811452	0,6518470
540	0,0018140	0,8318644	0,0515919	0,2856329	0,5635824	0,5706302	0,2729636	0,3903784	0,1455061	0,4779048	0,7639819	0,6317180	0,6742643	0,0125539	0,6506799	0,7165549	0,7391216	0,0052833	0,5116172	0,4112253	0,6461716	0,5446540	0,4338171	0,2390648	0,0303775	0,2376172	0,4602093	0,4777131	0,6589776	0,5682128	0,7196291	0,5402986	0,5946531	0,6158468	0,6197216	0,5981464	0,2611520	0,2723643	0,4003560	0,0043495	0,5478009	0,5898180	0,4962932	0,8673243	0,7231929	0,5685302	0,6979268	0,6705441	0,0066765	0,4004331	0,2393125	0,0020059	0,5738000	0,6335244	0,6865181	0,1183782	0,5667932	0,4852161	0,6691369	0,5838505	0,1910771	0,3743432	0,7042104	0,6461091
560	0,0002204	0,6930852	0,0385877	0,3212829	0,6389721	0,4353770	0,2730704	0,3259030	0,1400643	0,4559756	0,8018395	0,6047261	0,7526422	0,0286513	0,6605338	0,6498544	0,6570663	0,0072577	0,4513708	0,3811344	0,6702409	0,5203906	0,2953321	0,2256831	0,0251145	0,3446435	0,4942621	0,4678664	0,5626342	0,6257680	0,6674810	0,5496115	0,5893923	0,5204018	0,5803534	0,5453993	0,3468344	0,2673884	0,3790148	0,0011231	0,4347080	0,6335573	0,4596846	0,5954752	0,7345778	0,4963343	0,5973675	0,6991062	0,0025396	0,4805370	0,1487702	0,0072892	0,7421974	0,4921715	0,6528721	0,1498738	0,4939931	0,4462239	0,7258098	0,6194638	0,2033514	0,3151457	0,7994420	0,6329662
580	0,1599201	0,6049587	0,1527472	0,2796143	0,6736555	0,3203689	0,3126918	0,2370633	0,3572765	0,5159098	0,7652923	0,6425109	0,7100474	0,0365391	0,5595230	0,7059759	0,7880681	0,0484914	0,4136770	0,3560325	0,6465809	0,4697921	0,3212913	0,1728713	0,0135323	0,1917933	0,5002729	0,2141078	0,6976539	0,6483790	0,6270757	0,5098304	0,5376501	0,5942823	0,6281857	0,7399575	0,3458847	0,1849496	0,4749713	0,0821133	0,5039361	0,6418332	0,3955852	0,5729967	0,8061590	0,4908423	0,6853419	0,6924483	0,0184442	0,4520130	0,1833246	0,0999890	0,8090102	0,6155938	0,6275152	0,2693211	0,4657412	0,4592476	0,5985896	0,4078562	0,2165727	0,3280133	0,6895629	0,6640904
600	0,1665744	0,8119867	0,3324815	0,3032205	0,7531822	0,4359493	0,2373525	0,2302970	0,4876422	0,5956245	0,8404001	0,6960646	0,7381253	0,0159923	0,6185281	0,6319212	0,7947070	0,1981709	0,4996652	0,4779165	0,7676667	0,5514701	0,2810794	0,1985761	0,0220314	0,2105112	0,5178940	0,0963580	0,6074316	0,6120287	0,6430717	0,2943010	0,6385265	0,6239105	0,5779905	0,7306969	0,3406380	0,1529349	0,4487567	0,1119406	0,3911146	0,6177944	0,3520663	0,4457802	0,7899030	0,4844399	0,8118275	0,6458257	0,0230771	0,4842031	0,1097147	0,1814869	0,6277054	0,5861989	0,4870558	0,3859157	0,3857360	0,4758730	0,5194393	0,3902956	0,2043785	0,2325603	0,6076255	0,7970422
620	0,1899273	0,7214416	0,3464143	0,3263929	0,5607984	0,5498843	0,2265933	0,3123015	0,4985847	0,5018181	0,7559839	0,7801538	0,7784114	0,0244535	0,7567835	0,7167159	0,6563594	0,1732729	0,5090929	0,3366125	0,6224426	0,4984162	0,3454230	0,1865325	0,0144781	0,2527225	0,4475218	0,0464490	0,5791546	0,6373366	0,7124864	0,2403671	0,5184452	0,5852327	0,5207317	0,6841285	0,2947315	0,2053924	0,4648259	0,1325560	0,4244236	0,6866395	0,4210802	0,3148537	0,8662243	0,5152185	0,7602834	0,6270964	0,0910363	0,3870787	0,1016859	0,2669079	0,6766896	0,5854004	0,5315340	0,3221990	0,4448039	0,3867569	0,5018708	0,4431230	0,1506183	0,2575154	0,7438935	0,6795935
640	0,2051890	0,7274737	0,3621982	0,2813753	0,7714083	0,4728688	0,2509254	0,2607776	0,4984187	0,5441357	0,7755617	0,7506791	0,7120042	0,0196290	0,7626638	0,6681832	0,6919210	0,2149767	0,5518303	0,5121709	0,7354972	0,5476145	0,3852097	0,1466223	0,0140350	0,3094171	0,4609815	0,0174751	0,5373794	0,5800284	0,6597258	0,2927323	0,5870397	0,7323843	0,5740534	0,6817955	0,2780594	0,2069034	0,5052849	0,0888741	0,4658196	0,5577361	0,3912458	0,2639911	0,7836158	0,5003754	0,5925507	0,7115831	0,0389898	0,4632770	0,0918050	0,2879661	0,6711064	0,5892309	0,4347273	0,2764070	0,4778907	0,3034796	0,5641623	0,4066551	0,2097430	0,3244236	0,7237013	0,6991298
