"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
580	0,0095539	0,8868631	0,9146721	0,9290628	0,9310404	0,0451292	0,4919408	0,9159383	0,6863664	0,6087361	0,9099169	1,0430543	0,9949923	0,9439028	0,0899170	0,9850220	0,6846388	0,9881497	0,9976512	0,6156643	0,6647467	0,8595100	0,6940474	0,9476141	0,5351544	0,6543948	0,8265124	0,5566329	0,4898820	0,5916941	0,7758318	0,5077199	0,8230385	0,6110946	0,1331027	0,4556083	0,9375671	1,0415284	0,9728422	0,8821302	0,7283932	0,4695000	0,2049196	0,2114989	0,9497644	0,9756145	0,7398280	1,0106259	1,0602670	0,1729842	0,4152316	0,8734281	0,0022352	0,2119901	0,8851414	0,6632067	0,3861017	0,9196149	0,9054972	0,5906764	0,6266637	0,7645182	0,9978685	0,5731413
600	0,0052375	0,8324741	0,8674094	0,9150205	0,8863531	0,0418223	0,4346595	0,7550688	0,6942892	0,6494190	0,9199093	1,0463375	1,0564219	0,8424214	0,1862014	1,0030280	0,7354881	0,9123477	0,9661934	0,6238595	0,5829781	0,8136888	0,5847671	0,8685403	0,4210119	0,7613353	0,7886103	0,5273957	0,5332769	0,6377389	0,6484386	0,4714047	0,8563129	0,6028932	0,2354331	0,4653261	0,9603369	1,0161439	0,8808569	0,8765750	0,5570395	0,4553427	0,2905625	0,2439934	1,0140455	0,9529036	0,7411198	1,0340833	0,9415747	0,1975867	0,4354004	0,8120061	0,0152733	0,2546424	0,9083148	0,6161889	0,4355275	0,8605435	0,9083914	0,5814088	0,6521899	0,7579552	1,0049584	0,5775327
620	0,0057542	0,8071438	0,8031493	0,8759623	0,8307419	0,0415111	0,3643145	0,6757606	0,6983598	0,7010767	1,0114443	1,0501061	1,0378264	0,7678017	0,3064603	0,9669611	0,6482569	0,8308151	0,8704092	0,5830608	0,4715804	0,7709358	0,4923944	1,1162722	0,3347734	0,7066573	0,7703966	0,4938950	0,5442603	0,6047102	0,5860898	0,4991360	0,7995146	0,5697269	0,3551463	0,4885050	0,9223789	1,0426116	0,8283535	0,8920067	0,4196091	0,5221226	0,3650087	0,2462532	0,9959358	1,0651008	0,7725892	1,0326335	0,9316008	0,2180565	0,4182528	0,8054454	0,0240169	0,2284637	0,8753055	0,6446310	0,4994888	0,8531139	0,8556618	0,5393252	0,6557608	0,7335835	1,0141730	0,5850428
640	0,0095564	0,7743332	0,8211049	0,8635458	0,8681450	0,0432157	0,2700261	0,6850877	0,7476750	0,7178500	0,9782713	1,0502463	1,0124561	0,6733820	0,4081744	0,9624965	0,6199401	0,8220484	0,8180628	0,6061940	0,3796721	0,7305771	0,4099453	1,0223500	0,2603022	0,7646075	0,7395894	0,4592636	0,5497582	0,5697533	0,4757668	0,5296215	0,8254256	0,5435066	0,5060121	0,5350549	0,8741234	0,9991851	0,7722059	0,8259257	0,3595074	0,5123658	0,4511509	0,2057487	0,9594238	1,0821829	0,7531816	1,0131788	0,9135810	0,1940197	0,4448549	0,7323438	0,0280955	0,2235828	0,8452238	0,6301207	0,5426653	0,8359052	0,8490475	0,5235297	0,5709917	0,7237603	0,9931972	0,5296680
660	0,0063290	0,7345609	0,8034849	0,8805857	0,9526380	0,0440882	0,2274915	0,6783694	0,7372018	0,6865017	0,9638512	1,0527529	1,1071688	0,5982130	0,4717755	0,8408819	0,6035942	0,8592532	0,8715164	0,6378368	0,3023264	0,6785135	0,3201263	0,9774790	0,2031758	0,8142473	0,7446729	0,4059206	0,5484062	0,6168329	0,3829629	0,5081931	0,8673186	0,5528319	0,5905476	0,4763515	0,9089196	0,9540850	0,6774689	0,8165951	0,3398165	0,4844755	0,5138029	0,1784085	0,9519774	1,1195029	0,7681948	1,0250843	0,8606609	0,1944653	0,4252812	0,6676990	0,0374665	0,1858696	0,7798796	0,6660598	0,5481148	0,7607585	0,8918147	0,5067873	0,5076851	0,6621108	0,9610240	0,4983931
680	0,0091140	0,7012000	0,7405402	0,8589560	0,9873929	0,0478206	0,1992389	0,6239173	0,7188563	0,7173693	0,8917613	1,0491791	1,1325020	0,5541675	0,4754546	0,9336438	0,6648952	0,8580685	0,8230634	0,6101728	0,2309406	0,6290574	0,2684289	0,9322221	0,2044796	0,7554608	0,7080837	0,5001980	0,5031205	0,5878751	0,3397417	0,4987980	0,6595693	0,5309127	0,6038774	0,4768994	0,8417587	0,8998380	0,6864834	0,7443586	0,2492857	0,4670236	0,5959372	0,1762520	0,9421697	1,0971992	0,7879829	1,0555034	0,8433046	0,1294936	0,4128481	0,6167023	0,0452254	0,1742748	0,8056789	0,6501298	0,6900479	0,7350450	0,8505138	0,4850176	0,4912600	0,6771360	0,9291896	0,5072459
700	0,0077548	0,7634396	0,6851157	0,8054903	0,8555400	0,0435780	0,1936259	0,6542159	0,7682026	0,6672951	0,9394614	1,0220588	1,0771185	0,5597014	0,4936606	0,8289474	0,6389079	0,8751975	0,7753406	0,6604109	0,1804154	0,5889153	0,2201214	1,0211046	0,2133712	0,7776593	0,6006196	0,5468925	0,4682089	0,5852093	0,2867210	0,5087481	0,7914254	0,5016908	0,6570169	0,4838452	0,8141634	0,9709463	0,7336718	0,6639242	0,2201252	0,4456866	0,6488921	0,1708615	0,9181108	1,2115672	0,7484853	1,0440956	0,7009300	0,1432599	0,4186805	0,5485532	0,0713990	0,1421285	0,8689742	0,6294014	0,7419435	0,6758376	0,9325857	0,4538708	0,4743606	0,6423463	0,9280582	0,5320371
720	0,0075061	0,8127520	0,6472524	0,8279973	0,8139583	0,0476362	0,2520887	0,6475021	0,7173861	0,5977413	0,9747889	1,0925270	0,9946525	0,5506064	0,4469833	0,8785552	0,5977009	0,9231597	0,7808048	0,5045779	0,1652403	0,5597062	0,1876675	0,8901918	0,2258469	0,7331510	0,5328282	0,5455663	0,4744169	0,5400081	0,2363500	0,4758682	0,7589501	0,5360254	0,6056012	0,4885738	0,8396542	0,9683332	0,7452079	0,5520086	0,1793073	0,4587658	0,6141361	0,1618200	0,9356552	1,1173586	0,6821621	1,0557278	0,7369889	0,1217060	0,4083166	0,5052538	0,0793260	0,1351583	0,8744625	0,6047772	0,7784119	0,6760865	0,9618879	0,4249922	0,4384002	0,6069171	0,9203981	0,5557267
740	0,0073774	0,7600645	0,6534313	0,7639726	0,8236959	0,0566868	0,3015161	0,6360933	0,7090943	0,6429895	0,8895233	1,0034050	0,9807586	0,5877565	0,4115340	0,9358900	0,6385827	0,8984969	0,6814973	0,5274034	0,1294716	0,5285753	0,1772025	0,8835580	0,2385229	0,7528962	0,5006502	0,6113180	0,4765264	0,5825514	0,2191466	0,4644454	0,7200946	0,5440344	0,6240373	0,4752909	0,8761559	0,9838732	0,7366586	0,5382075	0,1884387	0,4772326	0,6018926	0,1321149	0,9335042	1,0323500	0,6616724	1,0037595	0,7810198	0,1200121	0,3817588	0,4637515	0,0587438	0,1149256	0,9081023	0,6251236	0,8305676	0,6578066	0,9739523	0,4428838	0,3926066	0,6101908	0,8852800	0,5703919
760	0,0085094	0,6317795	0,6432991	0,8188164	0,8178278	0,0472986	0,2695251	0,6694400	0,6699443	0,6480369	0,9216735	1,0496417	0,9619252	0,5387262	0,4702122	0,8670676	0,6393518	0,7668895	0,6704656	0,4451676	0,1283067	0,5663976	0,2052503	0,9301118	0,2087158	0,6896011	0,4715983	0,5099751	0,4783959	0,5680142	0,1816917	0,4284747	0,7502174	0,4879966	0,6388968	0,4196170	0,8177672	0,9484048	0,8148899	0,5076366	0,1465142	0,4493249	0,6036612	0,1419152	0,9225596	0,9830642	0,6413132	0,9706755	0,8451721	0,1258488	0,4175622	0,4171591	0,0675453	0,1098901	0,8987523	0,5674731	0,8550254	0,6414803	1,0365091	0,4426284	0,3095394	0,6292463	0,9885352	0,4739316
780	0,0100601	0,6594139	0,6139455	0,7631683	0,8445215	0,0400364	0,2252507	0,6957597	0,5878567	0,7376795	0,9640900	1,0821290	0,9796570	0,4809208	0,4911205	0,8759838	0,6082300	0,7629489	0,6547343	0,5254372	0,1083670	0,5922604	0,2019264	1,0225981	0,1833892	0,6833742	0,4636359	0,5490804	0,5018766	0,5708895	0,1283781	0,4420719	0,7172866	0,4876446	0,6061687	0,4460324	0,8367355	0,9752697	0,7585844	0,4355740	0,1202665	0,4176446	0,5926618	0,1215490	1,0097988	1,0068053	0,6976230	0,9246508	0,8490122	0,1051331	0,4272340	0,3347548	0,0797167	0,1332355	0,8861335	0,5879280	0,8671818	0,6406600	1,0552131	0,4155204	0,2911319	0,6709177	0,9760399	0,4162364
800	0,0103251	0,6330188	0,5660390	0,7509048	0,8372839	0,0457187	0,1944852	0,7320016	0,6264571	0,7029941	1,0238607	1,0898081	0,9850180	0,5213367	0,4931805	0,8518881	0,5614955	0,7366054	0,6494259	0,5450048	0,1059520	0,6265913	0,1673979	0,9980028	0,2034550	0,7005313	0,4246752	0,5521414	0,5085247	0,5988179	0,0914663	0,4264655	0,6563349	0,4996779	0,6104850	0,4607828	0,7818233	0,9681720	0,7582357	0,3615542	0,1019478	0,3629093	0,5481718	0,1009157	0,9097036	0,9907403	0,6860812	0,9435766	0,8316551	0,1130933	0,4240184	0,2590544	0,0951289	0,1045233	0,8441400	0,5950964	0,8599941	0,6174488	1,0785018	0,3743079	0,2472332	0,6899482	0,9795888	0,3986877
820	0,0041823	0,6179127	0,5861394	0,7207156	0,7845643	0,0365089	0,2124375	0,6998535	0,5775230	0,7024070	1,0013945	1,1101518	0,9644154	0,5134854	0,4988490	0,7806722	0,5831837	0,7205139	0,6509077	0,5355885	0,0944820	0,5592202	0,1461727	0,9146675	0,1918051	0,6576989	0,4119112	0,4786683	0,5005823	0,6261934	0,0727582	0,4079875	0,5558657	0,4750198	0,6259221	0,4459755	0,7332706	0,9261645	0,6888158	0,3133850	0,0876679	0,3844303	0,4662878	0,0835223	0,9615145	1,0048211	0,6550483	1,0386278	0,8886313	0,1043155	0,4098132	0,2179327	0,1133540	0,0976346	0,8427578	0,5934481	0,8243113	0,5471901	1,1215166	0,3761432	0,2390053	0,6919146	1,0596848	0,3791209
840	0,0035196	0,6108888	0,5627155	0,7240207	0,7365432	0,0420037	0,1987556	0,6397654	0,5462101	0,6847530	0,9708674	1,1167438	0,9876332	0,5155675	0,5632750	0,7627732	0,6050006	0,7219138	0,7080923	0,5739426	0,0853837	0,5455779	0,1433296	1,0072257	0,2313935	0,6387032	0,4193727	0,4861464	0,4754330	0,6060960	0,0672343	0,3766706	0,4611270	0,4533557	0,5870487	0,5054825	0,8077499	0,9733673	0,6655272	0,2222622	0,0767250	0,4001626	0,5733625	0,0707572	0,9879704	1,0441932	0,5997613	0,9794503	0,8601636	0,0797712	0,4168380	0,2051534	0,1321511	0,0998774	0,7731884	0,5474032	0,8188424	0,5776007	1,1081564	0,3939256	0,2295121	0,6569655	1,0832199	0,3591098
860	0,0087326	0,6089324	0,4867743	0,7372593	0,6782416	0,0493272	0,2016574	0,6917042	0,6170194	0,7312002	0,9042376	1,1140807	1,0057201	0,4756659	0,5665204	0,7639626	0,5875412	0,7538591	0,7005257	0,5197820	0,0873879	0,5875252	0,1562338	1,0756527	0,2013962	0,6081332	0,4141703	0,5829315	0,4384233	0,5801435	0,0694841	0,3800769	0,4691555	0,4137133	0,5593477	0,5008502	0,8116912	0,9488538	0,6388179	0,2061331	0,0701197	0,3967714	0,5150023	0,0673448	0,9608502	1,0791011	0,5289830	0,9941436	0,8868791	0,0679976	0,4846734	0,1666916	0,1367272	0,0914203	0,7285378	0,5281632	0,7235164	0,5829678	1,0328252	0,3575591	0,1970822	0,6803787	1,0466951	0,3702729
880	0,0043453	0,6073328	0,4748662	0,6902561	0,6954648	0,0413171	0,1976281	0,7149716	0,6086495	0,6432897	0,8935024	1,0394424	0,9800230	0,4069787	0,5901556	0,7267740	0,5824383	0,7192196	0,5912172	0,5662083	0,0784745	0,5568613	0,1850457	0,9049341	0,1572051	0,6028147	0,3755414	0,5216082	0,4570601	0,5629529	0,0588654	0,3285838	0,3341354	0,4588994	0,5570758	0,5069784	0,8488980	0,9700981	0,6323716	0,1861034	0,0707530	0,3872101	0,5417004	0,0648540	0,9283616	1,0709060	0,4774343	1,0051427	0,9114643	0,0639340	0,4203550	0,1552415	0,1576707	0,0897988	0,6941494	0,4984732	0,7923145	0,6025332	1,0097507	0,3339051	0,1597544	0,6630942	1,0418178	0,3883339
900	0,0115391	0,6047900	0,4502597	0,6739866	0,7141486	0,0419778	0,2003270	0,6500361	0,6412451	0,6429924	0,8553269	1,0026381	1,0271463	0,4450617	0,5270253	0,7148960	0,5642731	0,6967710	0,5983390	0,5258584	0,0711898	0,5397924	0,1672971	1,0327651	0,1336085	0,6280274	0,3254183	0,4961861	0,4163290	0,5148312	0,0423997	0,2698530	0,3666775	0,4286231	0,5356276	0,4070489	0,9300722	0,9443657	0,6660478	0,1354751	0,0682549	0,3879141	0,5035948	0,0472993	0,9610862	1,0604835	0,4780348	1,0133234	0,8797717	0,0555922	0,3952290	0,1425150	0,1673293	0,0964803	0,6648927	0,4430757	0,9238320	0,6097704	1,0527136	0,2985785	0,1172610	0,5993560	1,0760588	0,3614032
920	0,0098415	0,5945539	0,4566037	0,6844895	0,6672169	0,0482107	0,1650955	0,6705085	0,6325032	0,6344366	0,9252151	1,0855186	0,9694218	0,4231868	0,5165951	0,7406163	0,5303169	0,6418062	0,5665835	0,5542887	0,0860984	0,5675211	0,1895439	1,0313034	0,1405028	0,7014373	0,3838094	0,4280553	0,4441006	0,5781830	0,0419039	0,2390354	0,2779767	0,4559704	0,5509109	0,3401363	0,9392290	0,9771734	0,5940329	0,1233287	0,0745160	0,3654408	0,4721439	0,0518994	0,9338058	1,0466432	0,5028642	0,9772699	0,9514485	0,0464506	0,3983307	0,1076800	0,2321973	0,0970948	0,5996984	0,4868950	0,9190003	0,6783113	0,9575708	0,2749438	0,0973373	0,6554842	1,0158460	0,3072791
940	0,0128544	0,6359094	0,4672348	0,6676567	0,6402472	0,0355068	0,1475369	0,6992309	0,5967420	0,6189162	0,8682710	0,9892651	0,8948480	0,4115971	0,4981667	0,7529742	0,5086866	0,6468839	0,5502549	0,5158655	0,0726609	0,5111296	0,1851371	1,0218691	0,1970502	0,6562259	0,3839158	0,4061170	0,4716378	0,6623423	0,0286087	0,2386720	0,2605441	0,4579843	0,5510540	0,3091653	0,9323732	0,9328494	0,6347086	0,1078447	0,0560785	0,3537247	0,4748174	0,0558695	0,9328098	1,0660682	0,4638213	0,9358508	1,0202832	0,0572779	0,4163760	0,0783088	0,2224137	0,0974543	0,6330129	0,4938475	0,9174560	0,7269025	0,9171248	0,2430555	0,0916050	0,5710408	0,9995980	0,3086252
960	0,0080978	0,5814400	0,4295408	0,6616719	0,6077896	0,0272709	0,1666196	0,7428030	0,5682578	0,6895470	0,9955699	0,9718380	0,9759346	0,3973596	0,5468975	0,8007858	0,4793540	0,7176989	0,5592833	0,4918107	0,0808600	0,5053602	0,1707170	0,9302391	0,1868848	0,7006394	0,4425740	0,4529027	0,5335463	0,6721457	0,0239538	0,2013302	0,2072991	0,5025732	0,6038733	0,3262917	0,9228911	0,9637562	0,6074950	0,0949395	0,0618391	0,2964118	0,4544509	0,0400065	0,9019112	1,1108242	0,4864602	0,8935830	0,9484233	0,0497867	0,3787925	0,0846931	0,2164107	0,0962607	0,6688294	0,5060611	0,9359750	0,6350318	0,9057312	0,2292974	0,0556941	0,5412436	0,9673403	0,2793537
980	0,0106289	0,6016445	0,3946246	0,6461151	0,6024233	0,0190956	0,1976937	0,7695283	0,5420825	0,7023539	0,9690698	0,9662289	0,9248593	0,4017032	0,5752661	0,6966607	0,4343181	0,7247343	0,5246775	0,4769358	0,0707118	0,5441443	0,1572071	1,0289521	0,1383125	0,7608900	0,4236468	0,4609452	0,4529716	0,6763784	0,0236465	0,2494375	0,1940230	0,3873657	0,6045884	0,2987669	0,9393453	0,9523129	0,5925285	0,0929239	0,0881760	0,3124688	0,3913600	0,0323135	0,8787855	1,0379625	0,4704128	0,9267106	0,9660448	0,0422391	0,3900813	0,0795607	0,2423112	0,1030144	0,6448748	0,4803179	0,9499729	0,5778979	0,9318021	0,2295998	0,0411928	0,5804509	0,9989820	0,2697924
1000	0,0116334	0,5477488	0,3786836	0,6044794	0,5760273	0,0117217	0,1894638	0,7163597	0,6021628	0,6904431	0,8786797	1,0108120	0,8990196	0,3790840	0,5849630	0,7284142	0,3937059	0,7632287	0,5476333	0,5364517	0,0738446	0,4949572	0,1474792	0,8552508	0,1278512	0,7420343	0,4072423	0,4290381	0,4022358	0,6028343	0,0207170	0,2153502	0,1914409	0,4246581	0,6013222	0,2678692	0,9232097	0,9781850	0,5887606	0,0731532	0,0917225	0,3174065	0,3799235	0,0219459	0,8745227	0,9439162	0,4557351	0,9641673	0,9846274	0,0490276	0,4716267	0,0929742	0,2404963	0,1031611	0,6813159	0,4232702	0,9419338	0,5448343	1,0429554	0,2414313	0,0366229	0,5805551	0,9852275	0,2421731
1020	0,0139486	0,5069174	0,3297497	0,5826599	0,5793174	0,0150580	0,1905157	0,6303233	0,5572461	0,6876044	0,9282153	0,9900332	0,9259865	0,3508853	0,5234856	0,7028332	0,4086480	0,7648091	0,5308740	0,4680487	0,0722017	0,4714920	0,1447327	0,9727957	0,1147474	0,7045316	0,3919453	0,3791003	0,3928957	0,5767809	0,0159184	0,2032066	0,1402846	0,4809248	0,5793292	0,2495168	0,9458210	0,9288439	0,5020673	0,0613428	0,0910521	0,2539763	0,2999851	0,0223884	0,8662701	1,0265453	0,4384837	0,9608171	1,0507909	0,0476123	0,4490343	0,0942073	0,2634053	0,0900252	0,6759938	0,3696315	1,0317901	0,5382226	1,0264120	0,1994703	0,0365116	0,6301879	0,9960972	0,2197126
1040	0,0044404	0,5467119	0,2762540	0,4845824	0,5573133	0,0207343	0,1636516	0,6511625	0,5040945	0,6931628	0,9664238	0,9783099	0,9306473	0,3397801	0,5415099	0,6695000	0,4552763	0,7775238	0,5687750	0,5022734	0,1001877	0,5104719	0,1299382	1,0443618	0,1116008	0,6348479	0,3922819	0,3227369	0,4230158	0,5142827	0,0114508	0,1801705	0,0983235	0,3612578	0,5324580	0,1982829	0,9597258	0,9804239	0,4831344	0,0647663	0,0879244	0,2315125	0,2792492	0,0323627	0,9006855	1,0498727	0,4412640	0,9632804	1,0019443	0,0386691	0,4266585	0,0974102	0,2946642	0,0608215	0,6035823	0,3337921	0,9293644	0,6231057	0,9512068	0,2067299	0,0351626	0,6068810	1,0077673	0,1859894
1060	0,0072987	0,5145938	0,2192822	0,4518440	0,5207875	0,0204798	0,1752170	0,6202988	0,4673247	0,6333786	0,9599483	0,9232194	0,9824658	0,2791901	0,5937362	0,5811997	0,4446320	0,7769735	0,4789638	0,4666714	0,1096459	0,4971121	0,1277919	0,9184379	0,0898707	0,6097452	0,4117989	0,3256799	0,3955231	0,5609626	0,0074706	0,1542797	0,1259579	0,3392975	0,5793077	0,1905785	0,8207862	0,9709232	0,4953657	0,0456851	0,0696052	0,2213687	0,2788352	0,0216525	0,9397885	1,0918396	0,3939626	1,0050281	1,0683098	0,0306429	0,4042797	0,0753401	0,3784172	0,0411154	0,5427393	0,3115152	0,9166519	0,5708017	1,0016359	0,1887969	0,0420051	0,6184888	0,9626860	0,1505924
1080	0,0030022	0,4585118	0,1874419	0,4381490	0,5587989	0,0220742	0,2000607	0,6133812	0,4372042	0,5995698	0,9486837	0,8923483	1,0632346	0,1975119	0,6294432	0,5765457	0,4174290	0,8119331	0,4829595	0,5014620	0,1348343	0,4964308	0,1129967	0,8014272	0,0636494	0,5397681	0,3817955	0,3140180	0,3639157	0,5396083	0,0044630	0,1392320	0,1282859	0,2847592	0,5120380	0,1569454	0,7779816	1,0177108	0,4368662	0,0415456	0,0571156	0,1916141	0,2756846	0,0109133	0,8991437	1,1623274	0,3309684	1,0413832	1,0317077	0,0271420	0,3905591	0,0640044	0,4366891	0,0328341	0,5405447	0,2749529	0,8620644	0,4831750	0,8881318	0,1553713	0,0321133	0,5645621	0,9440016	0,1358702
1100	0,0080607	0,4505134	0,1717446	0,3897968	0,5732957	0,0166466	0,2332433	0,5246385	0,4906010	0,6305231	1,0023314	0,8632592	1,0077632	0,2067975	0,6592732	0,4862883	0,4311402	0,7876693	0,3875468	0,4553357	0,1678470	0,4870109	0,0948536	0,5425172	0,0414478	0,4958888	0,3744553	0,2569401	0,3301182	0,5695257	0,0024130	0,1406052	0,0892073	0,3028567	0,5053430	0,1177132	0,7384620	0,9768742	0,4958413	0,0344630	0,0419566	0,1971523	0,2405453	0,0032523	0,8720484	1,0955213	0,2699494	1,0380250	0,9417405	0,0254599	0,4204257	0,0620299	0,4722615	0,0240288	0,4962030	0,2161572	0,9256965	0,4903700	0,8027836	0,1177276	0,0456264	0,5725629	0,9642253	0,1286998

0	0,0058251	0,0734517	0,0208541	0,0153930	0,0563567	0,0182131	0,1690043	0,4265994	0,3201953	0,5728979	0,3479114	0,6130695	0,8033227	0,1871476	0,6891040	0,4316987	0,2956907	0,0583225	0,0961210	0,4466348	0,0052619	0,1628949	0,0104680	0,1793803	0,0032906	0,4450578	0,4688280	0,1542535	0,1041954	0,0560572	0,0070748	0,0239191	0,0262337	0,1961066	0,8715461	0,1064364	0,1447049	1,0842439	0,2717068	0,0144369	0,0325487	0,0727890	0,5606766	0,0115531	0,1254298	0,0076744	0,0358085	0,5877273	1,0123941	0,0155190	0,4531092	0,0145572	0,9609130	0,4773358	0,4191336	0,0050035	0,9190437	0,1253528	0,5178489	0,0025370	0,0530129	0,1022026	0,0919259	0,0414109
20	0,0094804	0,0830373	0,0289366	0,0146642	0,0427447	0,0071925	0,1459400	0,4302313	0,4086250	0,6883265	0,4122263	0,6298826	0,8006609	0,2041032	0,6869735	0,3469650	0,3081838	0,1058846	0,1484299	0,4062823	0,0101213	0,1554040	0,0217141	0,2102901	0,0007818	0,4767141	0,4363426	0,2038708	0,1100025	0,0665224	0,0040553	0,0129814	0,0276186	0,2053997	0,8257797	0,0908256	0,3390614	1,1149512	0,3394823	0,0040811	0,0763844	0,0596004	0,6517544	0,0147556	0,1716313	0,0721758	0,0595349	0,6970402	1,0759147	0,0124732	0,4476401	0,0169490	0,9827618	0,5395616	0,4537179	0,0868369	0,8931844	0,1145512	0,5312543	0,0015723	0,0429998	0,0929924	0,1426809	0,0776469
40	0,0101487	0,0818492	0,0332788	0,0244933	0,0447498	0,0096551	0,1995196	0,3857037	0,3727267	0,6633269	0,3906142	0,5733118	0,8501169	0,2022255	0,5306011	0,3181149	0,3008212	0,2321093	0,2264012	0,4779730	0,0124888	0,1828341	0,0863079	0,1995733	0,0024515	0,5123155	0,3969602	0,2469602	0,1256379	0,1488511	0,0058121	0,0066237	0,0409842	0,1937421	0,7922674	0,0968136	0,3559923	0,9839343	0,2840884	0,0040214	0,2549568	0,0651996	0,6785231	0,0159258	0,1514398	0,0798555	0,0449961	0,6242701	1,1685218	0,0184018	0,4342603	0,0165168	0,9883136	0,5784145	0,4026259	0,2061275	0,6163304	0,1465140	0,5471909	0,0026273	0,0489095	0,1196513	0,1386949	0,1505515
60	0,0057958	0,0817891	0,0392842	0,0273953	0,0693817	0,0111803	0,1663514	0,3786355	0,4018679	0,6501706	0,3355342	0,5588525	0,7803073	0,1764035	0,4815517	0,3712764	0,2470048	0,3397823	0,3142789	0,4740915	0,0152321	0,1519774	0,1290963	0,1869017	0,0046458	0,4606823	0,3242466	0,3323653	0,1530439	0,2018131	0,0048749	0,0070656	0,0258936	0,1669662	0,7715855	0,0941172	0,3803367	1,0641246	0,3311808	0,0126772	0,3298998	0,0549024	0,7417202	0,0134220	0,1633819	0,0744618	0,0474058	0,6428119	1,0732939	0,0081535	0,3892436	0,0270157	1,0169798	0,5976475	0,4774402	0,3062524	0,4569549	0,1663565	0,5901664	0,0034697	0,0595011	0,1186230	0,1563947	0,2277132
80	0,0010695	0,0761355	0,0249846	0,0262466	0,0497423	0,0129467	0,1660206	0,3880449	0,4030332	0,6323589	0,2915709	0,5072795	0,8099405	0,1983706	0,4601916	0,4131673	0,1769787	0,4585367	0,4362620	0,4613156	0,0112804	0,1747207	0,1767751	0,2068068	0,0027339	0,4861771	0,2534793	0,3827614	0,1590665	0,2586245	0,0008138	0,0084503	0,0349107	0,1905345	0,6570797	0,0960726	0,4173072	1,0949338	0,3347772	0,0107296	0,4121652	0,0666291	0,6995453	0,0053162	0,1927579	0,0818667	0,0446431	0,6452872	1,0859983	0,0057518	0,4299464	0,0176174	0,9920017	0,6053380	0,4888986	0,4169979	0,3206331	0,1247676	0,5954706	0,0036162	0,0719723	0,1119425	0,1996026	0,3210643
100	0,0003977	0,0818428	0,0226812	0,0242860	0,0354774	0,0149918	0,1760089	0,3302207	0,3923067	0,6389617	0,2568197	0,5554656	0,8275943	0,2401115	0,3804827	0,3731739	0,1577882	0,4905376	0,4321765	0,4836186	0,0220229	0,1701124	0,1744221	0,2623512	0,0018205	0,4871828	0,2062923	0,4454794	0,1736590	0,3457851	0,0010632	0,0218845	0,0445603	0,2420615	0,5769018	0,0972578	0,4015480	1,0138240	0,3344782	0,0095895	0,4252031	0,0556965	0,7190454	0,0103991	0,1813621	0,0668688	0,0447661	0,6137116	1,0771035	0,0079154	0,4351676	0,0206373	1,0267797	0,6509700	0,4728162	0,5224581	0,2248640	0,0850868	0,5663313	0,0027855	0,0577805	0,1128488	0,1905105	0,4070446
120	0,0000000	0,0641586	0,0150170	0,0202648	0,0497270	0,0123136	0,1963718	0,3650230	0,3776729	0,6316768	0,2048580	0,5399303	0,7913402	0,2428350	0,3932777	0,4119910	0,1496475	0,5691337	0,4533983	0,3955940	0,0362893	0,2044641	0,2021679	0,3043233	0,0010936	0,4709287	0,1677584	0,4352759	0,1559937	0,3828361	0,0008733	0,0435833	0,0366428	0,1798316	0,5455788	0,0943321	0,3359800	1,0722268	0,3449985	0,0087055	0,5452463	0,0481043	0,6800356	0,0033108	0,2029640	0,0647116	0,0451998	0,6356991	0,9791936	0,0032244	0,4166806	0,0152997	1,0563787	0,7313989	0,4743516	0,5194815	0,1928768	0,0531472	0,5708599	0,0011714	0,0448083	0,1035668	0,1941148	0,4786897
140	0,0028200	0,0556074	0,0148654	0,0250448	0,0535121	0,0124816	0,1302187	0,3661614	0,3711573	0,6331672	0,1903526	0,5729162	0,8053203	0,2527481	0,3708715	0,4036341	0,1288260	0,6258325	0,4820093	0,4919581	0,0267822	0,2492615	0,2135922	0,3898187	0,0026407	0,4106296	0,1225405	0,4241854	0,1501499	0,4306750	0,0025177	0,0348243	0,0358122	0,1808104	0,5047487	0,1327095	0,2594354	1,0302781	0,3273855	0,0072921	0,6591197	0,0477016	0,6283383	0,0130085	0,1676886	0,0572633	0,0329892	0,6256542	0,8711658	0,0035015	0,4985681	0,0231680	0,9862087	0,7902692	0,4870000	0,5358999	0,1820694	0,0867684	0,5631847	0,0002371	0,0514241	0,1006474	0,1894948	0,4866444
