"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
80	0,0902252	1,0000000	0,0910744	0,0451200	1,0000000	0,8510544	0,0148541	1,0000000	0,0298587	0,0472324	0,8586490	0,1432726	0,0655454	0,0040182	0,7604957	0,2981527	0,2203526	0,9929750	0,2379867	0,1209664	0,7170321	0,0707402	0,0145090	0,3632619	0,9998691	0,7678069	0,0979316	0,8442470	0,0448677	0,1058599	0,2470215	0,7786250	0,0233914	0,0259101	0,0234259	0,0823697	0,5336732	0,1387223	0,7926628	0,1497558	0,6916943	0,1842179	0,0000560	0,0328593	0,4128043	0,9496736	0,1337447	0,7986153	0,9791311	0,9786107	0,5025882	0,0210102	0,0088137	0,5767554	0,7246071	0,0122682	0,0476896	0,8248179	0,0132211	0,1124782	0,3675948	0,1298563	0,0297614	0,0682276
100	0,0740328	1,0000000	0,0910735	0,0451200	1,0000000	0,8764412	0,0088010	1,0000000	0,0216769	0,0472324	0,9041916	0,1917539	0,0655454	0,0040182	0,7457146	0,3397281	0,2155131	0,9958756	0,2206217	0,1209664	0,7451988	0,0752859	0,0138305	0,3632072	0,9998689	0,7153302	0,1030278	0,8354670	0,0539795	0,1059995	0,2565856	0,7909249	0,0199472	0,0227508	0,0234258	0,0825932	0,5745016	0,1190820	0,7927507	0,1088332	0,6956788	0,1608324	0,0000487	0,0276034	0,4416968	0,9517894	0,1264680	0,7275398	0,9858213	0,9837671	0,4105565	0,0209825	0,0080381	0,6337301	0,7341308	0,0122682	0,0435599	0,7557243	0,0131229	0,1052077	0,3687918	0,1298522	0,0297613	0,0661110
120	0,0636467	1,0000000	0,0910727	0,0451200	1,0000000	0,8971865	0,0052548	1,0000000	0,0160460	0,0472324	0,9320955	0,2560146	0,0655454	0,0040182	0,7361720	0,3678944	0,2161342	0,9974551	0,2112265	0,1209664	0,7670939	0,0785410	0,0133823	0,3631395	0,9998688	0,6666045	0,1129999	0,8279954	0,0668205	0,1064347	0,2707708	0,7982486	0,0174198	0,0206091	0,0234256	0,0826439	0,6019924	0,1011034	0,7928441	0,0815066	0,7004696	0,1429570	0,0000435	0,0230462	0,4609905	0,9541649	0,1192662	0,6410231	0,9903467	0,9869789	0,3294154	0,0209632	0,0074669	0,6750912	0,7377750	0,0122682	0,0393599	0,6759932	0,0130689	0,0987737	0,3690504	0,1298497	0,0297612	0,0639946
140	0,0569849	1,0000000	0,0910720	0,0451200	1,0000000	0,9132053	0,0031776	1,0000000	0,0122016	0,0472324	0,9490725	0,3242478	0,0655454	0,0040182	0,7298399	0,3858362	0,2190188	0,9982798	0,2061746	0,1209664	0,7835035	0,0814578	0,0130861	0,3630655	0,9998686	0,6332706	0,1336547	0,8220360	0,0816644	0,1075476	0,3001282	0,8026119	0,0156220	0,0192074	0,0234256	0,0826552	0,6205030	0,0858574	0,7929318	0,0639466	0,7055457	0,1298709	0,0000399	0,0194971	0,4738749	0,9565151	0,1126338	0,5547708	0,9934085	0,9890310	0,2647528	0,0209500	0,0070692	0,7051522	0,7391695	0,0122682	0,0355474	0,5976447	0,0130396	0,0937885	0,3691022	0,1298482	0,0297611	0,0621077
160	0,0527119	1,0000000	0,0910714	0,0451200	1,0000000	0,9251006	0,0019602	1,0000000	0,0095856	0,0472324	0,9594375	0,3870019	0,0655454	0,0040182	0,7255604	0,3970800	0,2223732	0,9987029	0,2034855	0,1209664	0,7954938	0,0850684	0,0128905	0,3629917	0,9998684	0,6173248	0,1709708	0,8174431	0,0974756	0,1098398	0,3589274	0,8052131	0,0143564	0,0183060	0,0234255	0,0826577	0,6329669	0,0736160	0,7930074	0,0526991	0,7104705	0,1204510	0,0000373	0,0169019	0,4824791	0,9586497	0,1068295	0,4818575	0,9954805	0,9903744	0,2153009	0,0209409	0,0068010	0,7270132	0,7397032	0,0122682	0,0323478	0,5245449	0,0130238	0,0902209	0,3691116	0,1298472	0,0297610	0,0605533
180	0,0499711	1,0000000	0,0910708	0,0451200	1,0000000	0,9337533	0,0012458	1,0000000	0,0078083	0,0472324	0,9658354	0,4401915	0,0655454	0,0040182	0,7226300	0,4041657	0,2253350	0,9989167	0,2020834	0,1209664	0,8041079	0,0904591	0,0127612	0,3629227	0,9998683	0,6147170	0,2244063	0,8139698	0,1137191	0,1136896	0,4418200	0,8067651	0,0134680	0,0177322	0,0234255	0,0826583	0,6413593	0,0641784	0,7930693	0,0454052	0,7149490	0,1137114	0,0000355	0,0150721	0,4882251	0,9604748	0,1019377	0,4277793	0,9968830	0,9912727	0,1780616	0,0209346	0,0066234	0,7429150	0,7399074	0,0122682	0,0298089	0,4567145	0,0130153	0,0877992	0,3691129	0,1298466	0,0297610	0,0593425
200	0,0482131	1,0000000	0,0910704	0,0451200	1,0000000	0,9399897	0,0008258	1,0000000	0,0066018	0,0472324	0,9698464	0,4831261	0,0655454	0,0040182	0,7206010	0,4086465	0,2276040	0,9990214	0,2013797	0,1209664	0,8102254	0,0985250	0,0126758	0,3628612	0,9998681	0,6200615	0,2858801	0,8113777	0,1299895	0,1191295	0,5246756	0,8076919	0,0128450	0,0173697	0,0234255	0,0826584	0,6470103	0,0571261	0,7931181	0,0405967	0,7188279	0,1088994	0,0000343	0,0138086	0,4920624	0,9619688	0,0979318	0,3914213	0,9978325	0,9918840	0,1501742	0,0209304	0,0065071	0,7544831	0,7399855	0,0122682	0,0278756	0,3940598	0,0130106	0,0862155	0,3691129	0,1298463	0,0297610	0,0584375
220	0,0470855	1,0000000	0,0910700	0,0451200	1,0000000	0,9444684	0,0005784	1,0000000	0,0057831	0,0472324	0,9724058	0,5166579	0,0655454	0,0040182	0,7191841	0,4114661	0,2291768	0,9990689	0,2010500	0,1209664	0,8145339	0,1096693	0,0126194	0,3628084	0,9998680	0,6290521	0,3460907	0,8094643	0,1458060	0,1258217	0,5916435	0,8082460	0,0124082	0,0171417	0,0234254	0,0826585	0,6508153	0,0519839	0,7931556	0,0373795	0,7220649	0,1054662	0,0000334	0,0129464	0,4946249	0,9631538	0,0947242	0,3686629	0,9984754	0,9923059	0,1293310	0,0209274	0,0064313	0,7628989	0,7400154	0,0122682	0,0264476	0,3371853	0,0130081	0,0852078	0,3691128	0,1298461	0,0297610	0,0577810
240	0,0463623	1,0000000	0,0910697	0,0451200	1,0000000	0,9476814	0,0004321	1,0000000	0,0052277	0,0472324	0,9740686	0,5422190	0,0655454	0,0040182	0,7181913	0,4132281	0,2301772	0,9990868	0,2009156	0,1209664	0,8175491	0,1236654	0,0125821	0,3627645	0,9998679	0,6389652	0,3991933	0,8080652	0,1606457	0,1332092	0,6401213	0,8085776	0,0121020	0,0169990	0,0234254	0,0826585	0,6533774	0,0483074	0,7931839	0,0352023	0,7246896	0,1030171	0,0000328	0,0123620	0,4963362	0,9640720	0,0922016	0,3551335	0,9989108	0,9926004	0,1137635	0,0209254	0,0063821	0,7690216	0,7400268	0,0122682	0,0254166	0,2869481	0,0130068	0,0845796	0,3691127	0,1298459	0,0297609	0,0573154
260	0,0458983	1,0000000	0,0910694	0,0451200	1,0000000	0,9499862	0,0003454	1,0000000	0,0048510	0,0472324	0,9751672	0,5613511	0,0655454	0,0040182	0,7174982	0,4143237	0,2307604	0,9990901	0,2008785	0,1209664	0,8196480	0,1397610	0,0125575	0,3627287	0,9998678	0,6483513	0,4430612	0,8070508	0,1740708	0,1407080	0,6733241	0,8087764	0,0118873	0,0169100	0,0234254	0,0826585	0,6551025	0,0457204	0,7932050	0,0337170	0,7267706	0,1012703	0,0000324	0,0119674	0,4974791	0,9647714	0,0902463	0,3473853	0,9992057	0,9928076	0,1021394	0,0209240	0,0063502	0,7734758	0,7400312	0,0122682	0,0246847	0,2439192	0,0130060	0,0841940	0,3691126	0,1298458	0,0297609	0,0569905
280	0,0456008	1,0000000	0,0910692	0,0451200	1,0000000	0,9516403	0,0002937	1,0000000	0,0045955	0,0472324	0,9759038	0,5754748	0,0655454	0,0040182	0,7170194	0,4150031	0,2310659	0,9990871	0,2008860	0,1209664	0,8211027	0,1569357	0,0125412	0,3627001	0,9998677	0,6565803	0,4778557	0,8063212	0,1858153	0,1478426	0,6954413	0,8088957	0,0117368	0,0168544	0,0234254	0,0826585	0,6562642	0,0439237	0,7932206	0,0326981	0,7283914	0,1000243	0,0000321	0,0117015	0,4982423	0,9652972	0,0887489	0,3430663	0,9994055	0,9929544	0,0934607	0,0209231	0,0063295	0,7767164	0,7400329	0,0122682	0,0241714	0,2081431	0,0130056	0,0839602	0,3691126	0,1298458	0,0297609	0,0567663
300	0,0454099	1,0000000	0,0910690	0,0451200	1,0000000	0,9528280	0,0002628	1,0000000	0,0044221	0,0472324	0,9764040	0,5857936	0,0655454	0,0040182	0,7166944	0,4154245	0,2312019	0,9990822	0,2009107	0,1209664	0,8221068	0,1741681	0,0125305	0,3626776	0,9998677	0,6634807	0,5047563	0,8058005	0,1957977	0,1542998	0,7099799	0,8089675	0,0116313	0,0168199	0,0234254	0,0826585	0,6570463	0,0426893	0,7932320	0,0319965	0,7296360	0,0991357	0,0000319	0,0115226	0,4987519	0,9656887	0,0876134	0,3407048	0,9995409	0,9930589	0,0869814	0,0209224	0,0063162	0,7790740	0,7400335	0,0122682	0,0238144	0,1791718	0,0130054	0,0838197	0,3691126	0,1298458	0,0297609	0,0566129
320	0,0452875	1,0000000	0,0910689	0,0451200	1,0000000	0,9536814	0,0002441	1,0000000	0,0043046	0,0472324	0,9767472	0,5932746	0,0655454	0,0040182	0,7164790	0,4156863	0,2312436	0,9990773	0,2009391	0,1209664	0,8227976	0,1906168	0,0125233	0,3626600	0,9998676	0,6691086	0,5252187	0,8054320	0,2040827	0,1599216	0,7194898	0,8090108	0,0115573	0,0167983	0,0234254	0,0826585	0,6575730	0,0418487	0,7932404	0,0315121	0,7305808	0,0985018	0,0000317	0,0114024	0,4990923	0,9659780	0,0867597	0,3394304	0,9996327	0,9931335	0,0821442	0,0209220	0,0063075	0,7807891	0,7400338	0,0122682	0,0235677	0,1562318	0,0130053	0,0837358	0,3691126	0,1298457	0,0297609	0,0565083
340	0,0452090	1,0000000	0,0910688	0,0451200	1,0000000	0,9542949	0,0002328	1,0000000	0,0042248	0,0472324	0,9769845	0,5986679	0,0655454	0,0040182	0,7163406	0,4158497	0,2312389	0,9990733	0,2009652	0,1209664	0,8232713	0,2056972	0,0125187	0,3626465	0,9998676	0,6736155	0,5406233	0,8051737	0,2108278	0,1646706	0,7257122	0,8090370	0,0115055	0,0167849	0,0234254	0,0826585	0,6579276	0,0412805	0,7932465	0,0311770	0,7312914	0,0980497	0,0000316	0,0113215	0,4993196	0,9661906	0,0861223	0,3387479	0,9996949	0,9931870	0,0785330	0,0209217	0,0063019	0,7820369	0,7400339	0,0122682	0,0233977	0,1384041	0,0130052	0,0836860	0,3691126	0,1298457	0,0297609	0,0564373
360	0,0451586	1,0000000	0,0910687	0,0451200	1,0000000	0,9547362	0,0002259	1,0000000	0,0041706	0,0472324	0,9771496	0,6025410	0,0655454	0,0040182	0,7162552	0,4159522	0,2312162	0,9990705	0,2009867	0,1209664	0,8235953	0,2190791	0,0125156	0,3626362	0,9998675	0,6771792	0,5521450	0,8049946	0,2162350	0,1685879	0,7297987	0,8090529	0,0114691	0,0167765	0,0234254	0,0826585	0,6581664	0,0408986	0,7932509	0,0309448	0,7318219	0,0977273	0,0000315	0,0112673	0,4994714	0,9663461	0,0856494	0,3383834	0,9997370	0,9932254	0,0758370	0,0209215	0,0062983	0,7829448	0,7400339	0,0122682	0,0232808	0,1247623	0,0130052	0,0836565	0,3691126	0,1298457	0,0297609	0,0563890
380	0,0451263	1,0000000	0,0910687	0,0451200	1,0000000	0,9550538	0,0002217	1,0000000	0,0041339	0,0472324	0,9772651	0,6053153	0,0655454	0,0040182	0,7162052	0,4160171	0,2311901	0,9990686	0,2010035	0,1209664	0,8238164	0,2306424	0,0125135	0,3626283	0,9998675	0,6799713	0,5607282	0,8048720	0,2205161	0,1717588	0,7324989	0,8090626	0,0114436	0,0167713	0,0234254	0,0826585	0,6583272	0,0406433	0,7932541	0,0307838	0,7322154	0,0974973	0,0000315	0,0112308	0,4995727	0,9664595	0,0853002	0,3381884	0,9997656	0,9932529	0,0738245	0,0209213	0,0062959	0,7836052	0,7400339	0,0122682	0,0232005	0,1144569	0,0130052	0,0836391	0,3691126	0,1298457	0,0297609	0,0563562
400	0,0451056	1,0000000	0,0910686	0,0451200	1,0000000	0,9552824	0,0002191	1,0000000	0,0041090	0,0472324	0,9773461	0,6072996	0,0655454	0,0040182	0,7161782	0,4160584	0,2311675	0,9990675	0,2010160	0,1209664	0,8239670	0,2404184	0,0125122	0,3626224	0,9998675	0,6821434	0,5671076	0,8047896	0,2238718	0,1742871	0,7342966	0,8090685	0,0114258	0,0167680	0,0234254	0,0826585	0,6584354	0,0404733	0,7932564	0,0306721	0,7325059	0,0973332	0,0000315	0,0112063	0,4996404	0,9665420	0,0850436	0,3380834	0,9997850	0,9932728	0,0723220	0,0209212	0,0062944	0,7840857	0,7400339	0,0122682	0,0231454	0,1067552	0,0130052	0,0836288	0,3691126	0,1298457	0,0297609	0,0563339
420	0,0450923	1,0000000	0,0910686	0,0451200	1,0000000	0,9554471	0,0002174	1,0000000	0,0040920	0,0472324	0,9774031	0,6087180	0,0655454	0,0040182	0,7161655	0,4160851	0,2311504	0,9990669	0,2010251	0,1209664	0,8240693	0,2485353	0,0125113	0,3626180	0,9998675	0,6838234	0,5718434	0,8047352	0,2264808	0,1762784	0,7355038	0,8090721	0,0114132	0,0167659	0,0234254	0,0826585	0,6585083	0,0403604	0,7932581	0,0305946	0,7327194	0,0972162	0,0000314	0,0111899	0,4996857	0,9666018	0,0848557	0,3380262	0,9997982	0,9932870	0,0712004	0,0209211	0,0062934	0,7844352	0,7400339	0,0122682	0,0231075	0,1010515	0,0130052	0,0836228	0,3691126	0,1298457	0,0297609	0,0563188
440	0,0450838	1,0000000	0,0910685	0,0451200	1,0000000	0,9555657	0,0002163	1,0000000	0,0040805	0,0472324	0,9774432	0,6097321	0,0655454	0,0040182	0,7161613	0,4161024	0,2311387	0,9990666	0,2010315	0,1209664	0,8241388	0,2551736	0,0125107	0,3626146	0,9998675	0,6851167	0,5753573	0,8047003	0,2284954	0,1778312	0,7363219	0,8090744	0,0114045	0,0167646	0,0234254	0,0826585	0,6585574	0,0402857	0,7932593	0,0305407	0,7328757	0,0971328	0,0000314	0,0111788	0,4997158	0,9666451	0,0847186	0,3379946	0,9998071	0,9932973	0,0703631	0,0209211	0,0062928	0,7846896	0,7400339	0,0122682	0,0230815	0,0968600	0,0130052	0,0836192	0,3691126	0,1298457	0,0297609	0,0563084
460	0,0450783	1,0000000	0,0910685	0,0451200	1,0000000	0,9556512	0,0002157	1,0000000	0,0040727	0,0472324	0,9774716	0,6104577	0,0655454	0,0040182	0,7161618	0,4161137	0,2311313	0,9990665	0,2010360	0,1209664	0,8241859	0,2605338	0,0125103	0,3626122	0,9998675	0,6861081	0,5779646	0,8046787	0,2300424	0,1790322	0,7368812	0,8090758	0,0113983	0,0167637	0,0234254	0,0826585	0,6585905	0,0402363	0,7932602	0,0305034	0,7329900	0,0970733	0,0000314	0,0111714	0,4997360	0,9666765	0,0846189	0,3379768	0,9998132	0,9933047	0,0697380	0,0209211	0,0062924	0,7848746	0,7400339	0,0122682	0,0230636	0,0938003	0,0130052	0,0836171	0,3691126	0,1298457	0,0297609	0,0563014
480	0,0450748	1,0000000	0,0910685	0,0451200	1,0000000	0,9557128	0,0002152	1,0000000	0,0040674	0,0472324	0,9774916	0,6109775	0,0655454	0,0040182	0,7161645	0,4161212	0,2311270	0,9990665	0,2010390	0,1209664	0,8242178	0,2648152	0,0125100	0,3626103	0,9998675	0,6868652	0,5798996	0,8046659	0,2312245	0,1799547	0,7372671	0,8090767	0,0113940	0,0167632	0,0234254	0,0826585	0,6586127	0,0402037	0,7932608	0,0304775	0,7330732	0,0970308	0,0000314	0,0111664	0,4997495	0,9666992	0,0845466	0,3379666	0,9998173	0,9933101	0,0692713	0,0209210	0,0062921	0,7850092	0,7400339	0,0122682	0,0230513	0,0915798	0,0130052	0,0836158	0,3691126	0,1298457	0,0297609	0,0562965
500	0,0450725	1,0000000	0,0910685	0,0451200	1,0000000	0,9557573	0,0002149	1,0000000	0,0040638	0,0472324	0,9775057	0,6113503	0,0655454	0,0040182	0,7161681	0,4161263	0,2311248	0,9990665	0,2010410	0,1209664	0,8242394	0,2682033	0,0125099	0,3626090	0,9998675	0,6874414	0,5813361	0,8046590	0,2321242	0,1806591	0,7375355	0,8090772	0,0113910	0,0167629	0,0234254	0,0826585	0,6586277	0,0401822	0,7932613	0,0304596	0,7331338	0,0970005	0,0000314	0,0111631	0,4997585	0,9667156	0,0844942	0,3379606	0,9998201	0,9933139	0,0689230	0,0209210	0,0062919	0,7851071	0,7400339	0,0122682	0,0230428	0,0899767	0,0130052	0,0836151	0,3691126	0,1298457	0,0297609	0,0562932
520	0,0450711	1,0000000	0,0910684	0,0451200	1,0000000	0,9557893	0,0002148	1,0000000	0,0040613	0,0472324	0,9775158	0,6116182	0,0655454	0,0040182	0,7161717	0,4161296	0,2311239	0,9990665	0,2010424	0,1209664	0,8242540	0,2708630	0,0125097	0,3626080	0,9998674	0,6878786	0,5824030	0,8046558	0,2328064	0,1811945	0,7377236	0,8090776	0,0113888	0,0167626	0,0234254	0,0826585	0,6586378	0,0401680	0,7932616	0,0304471	0,7331778	0,0969789	0,0000314	0,0111608	0,4997645	0,9667274	0,0844563	0,3379570	0,9998220	0,9933167	0,0686629	0,0209210	0,0062918	0,7851783	0,7400339	0,0122682	0,0230370	0,0888244	0,0130052	0,0836146	0,3691126	0,1298457	0,0297609	0,0562910
540	0,0450702	1,0000000	0,0910684	0,0451200	1,0000000	0,9558124	0,0002146	1,0000000	0,0040597	0,0472324	0,9775228	0,6118110	0,0655454	0,0040182	0,7161750	0,4161319	0,2311236	0,9990666	0,2010433	0,1209664	0,8242639	0,2729363	0,0125097	0,3626073	0,9998674	0,6882094	0,5831956	0,8046549	0,2333221	0,1815997	0,7378564	0,8090778	0,0113873	0,0167625	0,0234254	0,0826585	0,6586446	0,0401587	0,7932619	0,0304385	0,7332096	0,0969635	0,0000314	0,0111593	0,4997685	0,9667360	0,0844290	0,3379548	0,9998233	0,9933187	0,0684688	0,0209210	0,0062918	0,7852302	0,7400339	0,0122682	0,0230330	0,0879995	0,0130052	0,0836144	0,3691126	0,1298457	0,0297609	0,0562894
560	0,0450696	1,0000000	0,0910684	0,0451200	1,0000000	0,9558291	0,0002145	1,0000000	0,0040585	0,0472324	0,9775279	0,6119501	0,0655454	0,0040182	0,7161777	0,4161334	0,2311237	0,9990666	0,2010439	0,1209664	0,8242705	0,2745426	0,0125096	0,3626067	0,9998674	0,6884590	0,5837846	0,8046552	0,2337109	0,1819054	0,7379507	0,8090779	0,0113863	0,0167624	0,0234254	0,0826585	0,6586492	0,0401526	0,7932620	0,0304326	0,7332328	0,0969526	0,0000314	0,0111583	0,4997712	0,9667421	0,0844094	0,3379535	0,9998241	0,9933201	0,0683239	0,0209210	0,0062917	0,7852679	0,7400339	0,0122682	0,0230302	0,0874112	0,0130052	0,0836142	0,3691126	0,1298457	0,0297609	0,0562883
580	0,1407324	1,0000000	0,0910684	0,0451200	1,0000000	0,9558409	0,0065750	1,0000000	0,0042798	0,0472324	0,9311265	0,5820089	0,0655454	0,0040182	0,8220881	0,4153587	0,3880202	0,9988278	0,4502485	0,1209664	0,7395662	0,2529866	0,0160705	0,3626063	0,9998674	0,6915398	0,5878890	0,8056945	0,3989932	0,1818313	0,7365441	0,7108451	0,0113856	0,0167624	0,0234254	0,0272408	0,4597629	0,0404552	0,7932622	0,0304322	0,7332495	0,0969447	0,0000314	0,0111576	0,3543659	0,9667466	0,0844751	0,1668779	0,9764039	0,9664526	0,0682157	0,0209210	0,0062917	0,5715565	0,2958288	0,0122682	0,0230293	0,0871301	0,0130052	0,0542160	0,2120173	0,1298457	0,0297609	0,0562880
600	0,2020922	1,0000000	0,0910684	0,0451200	1,0000000	0,9558483	0,0103593	1,0000000	0,0044319	0,0472324	0,9074688	0,5618493	0,0655454	0,0040182	0,8786020	0,4067555	0,4626853	0,9973429	0,5988063	0,1209664	0,6832532	0,2524741	0,0184231	0,3626060	0,9998674	0,7018829	0,5902787	0,8102730	0,4396152	0,1803072	0,7301068	0,6524314	0,0113851	0,0167624	0,0234254	0,0123827	0,3258446	0,0418591	0,7932623	0,0304470	0,7332616	0,0969391	0,0000314	0,0111572	0,2572625	0,9667498	0,0848557	0,0906812	0,9605746	0,9508016	0,0681360	0,0209210	0,0062917	0,4160779	0,1258488	0,0122682	0,0230326	0,0875104	0,0130052	0,0373978	0,1365811	0,1298457	0,0297609	0,0562894
620	0,2414495	1,0000000	0,0910684	0,0451200	1,0000000	0,9558519	0,0126836	1,0000000	0,0045380	0,0472324	0,8940406	0,5458162	0,0655454	0,0040182	0,9024264	0,3745087	0,4870281	0,9936690	0,6572851	0,1209664	0,6456401	0,2670317	0,0199774	0,3626058	0,9998674	0,7155015	0,5906514	0,8177374	0,4288806	0,1756056	0,7199649	0,6176960	0,0113847	0,0167626	0,0234254	0,0083991	0,2356720	0,0442036	0,7932623	0,0304774	0,7332703	0,0969352	0,0000314	0,0111569	0,1924157	0,9667521	0,0855545	0,0620295	0,9498758	0,9416847	0,0680849	0,0209210	0,0062921	0,3029646	0,0608040	0,0122682	0,0230399	0,0885744	0,0130052	0,0278437	0,1003570	0,1298457	0,0297609	0,0562925
640	0,2666941	1,0000000	0,0910684	0,0451200	1,0000000	0,9558525	0,0141608	1,0000000	0,0046134	0,0472324	0,8854812	0,5256749	0,0655454	0,0040182	0,9111599	0,3232783	0,4868938	0,9880141	0,6545215	0,1209664	0,6199665	0,2869037	0,0210042	0,3626057	0,9998674	0,7317045	0,5895406	0,8262092	0,4070301	0,1652170	0,7088940	0,5970408	0,0113845	0,0167630	0,0234254	0,0073310	0,1749551	0,0469710	0,7932624	0,0305218	0,7332764	0,0969325	0,0000314	0,0111568	0,1491102	0,9667537	0,0864567	0,0576181	0,9426446	0,9363740	0,0680738	0,0209210	0,0062930	0,2206729	0,0359139	0,0122682	0,0230498	0,0901860	0,0130052	0,0224876	0,0829627	0,1298457	0,0297609	0,0562966
660	0,2828863	1,0000000	0,0910684	0,0451200	1,0000000	0,9558504	0,0151337	1,0000000	0,0046676	0,0472324	0,8794567	0,4922591	0,0655454	0,0040182	0,9184068	0,2736383	0,4777134	0,9819361	0,6272213	0,1209664	0,6014757	0,3043953	0,0216827	0,3626056	0,9998674	0,7524234	0,5873514	0,8341923	0,3856529	0,1503270	0,6986316	0,5847583	0,0113843	0,0167636	0,0234254	0,0070447	0,1340719	0,0497323	0,7932624	0,0305776	0,7332806	0,0969307	0,0000314	0,0111568	0,1201903	0,9667547	0,0874404	0,0647060	0,9377572	0,9332805	0,0681150	0,0209210	0,0062946	0,1608046	0,0263894	0,0122682	0,0230607	0,0921750	0,0130052	0,0195464	0,0746103	0,1298457	0,0297609	0,0563011
680	0,2932724	1,0000000	0,0910684	0,0451200	1,0000000	0,9558449	0,0157979	1,0000000	0,0047072	0,0472324	0,8749145	0,4413167	0,0655454	0,0040182	0,9297204	0,2345324	0,4671762	0,9770173	0,5985353	0,1209664	0,5869377	0,3148144	0,0221309	0,3626055	0,9998674	0,7780232	0,5837542	0,8411156	0,3656466	0,1355222	0,6894757	0,5774545	0,0113842	0,0167644	0,0234254	0,0069679	0,1065436	0,0522344	0,7932624	0,0306409	0,7332833	0,0969295	0,0000314	0,0111568	0,1008773	0,9667554	0,0884131	0,0761924	0,9344538	0,9314785	0,0682117	0,0209210	0,0062967	0,1172495	0,0227448	0,0122682	0,0230714	0,0943643	0,0130052	0,0179806	0,0706002	0,1298457	0,0297609	0,0563055
700	0,2999342	1,0000000	0,0910684	0,0451200	1,0000000	0,9558340	0,0162669	1,0000000	0,0047366	0,0472324	0,8713475	0,3780871	0,0655454	0,0040182	0,9440705	0,2066651	0,4584321	0,9739010	0,5777680	0,1209664	0,5742898	0,3152904	0,0224271	0,3626054	0,9998674	0,8057956	0,5776713	0,8470777	0,3447636	0,1240215	0,6807125	0,5731114	0,0113841	0,0167655	0,0234254	0,0069473	0,0880077	0,0543689	0,7932624	0,0307067	0,7332848	0,0969288	0,0000314	0,0111569	0,0879798	0,9667557	0,0893162	0,0883439	0,9322209	0,9304286	0,0683566	0,0209210	0,0062991	0,0855627	0,0213501	0,0122682	0,0230812	0,0965917	0,0130052	0,0171865	0,0686753	0,1298457	0,0297609	0,0563095
720	0,3042072	1,0000000	0,0910684	0,0451200	1,0000000	0,9558139	0,0166086	1,0000000	0,0047586	0,0472324	0,8684847	0,3134708	0,0655454	0,0040182	0,9581157	0,1882927	0,4522909	0,9723913	0,5663219	0,1209664	0,5624217	0,3040519	0,0226227	0,3626054	0,9998674	0,8313908	0,5674046	0,8523681	0,3208538	0,1163785	0,6710686	0,5705287	0,0113840	0,0167666	0,0234254	0,0069418	0,0755267	0,0561191	0,7932624	0,0307707	0,7332852	0,0969285	0,0000314	0,0111569	0,0793666	0,9667556	0,0901197	0,0994248	0,9307114	0,9298165	0,0685356	0,0209210	0,0063016	0,0625102	0,0208164	0,0122682	0,0230899	0,0987282	0,0130052	0,0168163	0,0677517	0,1298457	0,0297609	0,0563131
740	0,3069479	1,0000000	0,0910684	0,0451200	1,0000000	0,9557790	0,0168641	1,0000000	0,0047753	0,0472324	0,8661622	0,2558244	0,0655454	0,0040182	0,9696741	0,1770809	0,4485119	0,9719539	0,5621065	0,1209664	0,5510222	0,2808010	0,0227520	0,3626054	0,9998674	0,8514401	0,5507647	0,8571683	0,2933910	0,1117631	0,6587425	0,5689930	0,0113840	0,0167678	0,0234254	0,0069403	0,0671227	0,0575168	0,7932624	0,0308294	0,7332842	0,0969283	0,0000314	0,0111570	0,0736147	0,9667551	0,0908130	0,1088104	0,9296906	0,9294592	0,0687331	0,0209210	0,0063040	0,0457393	0,0206122	0,0122682	0,0230973	0,1006872	0,0130052	0,0166719	0,0673088	0,1298457	0,0297609	0,0563161
760	0,3087059	1,0000000	0,0910684	0,0451200	1,0000000	0,9557194	0,0170595	1,0000000	0,0047882	0,0472324	0,8642682	0,2081488	0,0655454	0,0040182	0,9782514	0,1707133	0,4464968	0,9720782	0,5621534	0,1209664	0,5403362	0,2474199	0,0228374	0,3626054	0,9998674	0,8648020	0,5253763	0,8615052	0,2636153	0,1091281	0,6409205	0,5680798	0,0113839	0,0167688	0,0234254	0,0069399	0,0614640	0,0586139	0,7932624	0,0308812	0,7332815	0,0969283	0,0000314	0,0111571	0,0697735	0,9667540	0,0913982	0,1164372	0,9289998	0,9292495	0,0689352	0,0209210	0,0063062	0,0335383	0,0205341	0,0122682	0,0231035	0,1024222	0,0130052	0,0166423	0,0670968	0,1298457	0,0297609	0,0563186
