"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
220	0,9579808	0,9223882	0,8998141	0,2382118	0,0044551	0,9703563	1,0462639	0,9436405	0,2572827	0,1271915	0,8175500	0,9421989	0,9361156	1,0156380	0,7144937	0,7959812	0,3458040	0,3928360	0,6191078	0,9436927	0,9101804	0,2628187	0,9310780	0,2061802	0,1457134	0,6392161	0,8980437	0,8826768	0,6102437	0,1756678	0,3635987	0,6073004	0,3072335	0,0837632	0,7763084	0,4972859	0,5912598	0,4484145	0,0149955	0,5636969	0,6891772	0,5208742	0,7657817	0,5159885	0,5894161	0,6605597	0,0469318	0,0328107	0,7773658	0,8037397	0,3174901	0,2904136	0,0490804	0,0645896	0,0675064	0,6879840	0,0149883	0,1174443	0,6234143	0,3143628	0,0053750	0,9656243	0,0231455	0,0310833
240	0,9163789	0,9860406	0,8319771	0,2388347	0,0094165	0,9873169	0,9641082	0,9552704	0,2342407	0,1348734	0,7898509	0,8494016	0,9514202	0,9608005	0,7222175	0,7701913	0,3048874	0,4333334	0,6562579	0,9870582	0,8914195	0,2501987	0,9380924	0,1962071	0,1650395	0,5933736	0,9326339	0,9152915	0,5976160	0,1723012	0,3300456	0,6058786	0,3595682	0,0696724	0,6629503	0,5076950	0,5912708	0,4140183	0,0103174	0,5320387	0,6643560	0,5323719	0,7917133	0,4485996	0,5581883	0,6003577	0,0561801	0,0265401	0,7699449	0,7903940	0,2466528	0,2400779	0,0396793	0,0697586	0,0591267	0,7527227	0,0116674	0,1265762	0,6594291	0,3287847	0,0044099	0,9405997	0,0223831	0,0308927
260	0,9378490	0,9255917	0,8202146	0,2427918	0,0096741	1,0439370	1,0237784	1,0538838	0,2565217	0,1337498	0,8307599	0,9010753	0,9140400	0,9767082	0,7174165	0,7249136	0,2942954	0,4415433	0,6835767	1,0580922	0,8833015	0,2445303	0,9640992	0,2011311	0,2232244	0,5968778	0,9184891	0,8622690	0,5539640	0,1885127	0,3363078	0,6179088	0,2933479	0,0802512	0,5946331	0,4725043	0,5619213	0,4438811	0,0155376	0,4566709	0,6763509	0,5251884	0,8271426	0,4584557	0,6155021	0,5674110	0,0567040	0,0318786	0,8621310	0,7681530	0,2069346	0,2226237	0,0470269	0,0912864	0,0650510	0,7302394	0,0109457	0,0883689	0,6242621	0,3135433	0,0072224	0,9926354	0,0147064	0,0384962
280	0,9023969	0,9374708	0,7660034	0,2340785	0,0105066	1,0749018	1,0031740	1,0281142	0,2612321	0,1637381	0,8746648	0,9198419	0,8333323	0,9823714	0,7091927	0,8477701	0,3276652	0,4532367	0,6571550	1,0321417	0,9014130	0,2320482	0,9654692	0,1873358	0,1882587	0,6139711	0,8953379	0,7614296	0,5962172	0,1952378	0,3340562	0,6042628	0,2703147	0,0708921	0,5538653	0,5348816	0,5625339	0,5104231	0,0095361	0,4600694	0,6912050	0,5287478	0,8568483	0,4787175	0,5541696	0,5545140	0,0650406	0,0169265	0,7920497	0,7788478	0,1951796	0,2427520	0,0400688	0,0740786	0,0569392	0,7279993	0,0117428	0,0748420	0,6039633	0,2517808	0,0066080	1,0254186	0,0201483	0,0391350
300	0,9740208	0,9441479	0,8329776	0,2482452	0,0117934	1,0081895	1,0013961	0,9618798	0,2834981	0,1723001	0,7797037	0,9185804	0,8151383	1,0008115	0,7061826	0,7846780	0,3642898	0,4301525	0,5831312	1,0448031	0,9563687	0,2124685	0,9668386	0,1805449	0,1980331	0,6117638	0,9154248	0,7801206	0,5739464	0,1928030	0,3240841	0,6183841	0,2843667	0,0670825	0,5307646	0,5349132	0,6092143	0,4937089	0,0285780	0,4427913	0,6959432	0,5204387	0,7976729	0,4865068	0,6145092	0,5773842	0,0744496	0,0228169	0,7326058	0,7428661	0,1527991	0,2661012	0,0489178	0,0648140	0,0408742	0,7735462	0,0147555	0,0518177	0,5820333	0,2489266	0,0082859	0,9817322	0,0124003	0,0524669
320	0,9813957	1,0134473	0,8356841	0,2640900	0,0139296	0,9848811	1,0246334	0,9135724	0,3034571	0,1247980	0,8066446	0,9567520	0,9208032	1,0318865	0,6933828	0,7726634	0,3290712	0,4498381	0,6346763	1,0501132	0,9331928	0,2082429	0,9836554	0,1652039	0,2244747	0,5949140	0,9602856	0,7255491	0,6034370	0,1516076	0,3213067	0,5956047	0,3162550	0,0833130	0,5096203	0,5884399	0,5976857	0,4531405	0,0191167	0,4641927	0,7206609	0,5374810	0,7551779	0,5029957	0,5835947	0,5922505	0,0551167	0,0278454	0,8452396	0,7810510	0,1427472	0,2685948	0,0556204	0,0569233	0,0460061	0,7893444	0,0162386	0,0522619	0,5670314	0,2669766	0,0050863	0,9902934	0,0121970	0,0532485
340	1,0494304	0,9560563	0,8577649	0,2708489	0,0112928	0,9744442	1,0486211	0,9447188	0,3064772	0,1403215	0,8080305	0,9910196	0,9270765	1,1205018	0,7692431	0,8047570	0,2831539	0,4299341	0,6440148	1,0569626	0,9387967	0,2071216	0,9480694	0,1702713	0,2200914	0,5857329	0,9274619	0,7503623	0,5778987	0,1772676	0,3528090	0,5816242	0,3194723	0,0847152	0,5128108	0,5628311	0,5224433	0,4949251	0,0081115	0,5097157	0,7242675	0,5593729	0,7193233	0,5259290	0,6182195	0,6800339	0,0505712	0,0278322	0,9073420	0,7886133	0,1094429	0,2574973	0,0568875	0,0621963	0,0514070	0,7367326	0,0065874	0,0677527	0,5988252	0,2711470	0,0085190	1,0108445	0,0178709	0,0423803
360	1,1751320	1,0468513	0,9229031	0,3056195	0,0088197	1,0078148	1,0532096	0,9670971	0,3065143	0,1368920	0,7792856	0,9673202	0,9491118	1,0241870	0,7987895	0,7382876	0,2272296	0,4185732	0,6361453	1,0859189	0,9087953	0,2625183	0,9357787	0,1869986	0,2007121	0,6106291	0,9906973	0,6993209	0,5230935	0,1813115	0,4032719	0,6824325	0,2976366	0,1036378	0,5095974	0,5769845	0,5613567	0,4430618	0,0129676	0,4500913	0,6820546	0,5712067	0,7108155	0,5317929	0,7072467	0,7010518	0,0365498	0,0163115	0,7898432	0,7359068	0,1126091	0,2883509	0,0508502	0,0601951	0,0345304	0,6631535	0,0106234	0,0859218	0,6141327	0,3129240	0,0116201	1,0171961	0,0132973	0,0316400
380	1,1375460	1,0261172	0,9291210	0,3148299	0,0070785	1,0262813	0,9830451	0,9047284	0,3023872	0,1231646	0,7765246	0,9825229	0,9271722	0,9640126	0,8461067	0,7534361	0,3325720	0,4524457	0,6826310	1,0537320	0,9124240	0,2928857	0,9627907	0,2139512	0,1890426	0,6212595	0,9110480	0,7766058	0,5835724	0,1512403	0,3679987	0,7600019	0,3055339	0,0895528	0,5644889	0,5219716	0,5030799	0,4101365	0,0153033	0,4577203	0,6699488	0,5522242	0,7119521	0,5661639	0,7913631	0,6797999	0,0504915	0,0360886	0,7684118	0,7052726	0,1001753	0,3061906	0,0446020	0,0688570	0,0259282	0,7288225	0,0092265	0,0921164	0,5572574	0,2995991	0,0107153	1,0501789	0,0240765	0,0127618
400	1,0593247	0,9956182	0,9451259	0,3134652	0,0053770	1,0465409	0,9863306	0,9495621	0,2850424	0,1078710	0,7961094	1,0134490	0,9819997	1,0060386	0,8306052	0,7096006	0,4015081	0,4154609	0,7153113	1,0707656	0,8960983	0,3215142	0,9664291	0,2165315	0,1874974	0,6304915	0,8662594	0,8151046	0,5761306	0,1602600	0,3568934	0,6553650	0,2757974	0,0883719	0,5658254	0,4950293	0,4960198	0,4659851	0,0264035	0,4465277	0,6441672	0,5681709	0,7485451	0,5350547	0,7324499	0,6544389	0,0677977	0,0491856	0,7809240	0,7242545	0,1086088	0,2940093	0,0520961	0,0701246	0,0144295	0,8474606	0,0086090	0,0759583	0,6087738	0,3417449	0,0030605	1,0695902	0,0252604	0,0063672
420	0,9745399	1,0130633	0,9846575	0,3141222	0,0079745	1,0707239	0,9539019	0,9756195	0,2956696	0,1001224	0,8502624	1,0087502	0,9317912	1,0570914	0,8367312	0,8017435	0,3426567	0,3934163	0,6729601	1,1119444	0,8929063	0,3125518	0,9312256	0,2006023	0,1907527	0,6411103	0,8977911	0,7408516	0,5880383	0,1525297	0,3650604	0,6631437	0,2657570	0,0966139	0,4525782	0,4775697	0,5378066	0,4919754	0,0344260	0,5126727	0,6556891	0,6060640	0,7429007	0,5494996	0,7612368	0,6626369	0,0670550	0,0549590	0,8366168	0,7598793	0,0971847	0,2947815	0,0335037	0,0610637	0,0208641	0,8186356	0,0082667	0,0614027	0,6029008	0,3791116	0,0042974	0,9908651	0,0326699	0,0097372
440	0,9072971	1,0086546	0,9604339	0,3154378	0,0113833	1,0391425	0,9692280	0,9000912	0,2604374	0,1200281	0,8127074	0,9139344	0,8758085	0,9878105	0,8522799	0,8198914	0,3116503	0,3510600	0,6729877	1,1114865	0,8645110	0,2556814	0,9680421	0,2019862	0,1837074	0,6462409	0,8795803	0,8202346	0,6298108	0,1401810	0,4010769	0,6809900	0,3251117	0,0962874	0,4251443	0,4466578	0,5794628	0,4897671	0,0306369	0,5266394	0,6915050	0,5778787	0,7449343	0,4586772	0,7466714	0,6271570	0,0467736	0,0459480	0,8486950	0,7504751	0,0838082	0,3157372	0,0632756	0,0680540	0,0195336	0,7342763	0,0073082	0,0494600	0,6203625	0,4237305	0,0051319	0,9748183	0,0237226	0,0191955
460	0,9766775	1,0314368	0,9778735	0,3321239	0,0140940	0,9874564	0,9818369	0,9726370	0,2577702	0,1342989	0,8419927	0,9253076	0,9114374	1,0267601	0,7746198	0,8019739	0,2542624	0,4239928	0,7189272	1,0773718	0,8967398	0,2425716	1,0038810	0,1839249	0,1902773	0,6780968	0,9171080	0,8125934	0,6343370	0,1247790	0,3640318	0,6641158	0,2840306	0,0832569	0,4695948	0,4482150	0,5710085	0,5074050	0,0375850	0,4809559	0,6703947	0,5411576	0,8193873	0,4668016	0,6191284	0,6717729	0,0597055	0,0479155	0,9470494	0,6829854	0,0943757	0,2802256	0,0757825	0,0834977	0,0221945	0,7825029	0,0076391	0,0474799	0,5856246	0,3967018	0,0027529	0,9929596	0,0213894	0,0315901
480	0,9642570	1,0359216	0,9485022	0,3550489	0,0152690	0,9690010	1,0529430	0,9298360	0,2516874	0,1490214	0,9222280	0,9498241	0,8660796	1,0310912	0,7661037	0,7419425	0,3157273	0,4629452	0,6910258	1,0489035	0,9160127	0,2698405	0,9301032	0,1998931	0,1986400	0,6562376	0,9256643	0,7804690	0,6356736	0,1508345	0,3821088	0,6622082	0,3089578	0,0856883	0,5023649	0,4236712	0,5948178	0,5256640	0,0224727	0,4535411	0,7080946	0,5458327	0,7937365	0,4643286	0,7039847	0,7036484	0,0670877	0,0311407	0,9158786	0,7603364	0,1049403	0,2489858	0,0810620	0,0828437	0,0188414	0,7890273	0,0093336	0,0405068	0,6124784	0,3929138	0,0015853	1,0415591	0,0158193	0,0290383
500	0,9823974	1,0409828	0,9651852	0,3878367	0,0138104	0,9925450	1,0121075	0,9634726	0,2607837	0,1373879	0,9111768	0,9936449	0,8205338	1,0578359	0,8016129	0,8093261	0,3262701	0,4171178	0,6531658	1,1047630	0,9293537	0,2713932	1,0177458	0,1662011	0,2291655	0,6015289	0,8920285	0,7761578	0,5479305	0,1480952	0,3650375	0,7051577	0,3210005	0,0708106	0,5557401	0,4229565	0,6136726	0,4856445	0,0052551	0,4601453	0,7045905	0,5768012	0,7465879	0,3896557	0,5895531	0,7043333	0,0622002	0,0416549	0,7824044	0,6914164	0,1016774	0,2512519	0,0684913	0,0974574	0,0222349	0,6936494	0,0188260	0,0653739	0,6253408	0,3525716	0,0000000	1,0309276	0,0110727	0,0266609
520	0,9540685	1,0682361	0,9347040	0,4000278	0,0108785	1,0183525	0,9605201	1,0231070	0,2548207	0,1755421	0,8518633	1,0030230	0,7986894	1,0711790	0,7850540	0,8163308	0,3655678	0,4144412	0,6795117	1,1109427	1,0346468	0,2334449	0,9966042	0,2034134	0,2553091	0,6162669	0,8752883	0,8368418	0,5204067	0,1354160	0,3459785	0,6964209	0,3137712	0,0826267	0,5637230	0,4395927	0,5647682	0,5077623	0,0054766	0,4842582	0,6375792	0,5604639	0,6906216	0,4211890	0,6246302	0,7093586	0,0588531	0,0457379	0,8915025	0,7882138	0,0802693	0,2558258	0,0742725	0,0763804	0,0274230	0,7671095	0,0082007	0,0673380	0,6004344	0,3594466	0,0040029	1,0112552	0,0122272	0,0258474
540	0,9258792	1,1223323	1,0267698	0,4036736	0,0057918	0,9721309	0,9649156	0,9988991	0,2727261	0,1585914	0,9043247	1,0355937	0,8470764	1,0637157	0,7717846	0,8173190	0,2680678	0,4132157	0,6339052	1,1107558	1,0964292	0,2690653	0,9291396	0,1992024	0,2433361	0,6359870	0,9116225	0,9032475	0,5494322	0,1334294	0,3939486	0,6863467	0,3002812	0,1131307	0,5569716	0,4663452	0,5578601	0,5211799	0,0225536	0,4840350	0,6236362	0,5678724	0,7967129	0,4451745	0,6355892	0,7301698	0,0384871	0,0288556	0,9842431	0,8415119	0,1021087	0,2611941	0,0781278	0,0996729	0,0337231	0,8198037	0,0087153	0,0778416	0,5721434	0,3858404	0,0020668	1,0250845	0,0139882	0,0247999
560	0,8936682	1,0596738	1,0466687	0,3977674	0,0180214	0,9636020	0,9389679	1,0089547	0,2907845	0,1521862	0,8859592	1,0117715	0,8739273	1,1135042	0,8147519	0,7453638	0,2999132	0,4364814	0,6634604	1,1219002	1,0444481	0,2236192	0,9112741	0,2130433	0,2545210	0,5846763	0,9150357	0,9152658	0,5788688	0,1238439	0,4019829	0,6300882	0,3063593	0,1021682	0,5395959	0,5240406	0,5613843	0,5137684	0,0295191	0,5311586	0,6306700	0,5694997	0,7909749	0,4426042	0,5444483	0,6737462	0,0421114	0,0438110	0,8787744	0,8247624	0,0906563	0,2129749	0,0800494	0,1104592	0,0284697	0,8842941	0,0075415	0,0903964	0,6379435	0,4059776	0,0019110	0,9851091	0,0133443	0,0265708
580	0,8976472	0,9692802	1,0189021	0,4190941	0,0148619	0,9713081	0,9098325	1,0621614	0,3189557	0,2042599	0,9025924	1,0155329	0,9674578	1,1203337	0,8406005	0,7387075	0,3510601	0,4286929	0,6036234	1,0260813	1,0288057	0,2192316	0,9268087	0,2025735	0,2508850	0,5440202	0,9135049	0,9359319	0,6020570	0,1804345	0,3785570	0,6767205	0,2647642	0,1111748	0,5211737	0,4881971	0,5651956	0,5344819	0,0174868	0,5010893	0,6382685	0,5408342	0,7439912	0,4861494	0,5201866	0,6103404	0,0476794	0,0251907	0,8126919	0,6583584	0,0957377	0,2027839	0,0759424	0,1195864	0,0265146	0,6729189	0,0014584	0,0821869	0,6572617	0,3430553	0,0024210	0,9913879	0,0133727	0,0223513
600	0,9442662	0,9934161	0,9266714	0,4273865	0,0192460	1,0197175	0,9845356	1,0775812	0,3193879	0,1683463	0,8575553	0,9301425	0,9475441	1,1074151	0,8594744	0,7328334	0,3021480	0,4274829	0,6427779	1,0363941	0,9427757	0,2100236	0,8923133	0,1941086	0,2244179	0,5070006	0,8981984	0,8586113	0,6213877	0,2686281	0,3216689	0,7257725	0,2560164	0,0925343	0,5258807	0,5148539	0,6230604	0,5538594	0,0266851	0,5112021	0,6507948	0,4851556	0,5419895	0,5034570	0,3880597	0,5737596	0,0721327	0,0259550	0,7688135	0,5417114	0,1245220	0,1693263	0,0707126	0,1068248	0,0179481	0,7322748	0,0032293	0,0816928	0,6532154	0,2811022	0,0054348	0,9675585	0,0068352	0,0227071
620	0,9837898	1,0009878	0,9829899	0,4347640	0,0149062	0,9508666	0,9106584	1,0916593	0,3016415	0,1593264	0,8661648	0,9516185	0,8965445	1,0081476	0,9050922	0,6948226	0,3409183	0,4317173	0,6056687	1,0351746	0,9797316	0,2285829	0,8845138	0,2120540	0,2506927	0,5635903	0,9346179	0,9151434	0,6088614	0,3561796	0,3454658	0,6366346	0,3188042	0,0818230	0,5556270	0,5431191	0,6014166	0,5296920	0,0242975	0,5152235	0,6808498	0,4724960	0,4229222	0,5052258	0,3241364	0,5534116	0,0660509	0,0243249	0,7183897	0,4989455	0,1492566	0,1286532	0,0832908	0,0779241	0,0382157	0,7114401	0,0022431	0,0989661	0,6569966	0,2143719	0,0057347	1,0186959	0,0180127	0,0154244
640	1,0086806	0,9992125	0,9808488	0,4495669	0,0099557	0,8927328	0,9457629	0,9098827	0,2896276	0,1278944	0,8234681	0,8349765	0,8167453	0,9641612	0,9049836	0,6556940	0,2680298	0,4119109	0,6571219	1,0416201	1,0354022	0,1864116	0,8926654	0,2194626	0,2222618	0,5927569	0,9964162	0,8388522	0,5749455	0,3616765	0,3085419	0,6202156	0,3038278	0,0736071	0,5581143	0,5260040	0,6116689	0,5567529	0,0214965	0,5270586	0,7038811	0,4746572	0,2891163	0,4841862	0,2402498	0,5901047	0,0621895	0,0343755	0,7026713	0,3340228	0,1341729	0,0890921	0,0758156	0,0783275	0,0419724	0,7984577	0,0002573	0,0995997	0,6666270	0,1754415	0,0046282	0,9520653	0,0153929	0,0298469
660	0,9673143	0,9029550	0,9975209	0,4803494	0,0126590	0,9613904	0,9973075	0,8661474	0,2597244	0,1178016	0,7823065	0,7836761	0,8047792	1,0116610	0,9181973	0,6401462	0,2585810	0,4807356	0,6666458	1,0640060	0,9752628	0,2290321	0,9409829	0,2016194	0,2151799	0,6337985	0,9401057	0,8264475	0,5535101	0,3994558	0,2820777	0,6325672	0,2742460	0,0848271	0,5693236	0,5273343	0,5651916	0,5286154	0,0176855	0,5221366	0,7781745	0,4737804	0,2616110	0,4559704	0,1733574	0,5800620	0,0632202	0,0202237	0,7457711	0,2371229	0,1411470	0,0598118	0,0746581	0,0947666	0,0360510	0,7608547	0,0023000	0,0980392	0,5820810	0,1243021	0,0053863	0,9159677	0,0215977	0,0372920
680	1,0245103	0,9070287	1,0317689	0,5084509	0,0197869	1,0261895	1,0083993	0,9132998	0,3087367	0,1514575	0,7808349	0,7420444	0,8267577	0,9777935	0,9141437	0,6104614	0,3841792	0,5045519	0,6195634	1,0272086	0,9286317	0,2381114	0,8731265	0,1808925	0,2273803	0,6452723	0,9752269	0,8666161	0,5596908	0,3794612	0,2808624	0,7245568	0,2656203	0,0802446	0,6137077	0,5384473	0,5504015	0,4898607	0,0172624	0,5949528	0,7214027	0,4468532	0,2278638	0,4440806	0,1451987	0,5946485	0,0532920	0,0252484	0,7941811	0,2087097	0,1184335	0,0262002	0,0558549	0,0875208	0,0312035	0,7376709	0,0077588	0,0933571	0,6178761	0,0863027	0,0038374	0,8687320	0,0162101	0,0266174
700	1,0145055	0,9500795	1,0446718	0,5087624	0,0196870	1,0272609	0,9659770	0,9240280	0,3376247	0,1301535	0,7440400	0,7719295	0,8000995	0,9653187	0,8898089	0,6170067	0,3604435	0,4782098	0,6263985	1,0153737	0,8126390	0,2188292	0,8257740	0,1816629	0,2240192	0,7011708	0,9688905	0,8095046	0,5308124	0,3454665	0,2712459	0,6592744	0,2428556	0,0738407	0,6509189	0,5520451	0,5075750	0,4040372	0,0200512	0,6223521	0,6366448	0,4798758	0,2351493	0,4762690	0,1123044	0,5940629	0,0548003	0,0168143	0,8024911	0,1632779	0,1354771	0,0084357	0,0778519	0,0657924	0,0388368	0,7889508	0,0141565	0,0769602	0,6257882	0,0767828	0,0016834	0,8414454	0,0197572	0,0389266
720	1,0358992	1,0079995	1,0444531	0,5600934	0,0177151	0,9734421	0,9720404	0,8996921	0,3159039	0,1122216	0,7285194	0,8519533	0,7859567	0,9347448	0,8751160	0,6755847	0,3176429	0,4157364	0,6137766	0,9863603	0,8286486	0,1941118	0,8460675	0,1670767	0,2357250	0,6950376	0,9067748	0,8319306	0,5231511	0,3224602	0,2417796	0,6433169	0,2257474	0,0626222	0,6697913	0,4926730	0,4716670	0,4297526	0,0093724	0,6257169	0,7002894	0,4629595	0,2094133	0,5210598	0,1282915	0,5232698	0,0749977	0,0278928	0,8486017	0,1277433	0,1755107	0,0093462	0,0724623	0,0676197	0,0487248	0,8151475	0,0113723	0,1108731	0,5945534	0,0648615	0,0021221	0,9027120	0,0219408	0,0253590
740	1,0679229	1,0596128	0,9832397	0,5172578	0,0231406	1,0370238	0,9351301	0,8329347	0,2989630	0,1781296	0,7892167	0,8729064	0,8281717	0,9248071	0,9343135	0,7121873	0,2741188	0,4510546	0,6194695	0,9901846	0,8530143	0,2007968	0,8256937	0,1845210	0,2392881	0,7237615	0,8905750	0,7953342	0,5230944	0,3793087	0,2328280	0,6273028	0,2430758	0,0810150	0,7644515	0,4933505	0,4735914	0,4694408	0,0078623	0,6210194	0,6579653	0,4522734	0,1773986	0,4836054	0,0860638	0,5308104	0,0810625	0,0328757	0,8776333	0,0992064	0,2406877	0,0102628	0,0848134	0,0374086	0,0578154	0,8003831	0,0105195	0,1279095	0,5449687	0,0638236	0,0001864	0,9496232	0,0100210	0,0166896
760	1,0343732	1,0371205	0,9718982	0,5249734	0,0294981	0,9799914	0,9097008	0,8790267	0,3036812	0,1757937	0,7913208	0,8694573	0,9148213	1,0056904	0,8652912	0,6451278	0,3014807	0,4226438	0,6534835	0,9908599	0,9284675	0,2170112	0,8288757	0,1583370	0,2212619	0,7432130	0,9478211	0,8306760	0,5066782	0,3749408	0,2267822	0,6152033	0,2400532	0,0824191	0,7501212	0,4568738	0,5348130	0,5216998	0,0072293	0,6175061	0,6719762	0,4293633	0,1397394	0,4910707	0,0878024	0,5562478	0,0853807	0,0359375	0,9296044	0,0768190	0,2350382	0,0112020	0,0785227	0,0495992	0,0631344	0,7957951	0,0068485	0,1602573	0,5938127	0,0418634	0,0027096	0,8836060	0,0066511	0,0284282
780	1,0450790	0,9854273	1,0494671	0,5270283	0,0155370	1,1134302	0,9367328	0,9046005	0,2711658	0,1954001	0,8661904	0,8670833	0,9302976	1,0241679	0,8455052	0,6309305	0,3363178	0,4227453	0,6595241	1,0034663	0,9351529	0,2322325	0,8485424	0,1707370	0,2244605	0,6908060	0,8941250	0,8533231	0,5064703	0,4101434	0,2407215	0,6010859	0,2797190	0,0814525	0,8239552	0,4196468	0,5094098	0,5449550	0,0040245	0,5516550	0,6963235	0,4930436	0,1464528	0,4699894	0,0828118	0,5760378	0,0723263	0,0390259	0,8692903	0,0693873	0,2760389	0,0063919	0,1013692	0,0486563	0,0822423	0,9061955	0,0090656	0,1372149	0,5829652	0,0364243	0,0027108	0,8952860	0,0069355	0,0357913
800	0,9279009	0,9787191	1,0430898	0,4650959	0,0172337	1,0443062	0,9626893	0,9056448	0,2672598	0,1392379	0,8166325	0,8056184	0,9084078	0,9504723	0,8637045	0,6579433	0,3223156	0,4231726	0,6476860	0,9777090	0,9256312	0,2051334	0,9385151	0,1668475	0,2412967	0,7061026	0,9749919	0,8756735	0,5084104	0,4357366	0,2439507	0,6006304	0,2930354	0,0833894	0,8756782	0,3473955	0,5046863	0,4920517	0,0118437	0,5560153	0,7094324	0,5679566	0,1351394	0,4496400	0,0854287	0,5790994	0,0521134	0,0276393	0,8497682	0,0675325	0,2815241	0,0075378	0,0900532	0,0583884	0,0734491	0,8698165	0,0159968	0,1574947	0,5485048	0,0299040	0,0012410	0,9574927	0,0119898	0,0295401
820	0,9210509	0,9948683	0,9856740	0,4901050	0,0112730	0,9564630	0,9670704	0,9195227	0,2417045	0,1669740	0,8258040	0,7860213	0,8451799	0,9066134	0,8450306	0,7199559	0,3723692	0,4234438	0,6764855	1,0055936	0,9482116	0,1752282	0,8850663	0,1816718	0,2534476	0,7490508	0,9799864	0,7953604	0,5038790	0,4204865	0,2433822	0,6334931	0,2763983	0,0701283	0,8904634	0,3259712	0,5447539	0,4821163	0,0160993	0,5506002	0,7870850	0,5946335	0,1193934	0,4584055	0,0838794	0,5672850	0,0635508	0,0298731	0,8765289	0,0495015	0,2788331	0,0110918	0,0551468	0,0545404	0,0581892	0,7634642	0,0225230	0,1299165	0,5168861	0,0350751	0,0043458	0,9664152	0,0169766	0,0167249
840	0,9217670	0,9249750	0,9893003	0,4818982	0,0168301	0,9397716	0,9932398	0,8842888	0,2781446	0,1689973	0,7833630	0,7698895	0,9392548	0,9786955	0,8818351	0,7456930	0,2917081	0,4079941	0,6718717	0,9925065	0,9556291	0,1858475	0,8653494	0,1868270	0,2235389	0,7569814	0,9176389	0,8844924	0,5320576	0,4446030	0,2274911	0,6150435	0,3259543	0,0585715	0,8751821	0,3953521	0,5489791	0,4737562	0,0214597	0,5195336	0,7444397	0,5901329	0,1393458	0,4614342	0,0869966	0,5549697	0,0666366	0,0294367	0,8563040	0,0386607	0,2400982	0,0045949	0,0594519	0,0462540	0,0586282	0,7498879	0,0268639	0,1049353	0,4833313	0,0395548	0,0019191	0,9758463	0,0102480	0,0292325
860	0,9266370	0,9580287	1,0329868	0,4878535	0,0163323	0,8738936	1,0445646	0,8713933	0,2802228	0,1506001	0,8947431	0,7965573	0,8787897	1,0512799	0,8615702	0,7672450	0,2733078	0,4765363	0,6751804	1,0058635	0,9120432	0,2001802	0,8721798	0,1893549	0,2330478	0,7195477	0,8944850	0,8181871	0,5325493	0,4112561	0,2346107	0,6227413	0,2895089	0,0717108	0,8432148	0,3898612	0,5256090	0,5035062	0,0088337	0,4754629	0,7252571	0,5483412	0,1406717	0,4490901	0,0892494	0,5974444	0,0576197	0,0351741	0,8680635	0,0240344	0,2137496	0,0139997	0,0609951	0,0490315	0,0538267	0,7849122	0,0118916	0,0995865	0,4803737	0,0332869	0,0049795	0,9060731	0,0082953	0,0322817
880	0,9543759	1,0387745	0,9790161	0,4833188	0,0226497	0,8694298	0,9992384	0,8589073	0,2710679	0,1178846	0,8793060	0,7825843	0,9070017	0,9756465	0,8971157	0,7125068	0,3327344	0,4895598	0,6369431	1,0173162	0,8544266	0,1728735	0,8463330	0,1564197	0,2030345	0,6847860	0,9023245	0,8529446	0,5726795	0,3559897	0,2387383	0,6176587	0,2797772	0,1051155	0,7471500	0,3697439	0,4988542	0,5493827	0,0051380	0,4932352	0,7184365	0,5084506	0,1519493	0,4439824	0,0627354	0,6227253	0,0715706	0,0397808	0,7853923	0,0205842	0,2160100	0,0133814	0,0758709	0,0484935	0,0525161	0,7434841	0,0039744	0,0832986	0,5447256	0,0248254	0,0061554	0,9298731	0,0173296	0,0330542
900	0,9810698	1,0111691	0,9323099	0,5221007	0,0173602	0,9564387	0,9881305	0,8665579	0,2653263	0,1299949	0,8216062	0,7691825	0,8176860	0,9902701	0,8961970	0,7182781	0,3699990	0,4807737	0,6412921	0,9472114	0,8960208	0,2121633	0,8887816	0,1693334	0,2054765	0,6833926	0,9421093	0,9416718	0,5810181	0,4208336	0,2425080	0,5390864	0,3456408	0,1028963	0,7431353	0,4010443	0,5075995	0,5003122	0,0106425	0,4905794	0,7099125	0,5049308	0,1259167	0,4694769	0,0984445	0,6523077	0,0642337	0,0343302	0,7724813	0,0195463	0,2376895	0,0098062	0,0715226	0,0526732	0,0689368	0,7804553	0,0048100	0,0837392	0,5142312	0,0262905	0,0052691	0,9378791	0,0145287	0,0236727
