"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
80	0,4765299	0,4071680	0,0511247	0,2075081	0,4110495	0,8275384	0,3694721	0,0163148	0,7476274	0,2167410	0,6464797	0,4293329	0,2024955	0,3341517	0,4484807	0,2959036	0,3451918	0,5423105	0,2832530	0,6798759	0,7266751	0,2957130	0,5948638	0,3937555	0,0972583	0,3817947	0,6058012	0,3991687	0,2104590	0,2767736	0,6086685	0,1749786
100	0,3881555	0,4157412	0,0510790	0,2237669	0,5736681	0,7085449	0,3915167	0,0315512	0,7844969	0,1956548	0,4989840	0,4293309	0,1563482	0,4539918	0,5419998	0,2909439	0,2734603	0,5459679	0,3761151	0,7235051	0,7743008	0,3299116	0,6483422	0,3943072	0,1143841	0,3241860	0,5910312	0,3433443	0,1740916	0,2614536	0,6077227	0,1806159
120	0,4601489	0,4580406	0,0633323	0,2481750	0,4948892	0,7064350	0,3353797	0,0332852	0,6985152	0,1835546	0,5756742	0,4897807	0,2044581	0,4780379	0,5477831	0,2988034	0,2809386	0,5574110	0,3615494	0,7722417	0,7331117	0,3503659	0,6319999	0,4002420	0,1645985	0,3930781	0,6306662	0,4683968	0,1322202	0,2565023	0,5547022	0,1604938
140	0,3766378	0,4679817	0,0749932	0,2743383	0,4021009	0,7171086	0,3698021	0,0253572	0,5599107	0,1529581	0,6709451	0,4327584	0,1815907	0,4576352	0,5290189	0,4146316	0,3770960	0,5385088	0,2834960	0,6099512	0,6959258	0,2871734	0,6980132	0,3650190	0,2071092	0,2814343	0,6414748	0,4211190	0,1852466	0,3354823	0,7228544	0,1437942
160	0,3884280	0,4975710	0,0414388	0,3278053	0,5392252	0,5964930	0,3602088	0,0467226	0,6475648	0,1865872	0,5734646	0,4063757	0,2699354	0,4512010	0,4427224	0,3547586	0,3960562	0,5154364	0,3445653	0,6499246	0,7765843	0,2422125	0,6902089	0,3928255	0,2340579	0,4066286	0,6993417	0,5172295	0,1342793	0,3647302	0,4951287	0,1627089
180	0,3418664	0,5061505	0,0664602	0,3412840	0,5070965	0,6834061	0,2932097	0,0250247	0,6173475	0,1508733	0,6137665	0,3162617	0,1499156	0,5563512	0,4164497	0,3830787	0,2946186	0,5389263	0,2544091	0,6707178	0,6985956	0,2911581	0,6624004	0,3396270	0,2117449	0,3350651	0,8239238	0,5007546	0,1475358	0,3892532	0,5998686	0,1018332
200	0,3201595	0,5035654	0,1252396	0,3683971	0,5223994	0,7151209	0,4234204	0,0299496	0,5061882	0,1409276	0,6228686	0,5582892	0,2066156	0,4280571	0,4306197	0,3483938	0,3816754	0,5822248	0,2706365	0,7180804	0,6965769	0,2624934	0,6496226	0,3979351	0,3127456	0,2736605	0,5830704	0,4574820	0,1913907	0,3866880	0,6180340	0,1328921
220	0,4314145	0,5657785	0,1251326	0,3607957	0,4808756	0,7946961	0,3394020	0,0323071	0,5701974	0,1642467	0,5929383	0,4054050	0,1628097	0,4223254	0,4495217	0,4028126	0,2900362	0,5034923	0,2886786	0,6719041	0,7771030	0,2999505	0,6463454	0,3279229	0,2971703	0,3267222	0,5707889	0,5045208	0,1420454	0,3867724	0,6281268	0,1322122
240	0,4039827	0,5680527	0,1378311	0,4095863	0,5373201	0,6940556	0,3392543	0,0267544	0,6706889	0,2397933	0,5130718	0,5837794	0,2197640	0,5227545	0,4451776	0,3590220	0,3688362	0,5844314	0,3721923	0,6771507	0,6667441	0,2757351	0,5512652	0,4384648	0,4426815	0,2772339	0,6265718	0,5109143	0,1526510	0,3752190	0,5618910	0,1506936
260	0,4174836	0,4982890	0,1121092	0,5173082	0,5394251	0,7038447	0,3506493	0,0242595	0,6776352	0,1974281	0,6334675	0,4858833	0,1862573	0,3801678	0,5741849	0,3454205	0,3648417	0,6224523	0,2478564	0,6723470	0,6699492	0,2879733	0,6233742	0,4482330	0,4774122	0,2913247	0,5736311	0,4978123	0,1381090	0,2527316	0,5024311	0,1869687
280	0,3901503	0,5067800	0,1183698	0,3686586	0,4829661	0,7693410	0,3746554	0,0249325	0,7891265	0,1668971	0,6217936	0,4604654	0,1736317	0,5172070	0,5110295	0,3290545	0,3624975	0,5922448	0,2742775	0,7401352	0,7192038	0,2864143	0,6477649	0,5058325	0,4652010	0,2553889	0,6481818	0,4676379	0,1297035	0,2487521	0,5123452	0,1353176
300	0,3709287	0,4808746	0,1589636	0,4024406	0,4332555	0,8479417	0,2073061	0,0212516	0,7764894	0,2316332	0,5226619	0,3781744	0,1407239	0,4832610	0,3637877	0,3369053	0,3541340	0,5953373	0,2996189	0,7896734	0,9069935	0,3019260	0,6464844	0,4607819	0,5101989	0,2822036	0,5688671	0,4412217	0,1336323	0,3023820	0,6088645	0,1472908
320	0,4061100	0,4704791	0,2147658	0,4040735	0,5320484	0,8563722	0,3281200	0,0569545	0,8572769	0,2452498	0,7901367	0,4126010	0,1724546	0,3952018	0,4214853	0,3620633	0,3251215	0,6365077	0,1871838	0,7835518	0,8045512	0,3402013	0,7525200	0,4138696	0,5710344	0,3592286	0,6516680	0,5014123	0,0936948	0,2908287	0,6540668	0,1248911
340	0,3566462	0,3820930	0,1405807	0,3233812	0,4552522	0,9061757	0,3393704	0,0210407	0,7528235	0,2648506	0,6516771	0,4615925	0,2005581	0,5011118	0,4980497	0,3642513	0,4035477	0,4816625	0,2661894	0,7261267	0,6597042	0,3079422	0,5275809	0,4673247	0,5002150	0,2883074	0,5621020	0,5594412	0,1429533	0,2812096	0,5862891	0,1395059
360	0,3173127	0,4324990	0,1221647	0,4062465	0,4587549	0,7085445	0,3539053	0,0323807	0,5849155	0,1717255	0,7118940	0,3606152	0,1754572	0,5924862	0,4349821	0,3493371	0,3698670	0,6365760	0,2371739	0,6646206	0,7040115	0,3639492	0,5986250	0,4930471	0,4673125	0,3127616	0,6640664	0,5034348	0,1458347	0,3090855	0,6032919	0,1584302
380	0,3322322	0,5974515	0,1369875	0,4136424	0,4755711	0,7389333	0,3225504	0,0168518	0,7372694	0,1269218	0,6459267	0,3822771	0,1229016	0,5031287	0,3857635	0,4375679	0,3788389	0,4680987	0,2688290	0,8344627	0,6561135	0,3101164	0,5137000	0,5443424	0,5589006	0,2832093	0,5919690	0,4852569	0,1458246	0,3222918	0,6484897	0,1522250
400	0,3372234	0,4550784	0,1448613	0,3775331	0,5878485	0,8337592	0,3228888	0,0163718	0,8440335	0,1481920	0,6380741	0,4414850	0,1466422	0,6162848	0,4905991	0,3561071	0,4319799	0,5273770	0,2940668	0,8973735	0,6509590	0,3260048	0,5472776	0,6275711	0,5564052	0,3216776	0,7171988	0,4958218	0,1652191	0,2603184	0,6925041	0,1029525
420	0,3132273	0,5405845	0,1146207	0,4303213	0,4522716	0,7369044	0,2608891	0,0101268	0,6568614	0,1289527	0,6906012	0,3305266	0,1853507	0,4931023	0,4091191	0,3440018	0,3553332	0,5593291	0,2217357	0,9626789	0,6604239	0,2664470	0,6527451	0,7025192	0,5732199	0,3316489	0,5759514	0,4438980	0,0734392	0,2737768	0,6589012	0,1624069
440	0,4607518	0,4446330	0,2494816	0,5490684	0,4469470	0,6386275	0,4327463	0,0233050	0,8619403	0,2034659	0,6720837	0,3134086	0,1738038	0,4156478	0,4747154	0,4216071	0,5265787	0,6258972	0,2282155	0,8776392	0,6183445	0,2920763	0,5600426	0,4998310	0,4990484	0,3491058	0,7597356	0,4245331	0,1172223	0,3179824	0,6265427	0,1294147
460	0,3327561	0,4734512	0,2159058	0,4561456	0,4041726	0,7985737	0,4191245	0,0413418	0,6775335	0,1967872	0,6421112	0,4184909	0,1497979	0,4263172	0,4836349	0,5058270	0,5179675	0,6306728	0,2208037	0,8272690	0,7051857	0,2664166	0,6589176	0,4135270	0,5001651	0,3109792	0,5300172	0,4118941	0,1077440	0,2748255	0,5690509	0,1179170
480	0,4174989	0,4500739	0,1960789	0,5204765	0,4333023	0,8709826	0,3347079	0,0267909	0,6588957	0,1525453	0,5805051	0,4236249	0,1813957	0,3814647	0,4633618	0,3709697	0,4273989	0,5254888	0,2177629	0,7366018	0,8320196	0,3389109	0,6581051	0,6742511	0,4182419	0,3462154	0,6446002	0,3998214	0,1059903	0,3137309	0,6604215	0,1623798
500	0,4532756	0,5207127	0,1121971	0,3620729	0,5119985	0,8823592	0,3037130	0,0273790	0,7754482	0,1939809	0,5706602	0,2907256	0,1613916	0,4400087	0,4753018	0,3341320	0,4567142	0,6620921	0,3108069	0,7366578	0,7544188	0,3339287	0,6157399	0,5545999	0,5678664	0,3236225	0,6641232	0,4028079	0,1284010	0,3438382	0,6058811	0,1519240
520	0,4234186	0,5814040	0,1452228	0,4448270	0,4203523	0,6529873	0,3769313	0,0123674	0,6202707	0,1576174	0,5785230	0,3483085	0,1357616	0,5268148	0,4158869	0,4533777	0,4361589	0,7204334	0,2719646	0,7506338	0,7756278	0,3800742	0,5356868	0,5151280	0,4906417	0,2674176	0,6411953	0,3839500	0,1579218	0,3859823	0,6517155	0,1707900
540	0,3722900	0,4459327	0,1856538	0,4817211	0,4548568	0,7160239	0,2858969	0,0334791	0,7963354	0,1764943	0,5205223	0,3648738	0,2014787	0,6425451	0,4049996	0,4569089	0,3736154	0,7406293	0,3039772	0,7559956	0,7579530	0,2775935	0,5170891	0,4486019	0,5066129	0,3914051	0,5714276	0,4364751	0,1872089	0,3653296	0,6211066	0,1496722
560	0,2921098	0,4399774	0,2068684	0,4112118	0,4171123	0,6018168	0,2752772	0,0306515	0,7332209	0,1761779	0,5616990	0,3912846	0,2115306	0,4703190	0,4113871	0,3812659	0,4295969	0,7294596	0,2902499	0,8631139	0,7034969	0,2796756	0,5978449	0,5121246	0,5728239	0,3279002	0,5963169	0,4288043	0,1083497	0,2612897	0,4693177	0,1840809
580	0,3800697	0,4341059	0,1649290	0,4531598	0,4106581	0,7341952	0,2810748	0,0486132	0,7800211	0,1599285	0,5836063	0,3507515	0,2546526	0,5592840	0,3892471	0,3913159	0,4583919	0,6399973	0,2830473	0,6604905	0,5786601	0,2977003	0,5506224	0,4252092	0,5260839	0,2807607	0,6530209	0,4298961	0,1523462	0,2724412	0,5100396	0,1224522
600	0,3809759	0,5503416	0,2038379	0,3826679	0,4792895	0,6924509	0,2322114	0,0410632	0,7372789	0,1253141	0,5461942	0,3862742	0,1534793	0,5461644	0,3827596	0,3342896	0,4220471	0,5304107	0,2335050	0,7786599	0,5839104	0,3843798	0,7156609	0,4235323	0,5264726	0,2535998	0,6785388	0,4925566	0,1945986	0,3792028	0,7311378	0,1981194
620	0,4576935	0,5245969	0,1383803	0,4328215	0,4560811	0,6513933	0,3635394	0,0345130	0,8010871	0,1769279	0,5395276	0,3512151	0,2116423	0,3477354	0,3622139	0,3646358	0,3707791	0,5615956	0,3148336	0,7525821	0,6490524	0,3336733	0,5877969	0,5085847	0,5422355	0,2501373	0,6501334	0,4134437	0,1587109	0,3107802	0,5199862	0,1704570
640	0,3811921	0,6075772	0,1552746	0,3210510	0,5861492	0,7696740	0,3155324	0,0337822	0,6331221	0,1696188	0,6518196	0,3945358	0,2040852	0,4302099	0,4603199	0,3517724	0,3659045	0,5568733	0,2679447	0,7642831	0,6070083	0,3383832	0,5560478	0,4539740	0,5039372	0,2804453	0,7829479	0,4775654	0,1244165	0,3592898	0,5834640	0,0946203
660	0,5233018	0,5758027	0,1551970	0,2830060	0,4881997	0,7654218	0,3067244	0,0224525	0,5808431	0,1237152	0,6908301	0,3780318	0,1698264	0,3584324	0,4013517	0,3503805	0,3333314	0,7108092	0,2961873	0,8117025	0,6277341	0,3078406	0,6171660	0,3807641	0,5681783	0,3305931	0,7108389	0,5748058	0,1245117	0,3452511	0,5220074	0,1617592
680	0,3963210	0,4945805	0,0910568	0,3033821	0,4112885	0,6910329	0,3635935	0,0234253	0,7475926	0,1952224	0,5620494	0,5100099	0,1950204	0,4022136	0,4817490	0,4340229	0,3707914	0,5324838	0,3256658	0,7179390	0,7225228	0,3201996	0,7037134	0,3716561	0,4435106	0,3325770	0,6250685	0,4129989	0,1246725	0,2902454	0,5303132	0,1377424
700	0,3775219	0,4804401	0,1066957	0,2360730	0,4786537	0,7227823	0,2819457	0,0298638	0,6573056	0,1672183	0,7516128	0,5402596	0,1669184	0,4029101	0,4326942	0,4114824	0,3927350	0,5456271	0,3381886	0,7149294	0,7350768	0,2757025	0,7297625	0,3020963	0,3718666	0,3351871	0,7199507	0,4536119	0,1315767	0,2539248	0,6402471	0,1437894
720	0,3829213	0,4911927	0,0572042	0,1793704	0,4211799	0,6553295	0,3462601	0,0150149	0,5565844	0,2667683	0,6004312	0,3936795	0,1973579	0,4133817	0,3320878	0,3452326	0,3367486	0,6143336	0,2411014	0,8331992	0,7409740	0,3111365	0,6124920	0,3491556	0,3267592	0,3590705	0,6565626	0,4627221	0,1960042	0,2352654	0,6618457	0,1568077
740	0,4059902	0,4995548	0,0462384	0,1741158	0,5041485	0,6593790	0,3251179	0,0328045	0,7144125	0,1889035	0,6343486	0,4336968	0,1939629	0,3108055	0,4392368	0,4519958	0,4073340	0,5891382	0,2778276	0,7126853	0,6393871	0,2778791	0,7649973	0,3954521	0,2673298	0,2481477	0,7285837	0,4233505	0,1284434	0,2650666	0,6696273	0,1832914
760	0,4132051	0,4954220	0,0601263	0,1707569	0,5750381	0,7832000	0,2523072	0,0281081	0,6490953	0,2115911	0,5382931	0,4079864	0,1167934	0,3630922	0,5222698	0,3798508	0,3708308	0,6728703	0,3007398	0,8737205	0,7335796	0,2916917	0,7582666	0,4060839	0,2165073	0,3211943	0,6003154	0,4687295	0,0924804	0,3013522	0,5766861	0,1211843
780	0,3471327	0,5905908	0,0777003	0,1796177	0,4199673	0,6256648	0,2918277	0,0245365	0,6353490	0,1936287	0,7228726	0,5438871	0,1252183	0,2871639	0,4846893	0,3408498	0,3981089	0,5220085	0,3250144	0,8562131	0,7349034	0,3837155	0,6217890	0,3342438	0,2501215	0,2688392	0,6138504	0,4514022	0,1400485	0,2917888	0,6024873	0,1568721
800	0,4529840	0,5239591	0,0482429	0,1578388	0,5775623	0,6997588	0,3169012	0,0212490	0,7367118	0,1738790	0,6681913	0,4784265	0,1620930	0,3759479	0,4405120	0,2916624	0,3419538	0,5657171	0,3118319	0,6363504	0,7452609	0,3388884	0,5398365	0,4228953	0,2486136	0,2480626	0,6749522	0,4205506	0,1618182	0,4387903	0,6464157	0,1244990
820	0,4103129	0,4088616	0,0414974	0,1268895	0,4239268	0,7172888	0,3459114	0,0416762	0,6668184	0,1388789	0,6580328	0,4903469	0,2391324	0,4003791	0,4649720	0,3490626	0,3433616	0,5559901	0,2830590	0,6910668	0,7381669	0,3774316	0,5853101	0,3808709	0,2877676	0,2717075	0,6222715	0,3736394	0,1744269	0,2988883	0,5376442	0,1123699
840	0,4406514	0,4887616	0,0987563	0,1682303	0,5062693	0,7194677	0,3016074	0,0238378	0,6148892	0,1846087	0,5700638	0,4470421	0,1361361	0,3903534	0,4192903	0,4240753	0,3394344	0,6064737	0,2371896	0,8352025	0,6744892	0,4445253	0,6931665	0,3650305	0,1774313	0,4034963	0,5882283	0,3584682	0,1302446	0,3203933	0,5844299	0,1185730
860	0,4451790	0,5345860	0,0470777	0,1189790	0,4994839	0,8101937	0,3059685	0,0189470	0,6093472	0,1375745	0,5490564	0,4022681	0,1500774	0,4238908	0,3851311	0,3629302	0,4137218	0,5667448	0,2636255	0,7927380	0,7374454	0,3211555	0,6388449	0,4293273	0,1820184	0,3319700	0,7117402	0,5169867	0,1049443	0,2400165	0,5962843	0,1088417
880	0,3723011	0,4605919	0,0422403	0,1352722	0,4799666	0,7781592	0,4552332	0,0248314	0,7111540	0,1685974	0,5798870	0,4183906	0,2404179	0,3865766	0,3951924	0,3866033	0,3783148	0,5256738	0,3182894	0,7086026	0,6066672	0,3625540	0,6334413	0,3529195	0,1749709	0,2694161	0,7233502	0,5870691	0,1512375	0,2475312	0,5943588	0,1198245
900	0,4320970	0,5551000	0,0526683	0,0859708	0,4728676	0,8567860	0,4604496	0,0271612	0,6120663	0,1737349	0,5577293	0,3918162	0,1325353	0,3177290	0,5047201	0,4466867	0,3656406	0,6170916	0,3158039	0,6760206	0,7039955	0,2756423	0,6617270	0,4303552	0,1280352	0,3067209	0,6608881	0,5983764	0,1293304	0,2554676	0,5288239	0,1180882
920	0,3912647	0,5433283	0,0577985	0,1494634	0,4615642	0,8725090	0,2905864	0,0211972	0,7055655	0,2797116	0,4826965	0,3700213	0,1725790	0,3026212	0,4612279	0,3043899	0,3624653	0,6680601	0,3523341	0,6893388	0,8199987	0,2869385	0,6288187	0,3653918	0,1087122	0,2809983	0,7136798	0,4360907	0,1521106	0,3359238	0,6514452	0,1206342
940	0,3579359	0,5584754	0,0522233	0,1095262	0,3639002	0,7771408	0,3461013	0,0316142	0,7291281	0,2292014	0,7321826	0,3865062	0,1487953	0,4152935	0,4079028	0,2716529	0,4134112	0,6292466	0,3051462	0,8497293	0,8329485	0,3061807	0,6951441	0,3735451	0,0644576	0,2557640	0,6460105	0,3875898	0,1029139	0,3506274	0,5743569	0,0879891
960	0,4030528	0,4944241	0,0259641	0,1011649	0,3876799	0,6255977	0,3297959	0,0241998	0,6029452	0,2199902	0,5964804	0,4617270	0,1681182	0,3900650	0,3050415	0,2301980	0,3344013	0,5710843	0,2906992	0,7643732	0,8784206	0,3164814	0,7314646	0,4653068	0,1158799	0,2290656	0,6195008	0,3903360	0,0711980	0,3981021	0,5221169	0,1831743
980	0,3878746	0,5582610	0,0302468	0,1311510	0,4111236	0,8014890	0,3251307	0,0462877	0,5597385	0,1530753	0,7082082	0,4065630	0,1681904	0,3493415	0,4061118	0,2700483	0,4669305	0,5786067	0,3202987	0,6807288	0,6778064	0,3626489	0,6811835	0,4044267	0,0520708	0,3445269	0,7260782	0,4625310	0,1364536	0,3028885	0,5581265	0,0919086
1000	0,3737221	0,5472708	0,0468886	0,0733836	0,4768584	0,6961553	0,2854055	0,0100714	0,7063234	0,2115139	0,5580394	0,3775903	0,1088007	0,3584936	0,5143304	0,3190253	0,4777570	0,5592182	0,2927385	0,6927627	0,7722115	0,3131168	0,7345846	0,4560091	0,0639781	0,2193663	0,5960284	0,4404233	0,1685109	0,3117484	0,6793542	0,1789464
1020	0,3269559	0,5418290	0,0552178	0,0885619	0,4386276	0,6544219	0,4566829	0,0177422	0,6690276	0,2144072	0,6668593	0,4044837	0,1845556	0,3719900	0,4220815	0,3127567	0,4474282	0,6300654	0,2843528	0,6799015	0,7809576	0,3469071	0,6447226	0,4493066	0,0914152	0,3221624	0,7660368	0,6107511	0,1109701	0,3241384	0,7199240	0,1304002
1040	0,4864748	0,4925002	0,0863581	0,0840083	0,4509552	0,7723887	0,3230697	0,0307807	0,7027317	0,1958485	0,7020399	0,3031690	0,1673755	0,5172248	0,4553624	0,3316939	0,3815919	0,4855842	0,3691835	0,5579694	0,8066255	0,3251987	0,8207918	0,4110622	0,1265407	0,3782031	0,7991582	0,4673616	0,1340282	0,3899779	0,6759144	0,1810954
1060	0,3420205	0,4062229	0,0336302	0,1250929	0,3925924	0,7228169	0,3064460	0,0150640	0,8100359	0,2134384	0,6764811	0,3128863	0,1633265	0,3313069	0,4358789	0,3143586	0,3782971	0,5367332	0,3093651	0,5450467	0,5976706	0,3460995	0,6131264	0,3969848	0,0973699	0,3625134	0,7166623	0,4035450	0,1409718	0,2960352	0,6283942	0,1715342
1080	0,4514240	0,5220398	0,1064926	0,0442636	0,4190138	0,5624981	0,3849736	0,0255448	0,6121354	0,2477091	0,5468126	0,3755794	0,1352270	0,4404295	0,4209834	0,3606541	0,4499489	0,6067204	0,3364460	0,6920700	0,7951879	0,3266812	0,7487123	0,3003892	0,0934754	0,2865496	0,7007827	0,5201033	0,0999018	0,3281414	0,5758062	0,1791158
1100	0,5194412	0,5077294	0,0764865	0,0310331	0,4200194	0,6359451	0,3914876	0,0266521	0,6871705	0,2569467	0,6817038	0,3686794	0,1557988	0,3555243	0,4016073	0,3493535	0,4059594	0,5342426	0,2395922	0,5805099	0,7165183	0,3447727	0,7385157	0,3769667	0,1913224	0,3397862	0,7314594	0,6336247	0,1338177	0,3955485	0,6749704	0,1949731

0	0,4753604	0,5273942	0,0462196	0,0504943	0,5956436	0,8214301	0,3478424	0,0397977	0,7430387	0,1941352	0,6000247	0,4734287	0,2111920	0,1745114	0,3771699	0,5307797	0,3801355	0,7780729	0,2859624	0,7255305	0,7058820	0,2414069	0,5640644	0,3035981	0,0590394	0,3397201	0,7400139	0,3514037	0,1587056	0,2620172	0,6892722	0,0920651
20	0,4757871	0,5831652	0,0543403	0,1036482	0,4321239	0,7700851	0,3423826	0,0319678	0,7506935	0,2319240	0,6950953	0,4103108	0,1958616	0,3992402	0,3529328	0,3194361	0,4394612	0,4078229	0,3235987	0,6926529	0,6159647	0,2685503	0,5177840	0,4430620	0,0417557	0,2832268	0,7814039	0,3997449	0,1283368	0,2505461	0,5553945	0,1327672
40	0,4451359	0,5675492	0,0496668	0,0656755	0,4714113	0,8309058	0,3982429	0,0287198	0,6826270	0,2103197	0,6550010	0,5010751	0,2048857	0,3062385	0,4212496	0,3263572	0,4719361	0,5749977	0,2597962	0,5713436	0,7556769	0,2441544	0,6496860	0,4207409	0,0530419	0,3884700	0,6404887	0,4612513	0,1093017	0,3360393	0,5121658	0,0762186
60	0,4938330	0,4568350	0,0473691	0,0984598	0,4565039	0,6440885	0,5014043	0,0291747	0,4466463	0,1659373	0,6626525	0,4811453	0,1536123	0,3962254	0,5177118	0,2772025	0,5990504	0,6272333	0,2032751	0,6297304	0,7644042	0,2695830	0,5073203	0,4281106	0,0644260	0,2981906	0,6796992	0,4969625	0,1180191	0,3423900	0,4921742	0,0898157
80	0,5894887	0,5570400	0,0423339	0,0473968	0,3746647	0,7968646	0,5867886	0,0313850	0,4001918	0,2351895	0,7498034	0,4343532	0,1370959	0,2721275	0,4581441	0,2950488	0,7222151	0,5708199	0,1559115	0,4724949	0,6861042	0,2937402	0,4766601	0,3547907	0,0758126	0,3286997	0,7049993	0,4618319	0,1043658	0,2978157	0,5301141	0,0684915
100	0,5746690	0,4138965	0,0322688	0,0652302	0,4820487	0,6343936	0,4464975	0,0516065	0,3390474	0,2052870	0,7436338	0,4859644	0,1451954	0,4195567	0,3463220	0,3323494	0,6090691	0,4781680	0,1734447	0,4730030	0,6901032	0,3129478	0,5999419	0,4305903	0,0667392	0,4232360	0,6192795	0,4217081	0,1112707	0,3020407	0,6726181	0,0484735
120	0,4274640	0,4286635	0,0523634	0,0322075	0,4383896	0,6173151	0,5027972	0,0589168	0,3037161	0,1993532	0,6592798	0,4833272	0,1486952	0,3632154	0,4029792	0,2726156	0,6978468	0,6215884	0,2382091	0,4280981	0,6266353	0,3680088	0,6109147	0,4883391	0,0483938	0,3986275	0,6119584	0,5136105	0,1562619	0,3008607	0,5875954	0,0823102
140	0,4495510	0,3863910	0,0391352	0,1047136	0,4879901	0,5814099	0,4992952	0,0411556	0,3298161	0,1513795	0,7853554	0,4661520	0,1336122	0,2424882	0,3434381	0,4033605	0,7089010	0,5486162	0,1945784	0,3714615	0,7334389	0,4502607	0,5983989	0,3975577	0,0312337	0,4499779	0,7119034	0,4306468	0,1688144	0,3192185	0,6964334	0,0546074
160	0,5388305	0,5415526	0,0596071	0,0494789	0,4610359	0,8193409	0,5175532	0,0327530	0,2148129	0,1413967	0,7117623	0,3868115	0,1319109	0,2841101	0,3734986	0,3749658	0,7390641	0,6075527	0,1734289	0,4628639	0,6794976	0,3295501	0,6656153	0,3392041	0,0354153	0,3854876	0,6628161	0,4121654	0,2025892	0,3096619	0,5660842	0,0460018
180	0,6015907	0,4696882	0,0509558	0,0507897	0,5037545	0,7024139	0,5822171	0,0398161	0,1949038	0,2172247	0,7198271	0,5052495	0,0855943	0,3123197	0,3767156	0,3349196	0,6709775	0,6572506	0,1423009	0,3974122	0,7689640	0,2457351	0,6248727	0,3624371	0,0396173	0,4283867	0,7519396	0,4423778	0,1851746	0,3432015	0,6420790	0,0447723
200	0,6023530	0,4374969	0,0276056	0,0449386	0,4572502	0,6419599	0,3930204	0,0145747	0,1484432	0,1704548	0,8043373	0,4650476	0,1198470	0,2861980	0,4021677	0,2846061	0,6786301	0,6014646	0,1116319	0,3870166	0,7854547	0,2729158	0,5214275	0,2600692	0,0469686	0,4461627	0,7072151	0,5964880	0,1302431	0,4210058	0,7778257	0,0364179
220	0,5117650	0,4848993	0,0345823	0,0535949	0,5236548	0,6927632	0,5071149	0,0166589	0,1280189	0,1805023	0,7728041	0,3849699	0,1817777	0,2732537	0,3883793	0,2859610	0,8538487	0,6331071	0,1510248	0,4992302	0,7955126	0,3157649	0,7047619	0,2607177	0,0279974	0,3622415	0,6687390	0,5079574	0,1231231	0,4590346	0,8645922	0,0459868
240	0,5482426	0,5380187	0,0391115	0,0287595	0,4654276	0,7647450	0,5091472	0,0365896	0,1097333	0,1975077	0,7716040	0,4407051	0,0897613	0,3465240	0,3796327	0,3350496	0,7181467	0,6853520	0,1553418	0,4117302	0,6671945	0,3067677	0,7990386	0,3603990	0,0657720	0,4926042	0,7737980	0,4643655	0,1451191	0,3323465	0,6108484	0,0805322
260	0,5135888	0,4536672	0,0400449	0,0867839	0,4216722	0,7099077	0,4729053	0,0163034	0,1158529	0,1881454	0,6149520	0,5154564	0,1412747	0,3142178	0,3722009	0,2648143	0,6096927	0,7025898	0,1300003	0,3856957	0,7022467	0,3252520	0,7407726	0,3083780	0,0688525	0,4520386	0,8521246	0,5975314	0,1162772	0,2645143	0,6860574	0,0534183
280	0,5285421	0,4942384	0,0404112	0,0645602	0,5858491	0,5767694	0,5036258	0,0266053	0,1988750	0,2424813	0,6275601	0,4682625	0,1874865	0,3132561	0,4054946	0,4245747	0,6503599	0,7185648	0,1424089	0,3585200	0,8047811	0,2709755	0,5944270	0,3250900	0,0563613	0,4927451	0,7347272	0,4722869	0,1142577	0,3089753	0,6002836	0,0519504
300	0,6169161	0,4416333	0,0134816	0,0480954	0,5042582	0,6241926	0,5047808	0,0111346	0,1579209	0,2333235	0,6236956	0,5261880	0,1406099	0,3353184	0,3819869	0,3271212	0,7392384	0,6044968	0,0965245	0,3941830	0,7369911	0,3414491	0,6947468	0,3134446	0,0682125	0,4197717	0,7596437	0,5028988	0,1559962	0,3946168	0,6027387	0,0467467
320	0,5399513	0,4971863	0,0570242	0,0491681	0,4185941	0,6626982	0,5300995	0,0183264	0,1376507	0,1961531	0,6982417	0,4003992	0,0779313	0,3590009	0,4165502	0,3315820	0,7795956	0,6684102	0,1777584	0,4206406	0,6583724	0,2763308	0,6757571	0,3350515	0,0361107	0,4722437	0,7688907	0,4752475	0,1305329	0,2997275	0,7140423	0,0346736
340	0,5044227	0,4442814	0,0865115	0,0896287	0,5300990	0,6501488	0,5071029	0,0155584	0,1230753	0,2254972	0,6700490	0,4508741	0,1061621	0,3610201	0,3346488	0,4087143	0,6697917	0,6934326	0,1077165	0,4038904	0,6862017	0,3499332	0,8105033	0,2393301	0,0387960	0,4134495	0,8237652	0,5538872	0,1650925	0,3066745	0,6304331	0,0412320
360	0,4019666	0,4209048	0,0367859	0,0645963	0,5113263	0,6943428	0,5357389	0,0128606	0,1264102	0,1726277	0,6873049	0,4062763	0,1160819	0,3418563	0,4151846	0,3730581	0,5583702	0,7155175	0,1232463	0,3135124	0,8398735	0,2896027	0,5599744	0,2173515	0,0693586	0,5645705	0,8217706	0,5038241	0,1656810	0,3183876	0,7229065	0,0422089
